verse_reference,strong,question_code,status,live_node_count
1Sam.16.16,H7451A,M0.1.1,UNEXPECTED,1
1Sam.16.16,H7451A,M0.1.2,UNEXPECTED,1
1Sam.16.16,H7451A,M0.1.3,UNEXPECTED,1
1Sam.16.16,H7451A,M0.5.1,UNEXPECTED,1
1Sam.16.16,H7451A,M0.5.10,UNEXPECTED,1
1Sam.16.16,H7451A,M0.5.11,UNEXPECTED,1
1Sam.16.16,H7451A,M0.5.2,UNEXPECTED,1
1Sam.16.16,H7451A,M0.5.3,UNEXPECTED,1
1Sam.16.16,H7451A,M0.5.4,UNEXPECTED,1
1Sam.16.16,H7451A,M0.5.5,UNEXPECTED,1
1Sam.16.16,H7451A,M0.5.6,UNEXPECTED,1
1Sam.16.16,H7451A,M0.5.7,UNEXPECTED,1
1Sam.16.16,H7451A,M0.5.8,UNEXPECTED,1
1Sam.16.16,H7451A,M0.5.9,UNEXPECTED,1
1Sam.19.10,H1245,D7.7.1,UNEXPECTED,1
1Sam.19.10,H1245,M0.1.3,UNEXPECTED,1
1Sam.19.10,H1245,M0.5.10,UNEXPECTED,1
1Sam.19.10,H1245,M0.5.11,UNEXPECTED,1
1Sam.19.10,H1245,M0.6.5,UNEXPECTED,1
1Sam.19.2,H1245,D7.7.1,UNEXPECTED,1
1Sam.19.2,H1245,M0.1.3,UNEXPECTED,1
1Sam.19.2,H1245,M0.5.10,UNEXPECTED,1
1Sam.19.2,H1245,M0.5.11,UNEXPECTED,1
1Sam.19.2,H1245,M0.6.5,UNEXPECTED,1
1Sam.19.2,H2244,M0.1.1,UNEXPECTED,1
1Sam.19.2,H2244,M0.5.1,UNEXPECTED,1
1Sam.20.1,H1245,D7.7.1,UNEXPECTED,1
1Sam.20.1,H1245,M0.5.1,UNEXPECTED,1
1Sam.20.1,H1245,M0.5.11,UNEXPECTED,1
1Sam.20.1,H1245,M0.6.5,UNEXPECTED,1
1Sam.20.16,H1245,D7.7.1,UNEXPECTED,1
1Sam.20.16,H1245,M0.1.2,UNEXPECTED,1
1Sam.20.16,H1245,M0.5.10,UNEXPECTED,1
1Sam.20.16,H1245,M0.5.11,UNEXPECTED,1
1Sam.20.16,H1245,M0.5.2,UNEXPECTED,1
1Sam.20.16,H1245,M0.5.6,UNEXPECTED,1
1Sam.20.16,H1245,M0.5.8,UNEXPECTED,1
1Sam.20.16,H1245,M0.6.5,UNEXPECTED,1
1Sam.20.16,H3027K,M0.1.1,UNEXPECTED,1
1Sam.20.16,H3027K,M0.5.1,UNEXPECTED,1
1Sam.20.16,H3772H,M0.1.1,UNEXPECTED,1
1Sam.20.16,H3772H,M0.5.1,UNEXPECTED,1
1Sam.22.23,H1245,D7.7.1,UNEXPECTED,1
1Sam.22.23,H1245,M0.1.1,UNEXPECTED,1
1Sam.22.23,H1245,M0.1.2,UNEXPECTED,1
1Sam.22.23,H1245,M0.1.3,UNEXPECTED,1
1Sam.22.23,H1245,M0.5.1,UNEXPECTED,1
1Sam.22.23,H1245,M0.5.10,UNEXPECTED,1
1Sam.22.23,H1245,M0.5.11,UNEXPECTED,1
1Sam.22.23,H1245,M0.5.3,UNEXPECTED,1
1Sam.22.23,H1245,M0.6.5,UNEXPECTED,1
1Sam.22.23,H3372G,M0.1.1,UNEXPECTED,1
1Sam.22.23,H3372G,M0.5.1,UNEXPECTED,1
1Sam.22.23,H3372G,M0.5.11,UNEXPECTED,1
1Sam.22.23,H3372G,M0.5.2,UNEXPECTED,1
1Sam.23.10,H1245,D7.7.1,UNEXPECTED,1
1Sam.23.10,H1245,M0.5.1,UNEXPECTED,1
1Sam.23.10,H1245,M0.5.11,UNEXPECTED,1
1Sam.23.10,H1245,M0.5.4,UNEXPECTED,1
1Sam.23.10,H1245,M0.5.6,UNEXPECTED,1
1Sam.23.10,H1245,M0.6.5,UNEXPECTED,1
1Sam.23.10,H7843,M0.1.1,UNEXPECTED,1
1Sam.23.10,H7843,M0.1.2,UNEXPECTED,1
1Sam.23.10,H7843,M0.1.3,UNEXPECTED,1
1Sam.23.10,H7843,M0.5.1,UNEXPECTED,1
1Sam.23.10,H7843,M0.5.10,UNEXPECTED,1
1Sam.23.10,H7843,M0.5.11,UNEXPECTED,1
1Sam.23.10,H7843,M0.5.2,UNEXPECTED,1
1Sam.23.10,H7843,M0.5.3,UNEXPECTED,1
1Sam.23.10,H7843,M0.5.4,UNEXPECTED,1
1Sam.23.10,H7843,M0.5.5,UNEXPECTED,1
1Sam.23.10,H7843,M0.5.6,UNEXPECTED,1
1Sam.23.10,H7843,M0.5.7,UNEXPECTED,1
1Sam.23.10,H7843,M0.5.8,UNEXPECTED,1
1Sam.23.10,H7843,M0.5.9,UNEXPECTED,1
1Sam.23.15,H1245,D7.7.1,UNEXPECTED,1
1Sam.23.15,H1245,M0.5.11,UNEXPECTED,1
1Sam.23.15,H1245,M0.5.5,UNEXPECTED,1
1Sam.23.15,H1245,M0.6.5,UNEXPECTED,1
1Sam.23.25,H1245,D7.7.1,UNEXPECTED,1
1Sam.23.25,H1245,M0.1.3,UNEXPECTED,1
1Sam.23.25,H1245,M0.5.11,UNEXPECTED,1
1Sam.23.25,H1245,M0.5.6,UNEXPECTED,1
1Sam.23.25,H1245,M0.6.5,UNEXPECTED,1
1Sam.24.2,H1245,D7.7.1,UNEXPECTED,1
1Sam.24.2,H1245,M0.5.10,UNEXPECTED,1
1Sam.24.2,H1245,M0.5.11,UNEXPECTED,1
1Sam.24.2,H1245,M0.5.3,UNEXPECTED,1
1Sam.24.2,H1245,M0.6.5,UNEXPECTED,1
1Sam.24.9,H1245,M0.1.1,UNEXPECTED,1
1Sam.24.9,H1245,M0.1.3,UNEXPECTED,1
1Sam.24.9,H1245,M0.5.11,UNEXPECTED,1
1Sam.24.9,H1245,M0.5.5,UNEXPECTED,1
1Sam.24.9,H1245,M0.5.9,UNEXPECTED,1
1Sam.24.9,H1245,M0.6.5,UNEXPECTED,1
1Sam.25.26,H1245,D7.7.1,UNEXPECTED,1
1Sam.25.26,H1245,M0.5.11,UNEXPECTED,1
1Sam.25.26,H1245,M0.5.6,UNEXPECTED,1
1Sam.25.26,H1245,M0.6.5,UNEXPECTED,1
1Sam.25.29,H1245,D7.7.1,UNEXPECTED,1
1Sam.25.29,H1245,M0.1.1,UNEXPECTED,1
1Sam.25.29,H1245,M0.5.11,UNEXPECTED,1
1Sam.25.29,H1245,M0.6.5,UNEXPECTED,1
1Sam.25.29,H6887B,M0.1.1,UNEXPECTED,1
1Sam.25.29,H6887B,M0.5.1,UNEXPECTED,1
1Sam.26.2,H1245,D7.7.1,UNEXPECTED,1
1Sam.26.2,H1245,M0.5.11,UNEXPECTED,1
1Sam.26.2,H1245,M0.5.3,UNEXPECTED,1
1Sam.26.2,H1245,M0.6.5,UNEXPECTED,1
1Sam.26.20,H1245,D7.7.1,UNEXPECTED,1
1Sam.26.20,H1245,M0.1.2,UNEXPECTED,1
1Sam.26.20,H1245,M0.5.11,UNEXPECTED,1
1Sam.26.20,H1245,M0.6.5,UNEXPECTED,1
1Sam.27.1,H1245,D7.7.1,UNEXPECTED,1
1Sam.27.1,H1245,M0.5.11,UNEXPECTED,1
1Sam.27.1,H1245,M0.5.4,UNEXPECTED,1
1Sam.27.1,H1245,M0.5.5,UNEXPECTED,1
1Sam.27.1,H1245,M0.6.5,UNEXPECTED,1
1Sam.27.1,H2976,M0.1.1,UNEXPECTED,1
1Sam.27.1,H2976,M0.5.1,UNEXPECTED,1
1Sam.27.4,H1245,D7.7.1,UNEXPECTED,1
1Sam.27.4,H1245,M0.1.3,UNEXPECTED,1
1Sam.27.4,H1245,M0.5.11,UNEXPECTED,1
1Sam.27.4,H1245,M0.5.5,UNEXPECTED,1
1Sam.27.4,H1245,M0.6.5,UNEXPECTED,1
1Sam.28.7,H1245,D7.7.1,UNEXPECTED,1
1Sam.28.7,H1245,M0.5.11,UNEXPECTED,1
1Sam.28.7,H1245,M0.6.5,UNEXPECTED,1
1Sam.28.7,H1875,M0.5.10,UNEXPECTED,1
1Sam.28.7,H1875,M0.5.11,UNEXPECTED,1
1Sam.28.7,H1875,M0.5.4,UNEXPECTED,1
1Sam.28.7,H1875,M0.6.5,UNEXPECTED,1
1Sam.9.3,H1245,D7.7.1,UNEXPECTED,1
1Sam.9.3,H1245,M0.1.1,UNEXPECTED,1
1Sam.9.3,H1245,M0.5.10,UNEXPECTED,1
1Sam.9.3,H1245,M0.5.11,UNEXPECTED,1
1Sam.9.3,H1245,M0.5.7,UNEXPECTED,1
1Sam.9.3,H1245,M0.6.5,UNEXPECTED,1
1Sam.9.9,H1875,D7.7.1,UNEXPECTED,1
1Sam.9.9,H1875,M0.1.1,UNEXPECTED,1
1Sam.9.9,H1875,M0.5.1,UNEXPECTED,1
1Sam.9.9,H1875,M0.5.10,UNEXPECTED,1
1Sam.9.9,H1875,M0.5.11,UNEXPECTED,1
1Sam.9.9,H1875,M0.5.4,UNEXPECTED,1
1Sam.9.9,H1875,M0.5.6,UNEXPECTED,1
1Sam.9.9,H1875,M0.5.7,UNEXPECTED,1
1Sam.9.9,H1875,M0.6.5,UNEXPECTED,1
1Thess.1.2,G2168,M0.1.3,UNEXPECTED,1
1Thess.1.2,G2168,M0.5.11,UNEXPECTED,1
1Thess.1.2,G2168,M0.5.6,UNEXPECTED,1
1Thess.1.2,G2168,M0.6.5,UNEXPECTED,1
1Thess.1.2,G3417,M0.5.1,UNEXPECTED,1
1Thess.2.13,G0189,M0.1.1,UNEXPECTED,1
1Thess.2.13,G0189,M0.5.1,UNEXPECTED,1
1Thess.2.13,G1754,M0.1.1,UNEXPECTED,1
1Thess.2.13,G1754,M0.5.1,UNEXPECTED,1
1Thess.2.13,G2168,D7.7.1,UNEXPECTED,1
1Thess.2.13,G2168,M0.5.11,UNEXPECTED,1
1Thess.2.13,G2168,M0.6.5,UNEXPECTED,1
1Thess.2.13,G3056,M0.1.1,UNEXPECTED,1
1Thess.2.13,G3056,M0.5.1,UNEXPECTED,1
1Thess.2.13,G4100,M0.1.1,UNEXPECTED,1
1Thess.2.13,G4100,M0.5.1,UNEXPECTED,1
1Thess.2.6,G0922,M0.1.1,UNEXPECTED,1
1Thess.2.6,G0922,M0.5.1,UNEXPECTED,1
1Thess.2.6,G2212,D7.7.1,UNEXPECTED,1
1Thess.2.6,G2212,M0.1.3,UNEXPECTED,1
1Thess.2.6,G2212,M0.5.10,UNEXPECTED,1
1Thess.2.6,G2212,M0.5.11,UNEXPECTED,1
1Thess.2.6,G2212,M0.5.3,UNEXPECTED,1
1Thess.2.6,G2212,M0.5.7,UNEXPECTED,1
1Thess.2.6,G2212,M0.6.5,UNEXPECTED,1
1Thess.3.9,G0467,M0.1.1,UNEXPECTED,1
1Thess.3.9,G0467,M0.5.1,UNEXPECTED,1
1Thess.3.9,G2169,M0.1.1,UNEXPECTED,1
1Thess.3.9,G2169,M0.1.2,UNEXPECTED,1
1Thess.3.9,G2169,M0.1.3,UNEXPECTED,1
1Thess.3.9,G2169,M0.5.1,UNEXPECTED,1
1Thess.3.9,G2169,M0.5.10,UNEXPECTED,1
1Thess.3.9,G2169,M0.5.11,UNEXPECTED,1
1Thess.3.9,G2169,M0.5.2,UNEXPECTED,1
1Thess.3.9,G2169,M0.5.3,UNEXPECTED,1
1Thess.3.9,G2169,M0.5.4,UNEXPECTED,1
1Thess.3.9,G2169,M0.5.5,UNEXPECTED,1
1Thess.3.9,G2169,M0.5.6,UNEXPECTED,1
1Thess.3.9,G2169,M0.5.7,UNEXPECTED,1
1Thess.3.9,G2169,M0.5.8,UNEXPECTED,1
1Thess.3.9,G2169,M0.5.9,UNEXPECTED,1
1Thess.3.9,G2169,M0.6.5,UNEXPECTED,1
1Thess.3.9,G5463,M0.1.1,UNEXPECTED,1
1Thess.3.9,G5463,M0.5.1,UNEXPECTED,1
1Thess.3.9,G5479,M0.1.1,UNEXPECTED,1
1Thess.3.9,G5479,M0.5.1,UNEXPECTED,1
1Thess.5.18,G2168,M0.1.1,UNEXPECTED,1
1Thess.5.18,G2168,M0.5.10,UNEXPECTED,1
1Thess.5.18,G2168,M0.5.11,UNEXPECTED,3
1Thess.5.18,G2168,M0.5.2,UNEXPECTED,1
1Thess.5.18,G2168,M0.5.3,UNEXPECTED,1
1Thess.5.18,G2168,M0.5.8,UNEXPECTED,1
1Thess.5.18,G2168,M0.6.5,UNEXPECTED,2
1Thess.5.18,G2307,M0.1.1,UNEXPECTED,1
1Thess.5.18,G2307,M0.5.1,UNEXPECTED,1
1Tim.2.1,G1783,M0.1.1,UNEXPECTED,1
1Tim.2.1,G1783,M0.5.1,UNEXPECTED,1
1Tim.2.1,G2169,D7.7.1,UNEXPECTED,1
1Tim.2.1,G2169,M0.1.1,UNEXPECTED,1
1Tim.2.1,G2169,M0.1.2,UNEXPECTED,1
1Tim.2.1,G2169,M0.1.3,UNEXPECTED,1
1Tim.2.1,G2169,M0.5.1,UNEXPECTED,1
1Tim.2.1,G2169,M0.5.10,UNEXPECTED,1
1Tim.2.1,G2169,M0.5.11,UNEXPECTED,1
1Tim.2.1,G2169,M0.5.2,UNEXPECTED,1
1Tim.2.1,G2169,M0.5.3,UNEXPECTED,1
1Tim.2.1,G2169,M0.5.4,UNEXPECTED,1
1Tim.2.1,G2169,M0.5.5,UNEXPECTED,1
1Tim.2.1,G2169,M0.5.6,UNEXPECTED,1
1Tim.2.1,G2169,M0.5.7,UNEXPECTED,1
1Tim.2.1,G2169,M0.5.8,UNEXPECTED,1
1Tim.2.1,G2169,M0.5.9,UNEXPECTED,1
1Tim.2.1,G2169,M0.6.5,UNEXPECTED,1
1Tim.2.1,G3870,M0.1.1,UNEXPECTED,1
1Tim.2.1,G3870,M0.5.1,UNEXPECTED,1
1Tim.4.3,G2169,D7.7.1,UNEXPECTED,1
1Tim.4.3,G2169,M0.6.5,UNEXPECTED,1
1Tim.4.3,G4103,M0.1.1,UNEXPECTED,1
1Tim.4.3,G4103,M0.5.1,UNEXPECTED,1
1Tim.4.4,G2169,M0.1.2,UNEXPECTED,1
1Tim.4.4,G2169,M0.1.3,UNEXPECTED,1
1Tim.4.4,G2169,M0.5.10,UNEXPECTED,1
1Tim.4.4,G2169,M0.5.11,UNEXPECTED,1
1Tim.4.4,G2169,M0.5.4,UNEXPECTED,1
1Tim.4.4,G2169,M0.5.5,UNEXPECTED,1
1Tim.4.4,G2169,M0.5.7,UNEXPECTED,1
1Tim.4.4,G2169,M0.5.8,UNEXPECTED,1
1Tim.4.4,G2169,M0.6.5,UNEXPECTED,1
1Tim.4.4,G2570G,M0.1.1,UNEXPECTED,1
1Tim.4.4,G2570G,M0.5.1,UNEXPECTED,1
1Tim.5.13,G0692,D7.7.1,UNEXPECTED,3
1Tim.5.13,G0692,M0.1.1,UNEXPECTED,1
1Tim.5.13,G0692,M0.1.2,UNEXPECTED,1
1Tim.5.13,G0692,M0.1.3,UNEXPECTED,1
1Tim.5.13,G0692,M0.5.1,UNEXPECTED,1
1Tim.5.13,G0692,M0.5.10,UNEXPECTED,1
1Tim.5.13,G0692,M0.5.11,UNEXPECTED,1
1Tim.5.13,G0692,M0.5.2,UNEXPECTED,1
1Tim.5.13,G0692,M0.5.4,UNEXPECTED,1
1Tim.5.13,G0692,M0.5.5,UNEXPECTED,1
1Tim.5.13,G0692,M0.5.6,UNEXPECTED,1
1Tim.5.13,G0692,M0.5.7,UNEXPECTED,1
1Tim.5.13,G0692,M0.5.8,UNEXPECTED,1
1Tim.5.13,G0692,M0.5.9,UNEXPECTED,1
1Tim.5.13,G0692,M0.6.5,OVER_COUNT,3
1Tim.5.13,G0692,M0.6.6,UNEXPECTED,2
1Tim.5.13,G0692,M0.7.1,OK,1
1Tim.5.13,G0692,M0.7.10,OK,1
1Tim.5.13,G0692,M0.7.11,OK,1
1Tim.5.13,G0692,M0.7.12,OK,1
1Tim.5.13,G0692,M0.7.13,OK,1
1Tim.5.13,G0692,M0.7.14,OK,1
1Tim.5.13,G0692,M0.7.15,OK,1
1Tim.5.13,G0692,M0.7.16,OK,1
1Tim.5.13,G0692,M0.7.2,OK,1
1Tim.5.13,G0692,M0.7.3,OK,1
1Tim.5.13,G0692,M0.7.4,OK,1
1Tim.5.13,G0692,M0.7.5,OK,1
1Tim.5.13,G0692,M0.7.6,OK,1
1Tim.5.13,G0692,M0.7.7,OK,1
1Tim.5.13,G0692,M0.7.8,OK,1
1Tim.5.13,G0692,M0.7.9,OK,1
2Chr.1.5,H1875,D7.7.1,UNEXPECTED,1
2Chr.1.5,H1875,M0.1.1,UNEXPECTED,1
2Chr.1.5,H1875,M0.5.10,UNEXPECTED,1
2Chr.1.5,H1875,M0.5.11,UNEXPECTED,1
2Chr.1.5,H1875,M0.5.3,UNEXPECTED,1
2Chr.1.5,H1875,M0.6.5,UNEXPECTED,1
2Chr.1.5,H5178A,M0.1.1,UNEXPECTED,1
2Chr.1.5,H5178A,M0.5.1,UNEXPECTED,1
2Chr.11.16,H1245,D7.7.1,UNEXPECTED,1
2Chr.11.16,H1245,M0.5.11,UNEXPECTED,1
2Chr.11.16,H1245,M0.5.2,UNEXPECTED,1
2Chr.11.16,H1245,M0.6.5,UNEXPECTED,1
2Chr.12.14,H1875,D7.7.1,UNEXPECTED,1
2Chr.12.14,H1875,M0.5.11,UNEXPECTED,1
2Chr.12.14,H1875,M0.6.5,UNEXPECTED,1
2Chr.14.4,H1875,D7.7.1,UNEXPECTED,1
2Chr.14.4,H1875,M0.5.11,UNEXPECTED,1
2Chr.14.4,H1875,M0.6.5,UNEXPECTED,1
2Chr.14.7,H1875,D7.7.1,UNEXPECTED,1
2Chr.14.7,H1875,M0.5.11,UNEXPECTED,1
2Chr.14.7,H1875,M0.6.5,UNEXPECTED,1
2Chr.15.12,H1875,D7.7.1,UNEXPECTED,1
2Chr.15.12,H1875,M0.1.3,UNEXPECTED,1
2Chr.15.12,H1875,M0.5.10,UNEXPECTED,1
2Chr.15.12,H1875,M0.5.11,UNEXPECTED,1
2Chr.15.12,H1875,M0.5.3,UNEXPECTED,1
2Chr.15.12,H1875,M0.5.7,UNEXPECTED,1
2Chr.15.12,H1875,M0.5.8,UNEXPECTED,1
2Chr.15.12,H1875,M0.6.5,UNEXPECTED,1
2Chr.15.13,H1875,D7.7.1,UNEXPECTED,1
2Chr.15.13,H1875,M0.1.3,UNEXPECTED,1
2Chr.15.13,H1875,M0.5.11,UNEXPECTED,1
2Chr.15.13,H1875,M0.5.2,UNEXPECTED,1
2Chr.15.13,H1875,M0.5.5,UNEXPECTED,1
2Chr.15.13,H1875,M0.5.7,UNEXPECTED,1
2Chr.15.13,H1875,M0.5.8,UNEXPECTED,1
2Chr.15.13,H1875,M0.6.5,UNEXPECTED,1
2Chr.15.15,H1245,D7.7.1,UNEXPECTED,1
2Chr.15.15,H1245,M0.1.1,UNEXPECTED,1
2Chr.15.15,H1245,M0.5.10,UNEXPECTED,1
2Chr.15.15,H1245,M0.5.11,UNEXPECTED,1
2Chr.15.15,H1245,M0.5.3,UNEXPECTED,1
2Chr.15.15,H1245,M0.5.8,UNEXPECTED,1
2Chr.15.15,H1245,M0.6.5,UNEXPECTED,1
2Chr.15.2,H1875,D7.7.1,UNEXPECTED,1
2Chr.15.2,H1875,M0.5.11,UNEXPECTED,1
2Chr.15.2,H1875,M0.5.2,UNEXPECTED,1
2Chr.15.2,H1875,M0.6.5,UNEXPECTED,1
2Chr.15.4,H1245,M0.1.2,UNEXPECTED,1
2Chr.15.4,H1245,M0.5.10,UNEXPECTED,1
2Chr.15.4,H1245,M0.5.6,UNEXPECTED,1
2Chr.15.4,H1245,M0.5.7,UNEXPECTED,1
2Chr.15.4,H1245,M0.6.5,UNEXPECTED,1
2Chr.15.4,H6862B,M0.1.1,UNEXPECTED,1
2Chr.15.4,H6862B,M0.5.1,UNEXPECTED,1
2Chr.16.12,H1875,D7.7.1,UNEXPECTED,1
2Chr.16.12,H1875,M0.5.11,UNEXPECTED,1
2Chr.16.12,H1875,M0.5.4,UNEXPECTED,1
2Chr.16.12,H1875,M0.5.7,UNEXPECTED,1
2Chr.16.12,H1875,M0.6.5,UNEXPECTED,1
2Chr.16.12,H2456,M0.1.1,UNEXPECTED,1
2Chr.16.12,H2456,M0.5.1,UNEXPECTED,1
2Chr.17.3,H1875,D7.7.1,UNEXPECTED,1
2Chr.17.3,H1875,M0.5.11,UNEXPECTED,1
2Chr.17.3,H1875,M0.5.2,UNEXPECTED,1
2Chr.17.3,H1875,M0.6.5,UNEXPECTED,1
2Chr.17.4,H1875,M0.1.3,UNEXPECTED,1
2Chr.17.4,H1875,M0.5.11,UNEXPECTED,1
2Chr.17.4,H1875,M0.5.7,UNEXPECTED,1
2Chr.17.4,H1875,M0.6.5,UNEXPECTED,1
2Chr.18.4,H1875,D7.7.1,UNEXPECTED,1
2Chr.18.4,H1875,M0.5.11,UNEXPECTED,1
2Chr.18.4,H1875,M0.5.2,UNEXPECTED,1
2Chr.18.4,H1875,M0.6.5,UNEXPECTED,1
2Chr.18.6,H1875,D7.7.1,UNEXPECTED,1
2Chr.18.6,H1875,M0.5.11,UNEXPECTED,1
2Chr.18.6,H1875,M0.5.2,UNEXPECTED,1
2Chr.18.6,H1875,M0.6.5,UNEXPECTED,1
2Chr.18.7,H1875,D7.7.1,UNEXPECTED,1
2Chr.18.7,H1875,M0.5.11,UNEXPECTED,1
2Chr.18.7,H1875,M0.6.5,UNEXPECTED,1
2Chr.18.7,H2896C,M0.1.1,UNEXPECTED,1
2Chr.18.7,H7451B,M0.1.1,UNEXPECTED,1
2Chr.18.7,H8130,M0.1.1,UNEXPECTED,1
2Chr.19.3,H0061,M0.1.1,UNEXPECTED,1
2Chr.19.3,H0061,M0.5.1,UNEXPECTED,1
2Chr.19.3,H1875,D7.7.1,UNEXPECTED,1
2Chr.19.3,H1875,M0.1.2,UNEXPECTED,1
2Chr.19.3,H1875,M0.5.10,UNEXPECTED,1
2Chr.19.3,H1875,M0.5.11,UNEXPECTED,1
2Chr.19.3,H1875,M0.5.2,UNEXPECTED,1
2Chr.19.3,H1875,M0.5.4,UNEXPECTED,1
2Chr.19.3,H1875,M0.5.7,UNEXPECTED,1
2Chr.19.3,H1875,M0.6.5,UNEXPECTED,1
2Chr.20.21,H1927,M0.1.1,UNEXPECTED,1
2Chr.20.21,H1927,M0.5.1,UNEXPECTED,1
2Chr.20.21,H2502B,M0.1.1,UNEXPECTED,1
2Chr.20.21,H2502B,M0.5.1,UNEXPECTED,1
2Chr.20.21,H3034,D7.7.1,UNEXPECTED,3
2Chr.20.21,H3034,M0.5.11,UNEXPECTED,2
2Chr.20.21,H3034,M0.5.5,UNEXPECTED,1
2Chr.20.21,H3034,M0.5.6,UNEXPECTED,1
2Chr.20.21,H3034,M0.5.7,UNEXPECTED,1
2Chr.20.21,H3034,M0.6.5,UNEXPECTED,3
2Chr.20.21,H3289,M0.1.1,UNEXPECTED,1
2Chr.20.21,H3289,M0.5.1,UNEXPECTED,1
2Chr.20.21,H7891,M0.5.1,UNEXPECTED,1
2Chr.20.3,H1875,D7.7.1,UNEXPECTED,1
2Chr.20.3,H1875,M0.1.1,UNEXPECTED,1
2Chr.20.3,H1875,M0.5.1,UNEXPECTED,1
2Chr.20.3,H1875,M0.5.10,UNEXPECTED,1
2Chr.20.3,H1875,M0.5.11,UNEXPECTED,1
2Chr.20.3,H1875,M0.6.5,UNEXPECTED,1
2Chr.20.3,H3372G,M0.1.1,UNEXPECTED,1
2Chr.20.3,H3372G,M0.5.1,UNEXPECTED,1
2Chr.20.3,H3372G,M0.5.11,UNEXPECTED,1
2Chr.20.4,H1245,D7.7.1,UNEXPECTED,1
2Chr.20.4,H1245,M0.5.11,UNEXPECTED,1
2Chr.20.4,H1245,M0.5.3,UNEXPECTED,1
2Chr.20.4,H1245,M0.5.9,UNEXPECTED,1
2Chr.20.4,H1245,M0.6.5,UNEXPECTED,1
2Chr.22.9,H1245,D7.7.1,UNEXPECTED,1
2Chr.22.9,H1245,M0.5.11,UNEXPECTED,1
2Chr.22.9,H1245,M0.5.2,UNEXPECTED,1
2Chr.22.9,H1245,M0.6.5,UNEXPECTED,1
2Chr.22.9,H1875,D7.7.1,UNEXPECTED,1
2Chr.22.9,H1875,M0.5.11,UNEXPECTED,1
2Chr.22.9,H1875,M0.5.2,UNEXPECTED,1
2Chr.22.9,H1875,M0.6.5,UNEXPECTED,1
2Chr.22.9,H3581B,M0.5.11,UNEXPECTED,1
2Chr.22.9,H3581B,M0.5.2,UNEXPECTED,1
2Chr.24.22,H1875,D7.7.1,UNEXPECTED,1
2Chr.24.22,H1875,M0.5.11,UNEXPECTED,1
2Chr.24.22,H1875,M0.5.2,UNEXPECTED,1
2Chr.24.22,H1875,M0.6.5,UNEXPECTED,1
2Chr.24.6,H1875,D7.7.1,UNEXPECTED,1
2Chr.25.15,H1875,D7.7.1,UNEXPECTED,1
2Chr.25.15,H1875,M0.6.5,UNEXPECTED,1
2Chr.25.15,H2734,M0.1.1,UNEXPECTED,1
2Chr.25.15,H2734,M0.5.1,UNEXPECTED,1
2Chr.25.15,H5030,M0.1.1,UNEXPECTED,1
2Chr.25.15,H5030,M0.5.1,UNEXPECTED,1
2Chr.25.20,H1875,D7.7.1,UNEXPECTED,1
2Chr.25.20,H1875,M0.1.1,UNEXPECTED,1
2Chr.25.20,H1875,M0.5.1,UNEXPECTED,1
2Chr.25.20,H1875,M0.5.10,UNEXPECTED,1
2Chr.25.20,H1875,M0.5.11,UNEXPECTED,1
2Chr.25.20,H1875,M0.5.5,UNEXPECTED,1
2Chr.25.20,H1875,M0.5.8,UNEXPECTED,1
2Chr.25.20,H1875,M0.6.5,UNEXPECTED,1
2Chr.26.5,H1875,D7.7.1,UNEXPECTED,1
2Chr.26.5,H1875,M0.1.2,UNEXPECTED,1
2Chr.26.5,H1875,M0.5.8,UNEXPECTED,1
2Chr.26.5,H1875,M0.6.5,UNEXPECTED,1
2Chr.29.31,H3027R,M0.1.1,UNEXPECTED,1
2Chr.29.31,H3027R,M0.5.1,UNEXPECTED,1
2Chr.29.31,H5081G,M0.1.1,UNEXPECTED,1
2Chr.29.31,H5081G,M0.5.1,UNEXPECTED,1
2Chr.29.31,H6030B,M0.1.1,UNEXPECTED,1
2Chr.29.31,H6030B,M0.5.1,UNEXPECTED,1
2Chr.29.31,H8426,D7.7.1,UNEXPECTED,1
2Chr.29.31,H8426,M0.1.2,UNEXPECTED,1
2Chr.29.31,H8426,M0.5.11,UNEXPECTED,1
2Chr.29.31,H8426,M0.5.2,UNEXPECTED,1
2Chr.29.31,H8426,M0.5.3,UNEXPECTED,1
2Chr.29.31,H8426,M0.5.5,UNEXPECTED,1
2Chr.29.31,H8426,M0.5.9,UNEXPECTED,1
2Chr.29.31,H8426,M0.6.5,UNEXPECTED,1
2Chr.30.19,H1875,D7.7.1,UNEXPECTED,1
2Chr.30.19,H1875,M0.1.3,UNEXPECTED,1
2Chr.30.19,H1875,M0.5.11,UNEXPECTED,1
2Chr.30.19,H1875,M0.5.4,UNEXPECTED,1
2Chr.30.19,H1875,M0.5.7,UNEXPECTED,1
2Chr.30.19,H1875,M0.6.5,UNEXPECTED,1
2Chr.30.19,H2893,M0.1.1,UNEXPECTED,1
2Chr.30.19,H2893,M0.5.1,UNEXPECTED,1
2Chr.30.19,H2893,M0.5.11,UNEXPECTED,1
2Chr.30.22,H1696G,M0.1.1,UNEXPECTED,1
2Chr.30.22,H3034,D7.7.1,UNEXPECTED,3
2Chr.30.22,H3034,M0.1.2,UNEXPECTED,1
2Chr.30.22,H3034,M0.5.11,UNEXPECTED,2
2Chr.30.22,H3034,M0.5.7,UNEXPECTED,1
2Chr.30.22,H3034,M0.5.8,UNEXPECTED,1
