verse_reference,strong,surface,morph_code,is_home_strong,question_code,expected_reason
Phil.3.1,G3636,trouble,A-NSN,Y,M0.7.12,"per-occurrence, always expected"
Phil.3.1,G3636,trouble,A-NSN,Y,M0.7.13,"per-occurrence, always expected"
Phil.3.1,G3636,trouble,A-NSN,Y,M0.7.14,"per-occurrence, always expected"
Phil.3.1,G3636,trouble,A-NSN,Y,M0.7.15,"per-occurrence, always expected"
Phil.3.1,G3636,trouble,A-NSN,Y,M0.7.16,"per-occurrence, always expected"
Phil.3.1,G3636,trouble,A-NSN,Y,M0.7.2,"per-occurrence, always expected"
Phil.3.1,G3636,trouble,A-NSN,Y,M0.7.3,"per-occurrence, always expected"
Phil.3.1,G3636,trouble,A-NSN,Y,M0.7.4,"per-occurrence, always expected"
Phil.3.1,G3636,trouble,A-NSN,Y,M0.7.5,"per-occurrence, always expected"
Phil.3.1,G3636,trouble,A-NSN,Y,M0.7.6,"per-occurrence, always expected"
Phil.3.1,G3636,trouble,A-NSN,Y,M0.7.7,"per-occurrence, always expected"
Phil.3.1,G3636,trouble,A-NSN,Y,M0.7.8,"per-occurrence, always expected"
Phil.3.1,G3636,trouble,A-NSN,Y,M0.7.9,"per-occurrence, always expected"
Phil.3.1,G0804,safe,A-NSN,N,M0.7.1,"per-occurrence, always expected"
Phil.3.1,G0804,safe,A-NSN,N,M0.7.10,"per-occurrence, always expected"
Phil.3.1,G0804,safe,A-NSN,N,M0.7.11,"per-occurrence, always expected"
Phil.3.1,G0804,safe,A-NSN,N,M0.7.12,"per-occurrence, always expected"
Phil.3.1,G0804,safe,A-NSN,N,M0.7.13,"per-occurrence, always expected"
Phil.3.1,G0804,safe,A-NSN,N,M0.7.14,"per-occurrence, always expected"
Phil.3.1,G0804,safe,A-NSN,N,M0.7.15,"per-occurrence, always expected"
Phil.3.1,G0804,safe,A-NSN,N,M0.7.16,"per-occurrence, always expected"
Phil.3.1,G0804,safe,A-NSN,N,M0.7.2,"per-occurrence, always expected"
Phil.3.1,G0804,safe,A-NSN,N,M0.7.3,"per-occurrence, always expected"
Phil.3.1,G0804,safe,A-NSN,N,M0.7.4,"per-occurrence, always expected"
Phil.3.1,G0804,safe,A-NSN,N,M0.7.5,"per-occurrence, always expected"
Phil.3.1,G0804,safe,A-NSN,N,M0.7.6,"per-occurrence, always expected"
Phil.3.1,G0804,safe,A-NSN,N,M0.7.7,"per-occurrence, always expected"
Phil.3.1,G0804,safe,A-NSN,N,M0.7.8,"per-occurrence, always expected"
Phil.3.1,G0804,safe,A-NSN,N,M0.7.9,"per-occurrence, always expected"
Phil.3.1,G3636,trouble,A-NSN,Y,M0.6.5,"home relational, always expected"
Phil.3.1,G3636,trouble,A-NSN,Y,M0.6.6,"home whole-network, other M-code strong present in verse"
Phil.3.1,G3636,trouble,A-NSN,Y,D7.7.1,"home operation-permeability, T3 + party tag both present in verse"
Jas.2.20,G2309,want,V-PAI-2S,N,M0.7.1,"per-occurrence, always expected"
Jas.2.20,G2309,want,V-PAI-2S,N,M0.7.10,"per-occurrence, always expected"
Jas.2.20,G2309,want,V-PAI-2S,N,M0.7.11,"per-occurrence, always expected"
Jas.2.20,G2309,want,V-PAI-2S,N,M0.7.12,"per-occurrence, always expected"
Jas.2.20,G2309,want,V-PAI-2S,N,M0.7.13,"per-occurrence, always expected"
Jas.2.20,G2309,want,V-PAI-2S,N,M0.7.14,"per-occurrence, always expected"
Jas.2.20,G2309,want,V-PAI-2S,N,M0.7.15,"per-occurrence, always expected"
Jas.2.20,G2309,want,V-PAI-2S,N,M0.7.16,"per-occurrence, always expected"
Jas.2.20,G2309,want,V-PAI-2S,N,M0.7.2,"per-occurrence, always expected"
Jas.2.20,G2309,want,V-PAI-2S,N,M0.7.3,"per-occurrence, always expected"
Jas.2.20,G2309,want,V-PAI-2S,N,M0.7.4,"per-occurrence, always expected"
Jas.2.20,G2309,want,V-PAI-2S,N,M0.7.5,"per-occurrence, always expected"
Jas.2.20,G2309,want,V-PAI-2S,N,M0.7.6,"per-occurrence, always expected"
Jas.2.20,G2309,want,V-PAI-2S,N,M0.7.7,"per-occurrence, always expected"
Jas.2.20,G2309,want,V-PAI-2S,N,M0.7.8,"per-occurrence, always expected"
Jas.2.20,G2309,want,V-PAI-2S,N,M0.7.9,"per-occurrence, always expected"
Jas.2.20,G1097,shown,V-2AAN,N,M0.7.1,"per-occurrence, always expected"
Jas.2.20,G1097,shown,V-2AAN,N,M0.7.10,"per-occurrence, always expected"
Jas.2.20,G1097,shown,V-2AAN,N,M0.7.11,"per-occurrence, always expected"
Jas.2.20,G1097,shown,V-2AAN,N,M0.7.12,"per-occurrence, always expected"
Jas.2.20,G1097,shown,V-2AAN,N,M0.7.13,"per-occurrence, always expected"
Jas.2.20,G1097,shown,V-2AAN,N,M0.7.14,"per-occurrence, always expected"
Jas.2.20,G1097,shown,V-2AAN,N,M0.7.15,"per-occurrence, always expected"
Jas.2.20,G1097,shown,V-2AAN,N,M0.7.16,"per-occurrence, always expected"
Jas.2.20,G1097,shown,V-2AAN,N,M0.7.2,"per-occurrence, always expected"
Jas.2.20,G1097,shown,V-2AAN,N,M0.7.3,"per-occurrence, always expected"
Jas.2.20,G1097,shown,V-2AAN,N,M0.7.4,"per-occurrence, always expected"
Jas.2.20,G1097,shown,V-2AAN,N,M0.7.5,"per-occurrence, always expected"
Jas.2.20,G1097,shown,V-2AAN,N,M0.7.6,"per-occurrence, always expected"
Jas.2.20,G1097,shown,V-2AAN,N,M0.7.7,"per-occurrence, always expected"
Jas.2.20,G1097,shown,V-2AAN,N,M0.7.8,"per-occurrence, always expected"
Jas.2.20,G1097,shown,V-2AAN,N,M0.7.9,"per-occurrence, always expected"
Jas.2.20,G4102G,faith,N-NSF,N,M0.7.1,"per-occurrence, always expected"
Jas.2.20,G4102G,faith,N-NSF,N,M0.7.10,"per-occurrence, always expected"
Jas.2.20,G4102G,faith,N-NSF,N,M0.7.11,"per-occurrence, always expected"
Jas.2.20,G4102G,faith,N-NSF,N,M0.7.12,"per-occurrence, always expected"
Jas.2.20,G4102G,faith,N-NSF,N,M0.7.13,"per-occurrence, always expected"
Jas.2.20,G4102G,faith,N-NSF,N,M0.7.14,"per-occurrence, always expected"
Jas.2.20,G4102G,faith,N-NSF,N,M0.7.15,"per-occurrence, always expected"
Jas.2.20,G4102G,faith,N-NSF,N,M0.7.16,"per-occurrence, always expected"
Jas.2.20,G4102G,faith,N-NSF,N,M0.7.2,"per-occurrence, always expected"
Jas.2.20,G4102G,faith,N-NSF,N,M0.7.3,"per-occurrence, always expected"
Jas.2.20,G4102G,faith,N-NSF,N,M0.7.4,"per-occurrence, always expected"
Jas.2.20,G4102G,faith,N-NSF,N,M0.7.5,"per-occurrence, always expected"
Jas.2.20,G4102G,faith,N-NSF,N,M0.7.6,"per-occurrence, always expected"
Jas.2.20,G4102G,faith,N-NSF,N,M0.7.7,"per-occurrence, always expected"
Jas.2.20,G4102G,faith,N-NSF,N,M0.7.8,"per-occurrence, always expected"
Jas.2.20,G4102G,faith,N-NSF,N,M0.7.9,"per-occurrence, always expected"
Jas.2.20,G0692,useless,A-NSF,Y,M0.7.1,"per-occurrence, always expected"
Jas.2.20,G0692,useless,A-NSF,Y,M0.7.10,"per-occurrence, always expected"
Jas.2.20,G0692,useless,A-NSF,Y,M0.7.11,"per-occurrence, always expected"
Jas.2.20,G0692,useless,A-NSF,Y,M0.7.12,"per-occurrence, always expected"
Jas.2.20,G0692,useless,A-NSF,Y,M0.7.13,"per-occurrence, always expected"
Jas.2.20,G0692,useless,A-NSF,Y,M0.7.14,"per-occurrence, always expected"
Jas.2.20,G0692,useless,A-NSF,Y,M0.7.15,"per-occurrence, always expected"
Jas.2.20,G0692,useless,A-NSF,Y,M0.7.16,"per-occurrence, always expected"
Jas.2.20,G0692,useless,A-NSF,Y,M0.7.2,"per-occurrence, always expected"
Jas.2.20,G0692,useless,A-NSF,Y,M0.7.3,"per-occurrence, always expected"
Jas.2.20,G0692,useless,A-NSF,Y,M0.7.4,"per-occurrence, always expected"
Jas.2.20,G0692,useless,A-NSF,Y,M0.7.5,"per-occurrence, always expected"
Jas.2.20,G0692,useless,A-NSF,Y,M0.7.6,"per-occurrence, always expected"
Jas.2.20,G0692,useless,A-NSF,Y,M0.7.7,"per-occurrence, always expected"
Jas.2.20,G0692,useless,A-NSF,Y,M0.7.8,"per-occurrence, always expected"
Jas.2.20,G0692,useless,A-NSF,Y,M0.7.9,"per-occurrence, always expected"
Jas.2.20,G0692,useless,A-NSF,Y,M0.6.5,"home relational, always expected"
Jas.2.20,G0692,useless,A-NSF,Y,M0.6.6,"home whole-network, other M-code strong present in verse"
Ezra.6.8,H0629,full,AD,Y,M0.7.1,"per-occurrence, always expected"
Ezra.6.8,H0629,full,AD,Y,M0.7.10,"per-occurrence, always expected"
Ezra.6.8,H0629,full,AD,Y,M0.7.11,"per-occurrence, always expected"
Ezra.6.8,H0629,full,AD,Y,M0.7.12,"per-occurrence, always expected"
Ezra.6.8,H0629,full,AD,Y,M0.7.13,"per-occurrence, always expected"
Ezra.6.8,H0629,full,AD,Y,M0.7.14,"per-occurrence, always expected"
Ezra.6.8,H0629,full,AD,Y,M0.7.15,"per-occurrence, always expected"
Ezra.6.8,H0629,full,AD,Y,M0.7.16,"per-occurrence, always expected"
Ezra.6.8,H0629,full,AD,Y,M0.7.2,"per-occurrence, always expected"
Ezra.6.8,H0629,full,AD,Y,M0.7.3,"per-occurrence, always expected"
Ezra.6.8,H0629,full,AD,Y,M0.7.4,"per-occurrence, always expected"
Ezra.6.8,H0629,full,AD,Y,M0.7.5,"per-occurrence, always expected"
Ezra.6.8,H0629,full,AD,Y,M0.7.6,"per-occurrence, always expected"
Ezra.6.8,H0629,full,AD,Y,M0.7.7,"per-occurrence, always expected"
Ezra.6.8,H0629,full,AD,Y,M0.7.8,"per-occurrence, always expected"
Ezra.6.8,H0629,full,AD,Y,M0.7.9,"per-occurrence, always expected"
Ezra.6.8,H4430,royal,ANcbsd,N,M0.7.1,"per-occurrence, always expected"
Ezra.6.8,H4430,royal,ANcbsd,N,M0.7.10,"per-occurrence, always expected"
Ezra.6.8,H4430,royal,ANcbsd,N,M0.7.11,"per-occurrence, always expected"
Ezra.6.8,H4430,royal,ANcbsd,N,M0.7.12,"per-occurrence, always expected"
Ezra.6.8,H4430,royal,ANcbsd,N,M0.7.13,"per-occurrence, always expected"
Ezra.6.8,H4430,royal,ANcbsd,N,M0.7.14,"per-occurrence, always expected"
Ezra.6.8,H4430,royal,ANcbsd,N,M0.7.15,"per-occurrence, always expected"
Ezra.6.8,H4430,royal,ANcbsd,N,M0.7.16,"per-occurrence, always expected"
Ezra.6.8,H4430,royal,ANcbsd,N,M0.7.2,"per-occurrence, always expected"
Ezra.6.8,H4430,royal,ANcbsd,N,M0.7.3,"per-occurrence, always expected"
Ezra.6.8,H4430,royal,ANcbsd,N,M0.7.4,"per-occurrence, always expected"
Ezra.6.8,H4430,royal,ANcbsd,N,M0.7.5,"per-occurrence, always expected"
Ezra.6.8,H4430,royal,ANcbsd,N,M0.7.6,"per-occurrence, always expected"
Ezra.6.8,H4430,royal,ANcbsd,N,M0.7.7,"per-occurrence, always expected"
Ezra.6.8,H4430,royal,ANcbsd,N,M0.7.8,"per-occurrence, always expected"
Ezra.6.8,H4430,royal,ANcbsd,N,M0.7.9,"per-occurrence, always expected"
Ezra.6.8,H5232,revenue,ANcmpc,N,M0.7.1,"per-occurrence, always expected"
Ezra.6.8,H5232,revenue,ANcmpc,N,M0.7.10,"per-occurrence, always expected"
Ezra.6.8,H5232,revenue,ANcmpc,N,M0.7.11,"per-occurrence, always expected"
Ezra.6.8,H5232,revenue,ANcmpc,N,M0.7.12,"per-occurrence, always expected"
Ezra.6.8,H5232,revenue,ANcmpc,N,M0.7.13,"per-occurrence, always expected"
Ezra.6.8,H5232,revenue,ANcmpc,N,M0.7.14,"per-occurrence, always expected"
Ezra.6.8,H5232,revenue,ANcmpc,N,M0.7.15,"per-occurrence, always expected"
Ezra.6.8,H5232,revenue,ANcmpc,N,M0.7.16,"per-occurrence, always expected"
Ezra.6.8,H5232,revenue,ANcmpc,N,M0.7.2,"per-occurrence, always expected"
Ezra.6.8,H5232,revenue,ANcmpc,N,M0.7.3,"per-occurrence, always expected"
Ezra.6.8,H5232,revenue,ANcmpc,N,M0.7.4,"per-occurrence, always expected"
Ezra.6.8,H5232,revenue,ANcmpc,N,M0.7.5,"per-occurrence, always expected"
Ezra.6.8,H5232,revenue,ANcmpc,N,M0.7.6,"per-occurrence, always expected"
Ezra.6.8,H5232,revenue,ANcmpc,N,M0.7.7,"per-occurrence, always expected"
Ezra.6.8,H5232,revenue,ANcmpc,N,M0.7.8,"per-occurrence, always expected"
Ezra.6.8,H5232,revenue,ANcmpc,N,M0.7.9,"per-occurrence, always expected"
Ezra.6.8,H0629,full,AD,Y,M0.6.5,"home relational, always expected"
Ezra.6.8,H0629,full,AD,Y,M0.6.6,"home whole-network, other M-code strong present in verse"
Ezra.6.12,H4430,king,ANcbsa,N,M0.7.1,"per-occurrence, always expected"
Ezra.6.12,H4430,king,ANcbsa,N,M0.7.10,"per-occurrence, always expected"
Ezra.6.12,H4430,king,ANcbsa,N,M0.7.11,"per-occurrence, always expected"
Ezra.6.12,H4430,king,ANcbsa,N,M0.7.12,"per-occurrence, always expected"
Ezra.6.12,H4430,king,ANcbsa,N,M0.7.13,"per-occurrence, always expected"
Ezra.6.12,H4430,king,ANcbsa,N,M0.7.14,"per-occurrence, always expected"
Ezra.6.12,H4430,king,ANcbsa,N,M0.7.15,"per-occurrence, always expected"
Ezra.6.12,H4430,king,ANcbsa,N,M0.7.16,"per-occurrence, always expected"
Ezra.6.12,H4430,king,ANcbsa,N,M0.7.2,"per-occurrence, always expected"
Ezra.6.12,H4430,king,ANcbsa,N,M0.7.3,"per-occurrence, always expected"
Ezra.6.12,H4430,king,ANcbsa,N,M0.7.4,"per-occurrence, always expected"
Ezra.6.12,H4430,king,ANcbsa,N,M0.7.5,"per-occurrence, always expected"
Ezra.6.12,H4430,king,ANcbsa,N,M0.7.6,"per-occurrence, always expected"
Ezra.6.12,H4430,king,ANcbsa,N,M0.7.7,"per-occurrence, always expected"
Ezra.6.12,H4430,king,ANcbsa,N,M0.7.8,"per-occurrence, always expected"
Ezra.6.12,H4430,king,ANcbsa,N,M0.7.9,"per-occurrence, always expected"
Ezra.6.12,H8133,alter,AVhcc,N,M0.7.1,"per-occurrence, always expected"
Ezra.6.12,H8133,alter,AVhcc,N,M0.7.10,"per-occurrence, always expected"
Ezra.6.12,H8133,alter,AVhcc,N,M0.7.11,"per-occurrence, always expected"
Ezra.6.12,H8133,alter,AVhcc,N,M0.7.12,"per-occurrence, always expected"
Ezra.6.12,H8133,alter,AVhcc,N,M0.7.13,"per-occurrence, always expected"
Ezra.6.12,H8133,alter,AVhcc,N,M0.7.14,"per-occurrence, always expected"
Ezra.6.12,H8133,alter,AVhcc,N,M0.7.15,"per-occurrence, always expected"
Ezra.6.12,H8133,alter,AVhcc,N,M0.7.16,"per-occurrence, always expected"
Ezra.6.12,H8133,alter,AVhcc,N,M0.7.2,"per-occurrence, always expected"
Ezra.6.12,H8133,alter,AVhcc,N,M0.7.3,"per-occurrence, always expected"
Ezra.6.12,H8133,alter,AVhcc,N,M0.7.4,"per-occurrence, always expected"
Ezra.6.12,H8133,alter,AVhcc,N,M0.7.5,"per-occurrence, always expected"
Ezra.6.12,H8133,alter,AVhcc,N,M0.7.6,"per-occurrence, always expected"
Ezra.6.12,H8133,alter,AVhcc,N,M0.7.7,"per-occurrence, always expected"
Ezra.6.12,H8133,alter,AVhcc,N,M0.7.8,"per-occurrence, always expected"
Ezra.6.12,H8133,alter,AVhcc,N,M0.7.9,"per-occurrence, always expected"
Ezra.6.12,H2255,destroy,AVpcc,N,M0.7.1,"per-occurrence, always expected"
Ezra.6.12,H2255,destroy,AVpcc,N,M0.7.10,"per-occurrence, always expected"
Ezra.6.12,H2255,destroy,AVpcc,N,M0.7.11,"per-occurrence, always expected"
Ezra.6.12,H2255,destroy,AVpcc,N,M0.7.12,"per-occurrence, always expected"
Ezra.6.12,H2255,destroy,AVpcc,N,M0.7.13,"per-occurrence, always expected"
Ezra.6.12,H2255,destroy,AVpcc,N,M0.7.14,"per-occurrence, always expected"
Ezra.6.12,H2255,destroy,AVpcc,N,M0.7.15,"per-occurrence, always expected"
Ezra.6.12,H2255,destroy,AVpcc,N,M0.7.16,"per-occurrence, always expected"
Ezra.6.12,H2255,destroy,AVpcc,N,M0.7.2,"per-occurrence, always expected"
Ezra.6.12,H2255,destroy,AVpcc,N,M0.7.3,"per-occurrence, always expected"
Ezra.6.12,H2255,destroy,AVpcc,N,M0.7.4,"per-occurrence, always expected"
Ezra.6.12,H2255,destroy,AVpcc,N,M0.7.5,"per-occurrence, always expected"
Ezra.6.12,H2255,destroy,AVpcc,N,M0.7.6,"per-occurrence, always expected"
Ezra.6.12,H2255,destroy,AVpcc,N,M0.7.7,"per-occurrence, always expected"
Ezra.6.12,H2255,destroy,AVpcc,N,M0.7.8,"per-occurrence, always expected"
Ezra.6.12,H2255,destroy,AVpcc,N,M0.7.9,"per-occurrence, always expected"
Ezra.6.12,H0629,diligence,AD,Y,M0.7.1,"per-occurrence, always expected"
Ezra.6.12,H0629,diligence,AD,Y,M0.7.10,"per-occurrence, always expected"
Ezra.6.12,H0629,diligence,AD,Y,M0.7.11,"per-occurrence, always expected"
Ezra.6.12,H0629,diligence,AD,Y,M0.7.12,"per-occurrence, always expected"
Ezra.6.12,H0629,diligence,AD,Y,M0.7.13,"per-occurrence, always expected"
Ezra.6.12,H0629,diligence,AD,Y,M0.7.14,"per-occurrence, always expected"
Ezra.6.12,H0629,diligence,AD,Y,M0.7.15,"per-occurrence, always expected"
Ezra.6.12,H0629,diligence,AD,Y,M0.7.16,"per-occurrence, always expected"
Ezra.6.12,H0629,diligence,AD,Y,M0.7.2,"per-occurrence, always expected"
Ezra.6.12,H0629,diligence,AD,Y,M0.7.3,"per-occurrence, always expected"
Ezra.6.12,H0629,diligence,AD,Y,M0.7.4,"per-occurrence, always expected"
Ezra.6.12,H0629,diligence,AD,Y,M0.7.5,"per-occurrence, always expected"
Ezra.6.12,H0629,diligence,AD,Y,M0.7.6,"per-occurrence, always expected"
Ezra.6.12,H0629,diligence,AD,Y,M0.7.7,"per-occurrence, always expected"
Ezra.6.12,H0629,diligence,AD,Y,M0.7.8,"per-occurrence, always expected"
Ezra.6.12,H0629,diligence,AD,Y,M0.7.9,"per-occurrence, always expected"
Ezra.6.12,H0629,diligence,AD,Y,M0.6.5,"home relational, always expected"
Ezra.6.12,H0629,diligence,AD,Y,M0.6.6,"home whole-network, other M-code strong present in verse"
Ezra.6.12,H0629,diligence,AD,Y,D7.7.1,"home operation-permeability, T3 + party tag both present in verse"
Ezra.7.21,H4430,king,ANcbsd,N,M0.7.1,"per-occurrence, always expected"
Ezra.7.21,H4430,king,ANcbsd,N,M0.7.10,"per-occurrence, always expected"
Ezra.7.21,H4430,king,ANcbsd,N,M0.7.11,"per-occurrence, always expected"
Ezra.7.21,H4430,king,ANcbsd,N,M0.7.12,"per-occurrence, always expected"
Ezra.7.21,H4430,king,ANcbsd,N,M0.7.13,"per-occurrence, always expected"
Ezra.7.21,H4430,king,ANcbsd,N,M0.7.14,"per-occurrence, always expected"
Ezra.7.21,H4430,king,ANcbsd,N,M0.7.15,"per-occurrence, always expected"
Ezra.7.21,H4430,king,ANcbsd,N,M0.7.16,"per-occurrence, always expected"
Ezra.7.21,H4430,king,ANcbsd,N,M0.7.2,"per-occurrence, always expected"
Ezra.7.21,H4430,king,ANcbsd,N,M0.7.3,"per-occurrence, always expected"
Ezra.7.21,H4430,king,ANcbsd,N,M0.7.4,"per-occurrence, always expected"
Ezra.7.21,H4430,king,ANcbsd,N,M0.7.5,"per-occurrence, always expected"
Ezra.7.21,H4430,king,ANcbsd,N,M0.7.6,"per-occurrence, always expected"
Ezra.7.21,H4430,king,ANcbsd,N,M0.7.7,"per-occurrence, always expected"
Ezra.7.21,H4430,king,ANcbsd,N,M0.7.8,"per-occurrence, always expected"
Ezra.7.21,H4430,king,ANcbsd,N,M0.7.9,"per-occurrence, always expected"
Ezra.7.21,H7593,requires,AVqi3ms,N,M0.7.1,"per-occurrence, always expected"
Ezra.7.21,H7593,requires,AVqi3ms,N,M0.7.10,"per-occurrence, always expected"
Ezra.7.21,H7593,requires,AVqi3ms,N,M0.7.11,"per-occurrence, always expected"
Ezra.7.21,H7593,requires,AVqi3ms,N,M0.7.12,"per-occurrence, always expected"
Ezra.7.21,H7593,requires,AVqi3ms,N,M0.7.13,"per-occurrence, always expected"
Ezra.7.21,H7593,requires,AVqi3ms,N,M0.7.14,"per-occurrence, always expected"
Ezra.7.21,H7593,requires,AVqi3ms,N,M0.7.15,"per-occurrence, always expected"
Ezra.7.21,H7593,requires,AVqi3ms,N,M0.7.16,"per-occurrence, always expected"
Ezra.7.21,H7593,requires,AVqi3ms,N,M0.7.2,"per-occurrence, always expected"
Ezra.7.21,H7593,requires,AVqi3ms,N,M0.7.3,"per-occurrence, always expected"
Ezra.7.21,H7593,requires,AVqi3ms,N,M0.7.4,"per-occurrence, always expected"
Ezra.7.21,H7593,requires,AVqi3ms,N,M0.7.5,"per-occurrence, always expected"
Ezra.7.21,H7593,requires,AVqi3ms,N,M0.7.6,"per-occurrence, always expected"
Ezra.7.21,H7593,requires,AVqi3ms,N,M0.7.7,"per-occurrence, always expected"
Ezra.7.21,H7593,requires,AVqi3ms,N,M0.7.8,"per-occurrence, always expected"
Ezra.7.21,H7593,requires,AVqi3ms,N,M0.7.9,"per-occurrence, always expected"
Ezra.7.21,H0629,diligence,AD,Y,M0.7.1,"per-occurrence, always expected"
Ezra.7.21,H0629,diligence,AD,Y,M0.7.10,"per-occurrence, always expected"
Ezra.7.21,H0629,diligence,AD,Y,M0.7.11,"per-occurrence, always expected"
Ezra.7.21,H0629,diligence,AD,Y,M0.7.12,"per-occurrence, always expected"
Ezra.7.21,H0629,diligence,AD,Y,M0.7.13,"per-occurrence, always expected"
Ezra.7.21,H0629,diligence,AD,Y,M0.7.14,"per-occurrence, always expected"
Ezra.7.21,H0629,diligence,AD,Y,M0.7.15,"per-occurrence, always expected"
Ezra.7.21,H0629,diligence,AD,Y,M0.7.16,"per-occurrence, always expected"
Ezra.7.21,H0629,diligence,AD,Y,M0.7.2,"per-occurrence, always expected"
Ezra.7.21,H0629,diligence,AD,Y,M0.7.3,"per-occurrence, always expected"
Ezra.7.21,H0629,diligence,AD,Y,M0.7.4,"per-occurrence, always expected"
Ezra.7.21,H0629,diligence,AD,Y,M0.7.5,"per-occurrence, always expected"
Ezra.7.21,H0629,diligence,AD,Y,M0.7.6,"per-occurrence, always expected"
Ezra.7.21,H0629,diligence,AD,Y,M0.7.7,"per-occurrence, always expected"
Ezra.7.21,H0629,diligence,AD,Y,M0.7.8,"per-occurrence, always expected"
Ezra.7.21,H0629,diligence,AD,Y,M0.7.9,"per-occurrence, always expected"
Ezra.7.21,H0629,diligence,AD,Y,M0.6.5,"home relational, always expected"
Ezra.7.21,H0629,diligence,AD,Y,M0.6.6,"home whole-network, other M-code strong present in verse"
Ezra.7.21,H0629,diligence,AD,Y,D7.7.1,"home operation-permeability, T3 + party tag both present in verse"
Ezra.7.23,H0149,full,AD,Y,M0.7.1,"per-occurrence, always expected"
Ezra.7.23,H0149,full,AD,Y,M0.7.10,"per-occurrence, always expected"
Ezra.7.23,H0149,full,AD,Y,M0.7.11,"per-occurrence, always expected"
Ezra.7.23,H0149,full,AD,Y,M0.7.12,"per-occurrence, always expected"
Ezra.7.23,H0149,full,AD,Y,M0.7.13,"per-occurrence, always expected"
Ezra.7.23,H0149,full,AD,Y,M0.7.14,"per-occurrence, always expected"
Ezra.7.23,H0149,full,AD,Y,M0.7.15,"per-occurrence, always expected"
Ezra.7.23,H0149,full,AD,Y,M0.7.16,"per-occurrence, always expected"
Ezra.7.23,H0149,full,AD,Y,M0.7.2,"per-occurrence, always expected"
Ezra.7.23,H0149,full,AD,Y,M0.7.3,"per-occurrence, always expected"
Ezra.7.23,H0149,full,AD,Y,M0.7.4,"per-occurrence, always expected"
Ezra.7.23,H0149,full,AD,Y,M0.7.5,"per-occurrence, always expected"
Ezra.7.23,H0149,full,AD,Y,M0.7.6,"per-occurrence, always expected"
Ezra.7.23,H0149,full,AD,Y,M0.7.7,"per-occurrence, always expected"
Ezra.7.23,H0149,full,AD,Y,M0.7.8,"per-occurrence, always expected"
Ezra.7.23,H0149,full,AD,Y,M0.7.9,"per-occurrence, always expected"
Ezra.7.23,H7109,wrath,ANcbsa,N,M0.7.1,"per-occurrence, always expected"
Ezra.7.23,H7109,wrath,ANcbsa,N,M0.7.10,"per-occurrence, always expected"
Ezra.7.23,H7109,wrath,ANcbsa,N,M0.7.11,"per-occurrence, always expected"
Ezra.7.23,H7109,wrath,ANcbsa,N,M0.7.12,"per-occurrence, always expected"
Ezra.7.23,H7109,wrath,ANcbsa,N,M0.7.13,"per-occurrence, always expected"
Ezra.7.23,H7109,wrath,ANcbsa,N,M0.7.14,"per-occurrence, always expected"
Ezra.7.23,H7109,wrath,ANcbsa,N,M0.7.15,"per-occurrence, always expected"
Ezra.7.23,H7109,wrath,ANcbsa,N,M0.7.16,"per-occurrence, always expected"
Ezra.7.23,H7109,wrath,ANcbsa,N,M0.7.2,"per-occurrence, always expected"
Ezra.7.23,H7109,wrath,ANcbsa,N,M0.7.3,"per-occurrence, always expected"
Ezra.7.23,H7109,wrath,ANcbsa,N,M0.7.4,"per-occurrence, always expected"
Ezra.7.23,H7109,wrath,ANcbsa,N,M0.7.5,"per-occurrence, always expected"
Ezra.7.23,H7109,wrath,ANcbsa,N,M0.7.6,"per-occurrence, always expected"
Ezra.7.23,H7109,wrath,ANcbsa,N,M0.7.7,"per-occurrence, always expected"
Ezra.7.23,H7109,wrath,ANcbsa,N,M0.7.8,"per-occurrence, always expected"
Ezra.7.23,H7109,wrath,ANcbsa,N,M0.7.9,"per-occurrence, always expected"
Ezra.7.23,H4437,realm,ANcfsc,N,M0.7.1,"per-occurrence, always expected"
Ezra.7.23,H4437,realm,ANcfsc,N,M0.7.10,"per-occurrence, always expected"
Ezra.7.23,H4437,realm,ANcfsc,N,M0.7.11,"per-occurrence, always expected"
Ezra.7.23,H4437,realm,ANcfsc,N,M0.7.12,"per-occurrence, always expected"
Ezra.7.23,H4437,realm,ANcfsc,N,M0.7.13,"per-occurrence, always expected"
Ezra.7.23,H4437,realm,ANcfsc,N,M0.7.14,"per-occurrence, always expected"
Ezra.7.23,H4437,realm,ANcfsc,N,M0.7.15,"per-occurrence, always expected"
Ezra.7.23,H4437,realm,ANcfsc,N,M0.7.16,"per-occurrence, always expected"
Ezra.7.23,H4437,realm,ANcfsc,N,M0.7.2,"per-occurrence, always expected"
Ezra.7.23,H4437,realm,ANcfsc,N,M0.7.3,"per-occurrence, always expected"
Ezra.7.23,H4437,realm,ANcfsc,N,M0.7.4,"per-occurrence, always expected"
Ezra.7.23,H4437,realm,ANcfsc,N,M0.7.5,"per-occurrence, always expected"
Ezra.7.23,H4437,realm,ANcfsc,N,M0.7.6,"per-occurrence, always expected"
Ezra.7.23,H4437,realm,ANcfsc,N,M0.7.7,"per-occurrence, always expected"
Ezra.7.23,H4437,realm,ANcfsc,N,M0.7.8,"per-occurrence, always expected"
Ezra.7.23,H4437,realm,ANcfsc,N,M0.7.9,"per-occurrence, always expected"
Ezra.7.23,H4430,king,ANcbsd,N,M0.7.1,"per-occurrence, always expected"
