observation_id,cluster_code,subject_strong,question_code,tag,status,created_at,tier,own_strong_contaminated,other_word_contaminated,contaminated_detail,obs_text
387,M67,G3636,M0.5.9,attested-pre-nt,draft,2026-09-17T16:29:40Z,context-only,False,True,"Matt.25.26:G2962H role=['M72', 'T7'] live=['M72']; Matt.25.26:G1492I role=['M15', 'T3'] live=['M15']","None - okneros is attested in classical Greek from the 5th century BC onward, not a NT-period coinage."
388,M67,G3636,M0.5.10,answered-no-flag,draft,2026-09-17T16:29:40Z,context-only,False,True,"Matt.25.26:G2962H role=['M72', 'T7'] live=['M72']; Matt.25.26:G1492I role=['M15', 'T3'] live=['M15']; Phil.3.1:G2962G role=['M72', 'T7'] live=['T7']","The vocabulary arc for okneros runs from fearful/timid hesitation to shrink from action (of persons), through idle sluggishness, to a further sense (of things) as 'troublesome, vexatious' - showing the term's ability to shift from describing an inner reluctant disposition to describing an external burdensome quality, spanning both NT occurrences here."
389,M67,G3636,M0.5.11,surface-gloss-divergence,draft,2026-09-17T16:29:40Z,context-only,False,True,"Phil.3.1:G2962G role=['M72', 'T7'] live=['T7']","In Phil 3:1 the surface gloss 'trouble' diverges markedly from the base gloss 'slothful/lazy' used of persons in Matt 25:26. Here the nuance shifts entirely from a moral character-flaw (reluctant, timid inactivity) to a neutral-to-mild sense of 'burdensome/tedious' applied to the act of repeating instruction. The impact is that Paul reframes what could seem an unwelcome repetition as actually 'no trouble' - a litotes downplaying any negative connotation. This is a clear divergence from the censorious personal usage seen in the Matthew parable."
390,M67,G3636,D7.7.1,tightly-related,draft,2026-09-17T16:29:40Z,relational-question,False,True,"Matt.25.26:G2962H role=['M72', 'T7'] live=['M72']; Matt.25.26:G1492I role=['M15', 'T3'] live=['M15']","The operation word 'know' (G1492I, role-T3) is directed by the master (a party, 'his master') toward the servant (a party, 'you wicked and slothful servant') as a rhetorical accusation: the master initiates the charge of knowing (or failing to act on known expectations) against the servant characterized as slothful."
391,M67,G3636,M0.6.5,tightly-related,draft,2026-09-17T16:29:40Z,relational-question,False,True,"Matt.25.26:G2962H role=['M72', 'T7'] live=['M72']; Matt.25.26:G1492I role=['M15', 'T3'] live=['M15']","No prior context recorded. From sloth's own vantage: this verse pairs slothfulness with M58 (wicked, ponēros) as twin epithets applied by the master to the servant (M78) - sloth here functions as the specific charge of inactivity that, alongside wickedness, together constitute the master's condemnation; sloth is thus one half of a dual accusation rather than standing alone."
392,M67,G3636,D7.7.1,no-direct-connection,draft,2026-09-17T16:29:40Z,relational-question,False,True,"Phil.3.1:G2962G role=['M72', 'T7'] live=['T7']","The operation word 'write' (G1125, role-T3) is present and directed by Paul (a party, 'my') toward 'you' (the Philippians, a party), but the 'trouble' term (G3636) itself functions as a predicate describing writing's quality, not as the initiator or recipient of a separate operation."
393,M67,G3636,M0.6.5,tightly-related,draft,2026-09-17T16:29:40Z,relational-question,False,True,"Phil.3.1:G2962G role=['M72', 'T7'] live=['T7']","No prior context recorded. From this characteristic's vantage: 'trouble' (G3636) here is paired with M19 (safe, asphales) as a positive complement - repeating instruction is framed as no burden (G3636) and as a safeguard (M19) for the readers, showing the two characteristics work together to justify Paul's repetition as beneficial rather than burdensome."
548,M67,H8220,M0.1.1,answered-no-flag,draft,2026-09-17T16:34:36Z,context-only,False,True,"Eccl.10.18:H3027G role=['M23', 'M72', 'T14', 'T2'] live=['T14']; Eccl.10.18:H1004B role=['T10', 'T2'] live=['T2']","The characteristic is named 'Indolence' in the programme (Hebrew shiphlut, H8220). The name signals a sinking/lowering quality -- inactivity that results in structural decay, essential nature tied to neglect producing physical deterioration."
549,M67,H8220,M0.1.2,answered-no-flag,draft,2026-09-17T16:34:36Z,context-only,False,True,"Eccl.10.18:H3027G role=['M23', 'M72', 'T14', 'T2'] live=['T14']; Eccl.10.18:H1004B role=['T10', 'T2'] live=['T2']","H8220 shows at the definitional level 'sinking, idleness, inactivity' -- a noun capturing both the literal sense of sinking/collapsing and the metaphorical sense of slack hands/idleness leading to that collapse."
550,M67,H8220,M0.1.3,answered-no-flag,draft,2026-09-17T16:34:36Z,context-only,False,True,"Eccl.10.18:H3027G role=['M23', 'M72', 'T14', 'T2'] live=['T14']; Eccl.10.18:H1004B role=['T10', 'T2'] live=['T2']","The name carries a constitutional implication: indolence is not merely absence of work but a cause producing tangible ruin (the house leaks, the roof sinks) -- implying a direct causal/relational link between neglect and structural failure."
551,M67,H8220,M0.5.1,answered-no-flag,draft,2026-09-17T16:34:36Z,context-only,False,True,"Eccl.10.18:H3027G role=['M23', 'M72', 'T14', 'T2'] live=['T14']; Eccl.10.18:H1004B role=['T10', 'T2'] live=['T2']","Primary Hebrew term is shiphlut (H8220), a construct-form noun. Root meaning shows 'sinking, idleness, inactivity' -- likely related to the root for lowness/sinking (shaphel), tying idleness conceptually to a downward, collapsing motion."
552,M67,H8220,M0.5.10,answered-no-flag,draft,2026-09-17T16:34:36Z,context-only,False,True,"Eccl.10.18:H3027G role=['M23', 'M72', 'T14', 'T2'] live=['T14']; Eccl.10.18:H1004B role=['T10', 'T2'] live=['T2']","The vocabulary arc for H8220 is narrow -- a single gloss cluster ('sinking, idleness, inactivity'), showing the term's complete semantic range is confined to this one hapax-like occurrence in Eccl.10.18, paired poetically with H6103 (sloth) in synonymous parallelism."
553,M67,H8220,M0.5.11,no-impact,draft,2026-09-17T16:34:36Z,context-only,False,True,"Eccl.10.18:H3027G role=['M23', 'M72', 'T14', 'T2'] live=['T14']; Eccl.10.18:H1004B role=['T10', 'T2'] live=['T2']",This occurrence sits within the base gloss with no notable divergence -- 'indolence' causing the house to leak matches the sinking/inactivity sense directly; this is effectively the term's sole/defining occurrence.
554,M67,H8220,M0.5.2,answered-no-flag,draft,2026-09-17T16:34:36Z,context-only,False,True,"Eccl.10.18:H3027G role=['M23', 'M72', 'T14', 'T2'] live=['T14']; Eccl.10.18:H1004B role=['T10', 'T2'] live=['T2']","H8220 is grammatically a noun (feminine singular construct, HNcfsc), showing the characteristic operates as an abstract condition/state-noun describing a quality of hands/persons rather than an action itself."
555,M67,H8220,M0.5.3,answered-no-flag,draft,2026-09-17T16:34:36Z,context-only,False,True,"Eccl.10.18:H3027G role=['M23', 'M72', 'T14', 'T2'] live=['T14']; Eccl.10.18:H1004B role=['T10', 'T2'] live=['T2']","The semantic range of H8220 spans literal sinking/lowering and metaphorical idleness/inactivity; in Eccl.10.18 it operates idiomatically in construct with 'hands' (H3027G, yadayim) — 'through indolence of hands' — implying that slack, low-hanging hands cause the house's structural collapse, a vivid analogical link between bodily posture and neglect."
556,M67,H8220,M0.5.4,answered-no-flag,draft,2026-09-17T16:34:36Z,context-only,False,True,"Eccl.10.18:H3027G role=['M23', 'M72', 'T14', 'T2'] live=['T14']; Eccl.10.18:H1004B role=['T10', 'T2'] live=['T2']","The vocabulary here does distinguish disposition versus act: H6103 (sloth/sluggishness, a disposition) and H8220 (indolence, tied to slack hands, closer to a condition/state of inactivity) appear in parallel, distinguishing a general lazy disposition from a specific condition of idle hands."
557,M67,H8220,M0.5.5,answered-no-flag,draft,2026-09-17T16:34:36Z,context-only,False,True,"Eccl.10.18:H3027G role=['M23', 'M72', 'T14', 'T2'] live=['T14']; Eccl.10.18:H1004B role=['T10', 'T2'] live=['T2']","none -- no structural-opposite term (e.g. diligence) is present in this verse's own vocabulary for H8220, though the cluster's own H0629 (diligence) elsewhere in the cluster serves that structural-opposite role."
558,M67,H8220,M0.5.6,answered-no-flag,draft,2026-09-17T16:34:36Z,context-only,False,True,"Eccl.10.18:H3027G role=['M23', 'M72', 'T14', 'T2'] live=['T14']; Eccl.10.18:H1004B role=['T10', 'T2'] live=['T2']",none -- no distinct person-type term (e.g. 'the indolent one') is attested for H8220 in the given sources.
559,M67,H8220,M0.5.7,answered-no-flag,draft,2026-09-17T16:34:36Z,context-only,False,True,"Eccl.10.18:H3027G role=['M23', 'M72', 'T14', 'T2'] live=['T14']; Eccl.10.18:H1004B role=['T10', 'T2'] live=['T2']",none -- no supplication/seeking term is attested for indolence.
560,M67,H8220,M0.5.8,answered-no-flag,draft,2026-09-17T16:34:36Z,context-only,False,True,"Eccl.10.18:H3027G role=['M23', 'M72', 'T14', 'T2'] live=['T14']; Eccl.10.18:H1004B role=['T10', 'T2'] live=['T2']","H8220 has no direct NT Greek counterpart in this cluster's data; its conceptual opposite pairing runs instead with G0692 (argos, idle) which continues the idleness theme into the NT, showing continuity of the idleness/inactivity concept across Testaments even without shared root vocabulary."
561,M67,H8220,M0.5.9,not-related-to-meaningful-word,draft,2026-09-17T16:34:36Z,context-only,False,True,"Eccl.10.18:H3027G role=['M23', 'M72', 'T14', 'T2'] live=['T14']; Eccl.10.18:H1004B role=['T10', 'T2'] live=['T2']",none -- H8220 is an OT Hebrew term; NT coinage question does not apply.
562,M67,H8220,M0.6.5,tightly-related,draft,2026-09-17T16:34:36Z,relational-question,False,True,"Eccl.10.18:H3027G role=['M23', 'M72', 'T14', 'T2'] live=['T14']; Eccl.10.18:H1004B role=['T10', 'T2'] live=['T2']","Eccl.10.18 also carries M24 (H6103, sloth) and M23/M72 (H3027G, hand). From indolence's own vantage: H8220 supplies the causal/resultative link -- it names the condition (slack-handed idleness) that translates the disposition of sloth (M24) into the physical outcome via the hand (M23/M72), i.e. indolence is the mechanism connecting sloth-as-disposition to hand-as-instrument, producing the house's collapse. No prior cluster context exists for this verse."
563,M67,G0692,D7.7.1,answered-no-flag,draft,2026-09-17T16:34:36Z,relational-question,False,True,"Matt.20.3:G1492H role=['M15', 'T3'] live=['T3']","Matt.20.3 has role-T3 operation words G1831 (going out), G2476 (standing). G0692 (idle) is an adjective describing the state of 'others' (the party) found standing in the marketplace -- it does not itself initiate an operation but characterizes the party's condition as the object of the householder's seeing/going-out action, directed toward them."
564,M67,G0692,M0.1.1,answered-no-flag,draft,2026-09-17T16:34:36Z,context-only,False,True,"Matt.20.3:G1492H role=['M15', 'T3'] live=['T3']","The characteristic is named 'Idleness' in the programme (Greek argos, G0692, from a-ergos 'not-working'). The name signals inactivity/unemployment as its essential nature, literally 'without work'."
565,M67,G0692,M0.1.2,answered-no-flag,draft,2026-09-17T16:34:36Z,context-only,False,True,"Matt.20.3:G1492H role=['M15', 'T3'] live=['T3']","Greek argos shows at the definitional level 'idle, lazy; useless, ineffective; careless' (Mounce), with LSJ confirming the etymology (a-ergos, contracted aergos) meaning 'not working the ground', 'idle, lazy', extending to 'unwrought, unprepared, unpolished' for things and 'not done, left undone' for actions."
566,M67,G0692,M0.1.3,answered-no-flag,draft,2026-09-17T16:34:36Z,context-only,False,True,"Matt.20.3:G1492H role=['M15', 'T3'] live=['T3']","The name carries a relational implication of unemployment/unengagement: in Matt.20.3 argos describes laborers standing in the marketplace awaiting an employer, implying a state of waiting to be engaged rather than culpable laziness -- a directional 'not-yet-directed' status."
567,M67,G0692,M0.5.1,answered-no-flag,draft,2026-09-17T16:34:36Z,context-only,False,True,"Matt.20.3:G1492H role=['M15', 'T3'] live=['T3']","Primary Greek term is argos (G0692), from a- privative + ergon 'work'. Root meaning shows 'not working', extended to idle/lazy/inactive, and by extension useless/ineffective/careless when applied metaphorically to speech or fruit (2Pet.1.8, Matt.12.36)."
568,M67,G0692,M0.5.10,answered-no-flag,draft,2026-09-17T16:34:37Z,context-only,False,True,"Matt.20.3:G1492H role=['M15', 'T3'] live=['T3']","The full vocabulary arc of argos ranges from literal 'not working the ground/unemployed' (Matt.20.3,6) through moral 'lazy, averse from labor' (1Tim.5.13, Titus.1.12) to metaphorical 'unfruitful/ineffective' (2Pet.1.8) and 'careless, useless' of words/deeds (Matt.12.36, Jas.2.20), and even technical senses like 'lying fallow' (land) or 'yielding no return' (money) in Classical Greek -- showing a semantic range from physical inactivity to moral and metaphorical unproductiveness."
569,M67,G0692,M0.5.11,answered-no-flag,draft,2026-09-17T16:34:37Z,context-only,False,True,"Matt.20.3:G1492H role=['M15', 'T3'] live=['T3']","In Matt.20.3 argos describes day-laborers standing unemployed in the marketplace, sitting within the base gloss 'idle, unemployed' with a neutral/circumstantial nuance (lack of work opportunity) rather than the morally-loaded 'lazy, careless' sense found in 1Tim.5.13/Titus.1.12/Jas.2.20. The impact here is descriptive of economic circumstance, not moral censure, contrasting with other occurrences where argos implies culpable inactivity or uselessness."
570,M67,G0692,M0.5.2,answered-no-flag,draft,2026-09-17T16:34:37Z,context-only,False,True,"Matt.20.3:G1492H role=['M15', 'T3'] live=['T3']","G0692 is grammatically an adjective (A-APM here, accusative plural masculine), showing the characteristic operates as a descriptive quality attributed to persons or things (people, land, money, words) rather than as a verb or noun in its own right."
