from_span,to_span,edge_type,ve_nr,direction,pair_kind,phrase,book,from_verse_ref
279698,279699,seat,104,,pair,the spirit,19,Psa 51:17
279698,279699,coupling,112,,pair,qualifies the spirit that is God's true sacrifice,19,Psa 51:17
279699,279701,coupling,112,,pair,paired with the broken and contrite heart,19,Psa 51:17
279700,279702,seat,104,,pair,the heart,19,Psa 51:17
279700,279701,coupling,112,,pair,paired with 'contrite' as the state of the accepted heart,19,Psa 51:17
279701,279702,seat,104,,pair,the heart,19,Psa 51:17
279701,279699,coupling,112,,pair,paired with the broken spirit,19,Psa 51:17
279701,279705,source,103,,pair,such a heart God will not despise (v17),19,Psa 51:17
279702,279646,coupling,112,,pair,the clean heart God is asked to create (v10) — now the contrite heart he accepts,19,Psa 51:17
279705,279701,source,103,,pair,God's non-despising of the contrite heart (v17),19,Psa 51:17
279724,279751,coupling,112,,pair,"the deep-rooted guilt named again (v5, v9)",19,Psa 51:2
279725,279767,coupling,112,,pair,the purity-longing renewed (v7 'I shall be clean'),19,Psa 51:2
279728,279733,coupling,112,,pair,"the third of the sin-triad, ever before him (v3)",19,Psa 51:2
279731,279732,target,107,,pair,my transgressions,19,Psa 51:3
279731,279733,coupling,112,,pair,paired with sin ever before him,19,Psa 51:3
279732,279643,coupling,112,,pair,the pesha he pleaded blotted (v1),19,Psa 51:3
279733,279728,coupling,112,,pair,the chatta't he begged cleansed (v2),19,Psa 51:3
279738,279740,coupling,112,,pair,paired with 'done what is evil in your sight',19,Psa 51:4
279738,279744,source,103,,pair,confessed so that God is shown justified when he judges (v4),19,Psa 51:4
279740,279738,coupling,112,,pair,paired with 'against you only have I sinned',19,Psa 51:4
279744,279738,source,103,,pair,God shown righteous in his verdict by the penitent's confession (v4),19,Psa 51:4
279746,279738,source,103,,pair,"God shown clear/blameless in judging, by the confession (v4)",19,Psa 51:4
279750,279751,manner,108,,pair,"in iniquity, from conception",19,Psa 51:5
279750,279752,coupling,112,,pair,paired with 'in sin did my mother conceive me',19,Psa 51:5
279751,279724,coupling,112,,pair,"the avon of v2, now traced to birth",19,Psa 51:5
279752,279750,coupling,112,,pair,paired with 'brought forth in iniquity',19,Psa 51:5
279757,279758,source,103,,pair,God's delight seeks truth in the inward being (v6),19,Psa 51:6
279758,279759,seat,104,,pair,in the inward being,19,Psa 51:6
279758,279762,coupling,112,,pair,paired with wisdom taught in the secret heart,19,Psa 51:6
279758,279757,source,103,,pair,what God delights in / desires (v6),19,Psa 51:6
279759,279758,coupling,112,,pair,the locus where God desires truth,19,Psa 51:6
279760,279762,target,107,,pair,wisdom,19,Psa 51:6
279760,279758,coupling,112,,pair,paired with truth in the inward being,19,Psa 51:6
279762,279760,coupling,112,,pair,the object of God's inner teaching,19,Psa 51:6
279764,279767,coupling,112,,pair,paired with 'I shall be clean' / whiter than snow,19,Psa 51:7
279767,279725,coupling,112,,pair,the cleansing longed for in v2,19,Psa 51:7
279771,279772,target,107,,pair,joy and gladness,19,Psa 51:8
279771,279776,coupling,112,,pair,paired with the broken bones rejoicing,19,Psa 51:8
279772,279773,coupling,112,,pair,paired with gladness; longed for again (v12),19,Psa 51:8
279773,279772,coupling,112,,pair,paired with joy (sason),19,Psa 51:8
279775,279776,source,103,,pair,"God's chastening breaking of the bones, now to rejoice (v8)",19,Psa 51:8
279776,279771,coupling,112,,pair,paired with hearing joy and gladness,19,Psa 51:8
279776,279775,source,103,,pair,the bones God himself had broken (chastening) may now exult (v8),19,Psa 51:8
279777,279780,source,103,,pair,God's hiding his face from the penitent's sins (v9),19,Psa 51:9
279780,279783,coupling,112,,pair,paired with 'blot out all my iniquities',19,Psa 51:9
279783,279724,coupling,112,,pair,"the avon of v2, v5 — now 'all' erased",19,Psa 51:9
279798,279799,target,107,,pair,in evil,19,Psa 52:1
279798,279801,source,103,,pair,set against God's steadfast love that endures continually (v1),19,Psa 52:1
279799,279813,coupling,112,,pair,"the evil he boasts in, and later loves (v3)",19,Psa 52:1
279801,279798,source,103,,pair,"God's enduring love, the standing rebuke to the boaster (v1)",19,Psa 52:1
279806,279807,target,107,,pair,destruction,19,Psa 52:2
279806,279807,coupling,112,,pair,paired with the destruction it aims at,19,Psa 52:2
279807,279855,coupling,112,,pair,the ruin he plots; later the ruin he strengthens himself in (v7),19,Psa 52:2
279811,279825,coupling,112,,pair,the deceitfulness voiced by the deceitful tongue (v4),19,Psa 52:2
279812,279813,target,107,,pair,evil (more than good),19,Psa 52:3
279812,279815,manner,108,,pair,more than good,19,Psa 52:3
279812,279816,coupling,112,,pair,paired with loving lying over truthful speech,19,Psa 52:3
279813,279799,coupling,112,,pair,"the evil boasted in (v1), now loved",19,Psa 52:3
279816,279819,manner,108,,pair,more than speaking righteousness,19,Psa 52:3
279816,279812,coupling,112,,pair,paired with loving evil over good,19,Psa 52:3
279821,279812,coupling,112,,pair,"the same inverted love as v3, now of ruinous speech",19,Psa 52:4
279825,279811,coupling,112,,pair,the deceit worked in v2 (remiyyah),19,Psa 52:4
279828,279798,source,103,,pair,God's judgment breaking down the boaster (v5),19,Psa 52:5
279830,279798,source,103,,pair,God's judgment snatching the boaster from his tent (v5),19,Psa 52:5
279831,279798,source,103,,pair,God's judgment tearing the boaster from his dwelling (v5),19,Psa 52:5
279834,279798,source,103,,pair,God's judgment uprooting the boaster from the land of the living (v5),19,Psa 52:5
279839,279841,coupling,112,,pair,their seeing issues in fear and derisive laughter,19,Psa 52:6
279841,279842,coupling,112,,pair,paired with the derisive laugh at the fallen tyrant,19,Psa 52:6
279842,279841,coupling,112,,pair,the response after seeing and fearing,19,Psa 52:6
279850,279852,target,107,,pair,the abundance of his riches,19,Psa 52:7
279850,279861,coupling,112,,pair,the false trust set against the psalmist's trust in God (v8),19,Psa 52:7
279853,279855,target,107,,pair,in his own destruction / greed,19,Psa 52:7
279853,279850,coupling,112,,pair,paired with trusting in riches,19,Psa 52:7
279855,279807,coupling,112,,pair,the same havvah his tongue plotted (v2),19,Psa 52:7
279861,279862,target,107,,pair,the steadfast love of God,19,Psa 52:8
279861,279864,manner,108,,pair,forever and ever,19,Psa 52:8
279861,279850,coupling,112,,pair,the true trust set against the tyrant's trust in riches (v7),19,Psa 52:8
279861,279862,source,103,,pair,resting on God's steadfast love (v8),19,Psa 52:8
279862,279861,source,103,,pair,"God's steadfast love, the object and ground of the psalmist's trust (v8)",19,Psa 52:8
279866,279867,manner,108,,pair,forever (for what God has done),19,Psa 52:9
279866,279870,coupling,112,,pair,paired with waiting for God's name,19,Psa 52:9
279870,279871,target,107,,pair,your name,19,Psa 52:9
279870,279866,coupling,112,,pair,paired with thanksgiving,19,Psa 52:9
279870,279873,source,103,,pair,because God's name is good (v9),19,Psa 52:9
279871,279870,source,103,,pair,"God's name, the object the psalmist hopes in (v9)",19,Psa 52:9
279873,279870,source,103,,pair,"the goodness of God's name, ground of the waiting (v9)",19,Psa 52:9
279875,279870,coupling,112,,pair,the community in whose presence he waits and thanks,19,Psa 52:9
279881,279883,seat,104,,pair,the heart,19,Psa 53:1
279881,279883,manner,108,,pair,"inwardly, in the heart",19,Psa 53:1
279881,279886,coupling,112,,pair,issues in corruption and abominable deeds,19,Psa 53:1
279883,279881,coupling,112,,pair,the seat where the fool denies God,19,Psa 53:1
279886,279887,coupling,112,,pair,paired with abominable iniquity; echoed in v3 (alach),19,Psa 53:1
279887,279888,target,107,,pair,iniquity,19,Psa 53:1
279887,279886,coupling,112,,pair,paired with being corrupt,19,Psa 53:1
279888,279887,coupling,112,,pair,the iniquity that is abominable,19,Psa 53:1
279893,279903,source,103,,pair,"God's searching gaze, seeking any who seek him (v2)",19,Psa 53:2
279902,279903,coupling,112,,pair,paired with seeking after God,19,Psa 53:2
279903,279902,coupling,112,,pair,paired with understanding,19,Psa 53:2
279903,279893,source,103,,pair,the object of God's looking down from heaven (v2),19,Psa 53:2
279906,279908,coupling,112,,pair,paired with becoming corrupt together,19,Psa 53:3
279908,279886,coupling,112,,pair,restates the corruption of v1 (shachat),19,Psa 53:3
279915,279916,target,107,,pair,evil (aven),19,Psa 53:4
279915,279918,coupling,112,,pair,paired with having no knowledge,19,Psa 53:4
279916,279915,coupling,112,,pair,the evil that is worked (paal),19,Psa 53:4
279918,279915,coupling,112,,pair,the knowledge the workers of evil lack,19,Psa 53:4
279919,279921,manner,108,,pair,"as they eat bread (casually, as food)",19,Psa 53:4
279919,279924,coupling,112,,pair,paired with not calling upon God,19,Psa 53:4
279924,279919,coupling,112,,pair,paired with devouring God's people,19,Psa 53:4
279928,279930,manner,108,,pair,"great, such as has never been",19,Psa 53:5
279928,279933,source,103,,pair,because God scatters the bones of the besieger (v5),19,Psa 53:5
279933,279928,source,103,,pair,"God's scattering of the besiegers, cause of their terror (v5)",19,Psa 53:5
279936,279928,coupling,112,,pair,paired with their terror,19,Psa 53:5
279936,279939,source,103,,pair,because God has rejected them (v5),19,Psa 53:5
279939,279936,source,103,,pair,"God's rejection, ground of the enemies' shame (v5)",19,Psa 53:5
279943,279952,source,103,,pair,"the longed-for salvation from Zion, ground of the coming joy (v6)",19,Psa 53:6
279948,279952,source,103,,pair,"God's restoring of his people, occasion of their joy (v6)",19,Psa 53:6
279952,279954,coupling,112,,pair,paired with being glad,19,Psa 53:6
279952,279948,source,103,,pair,when God restores his people's fortunes / brings salvation from Zion (v6),19,Psa 53:6
279954,279952,coupling,112,,pair,paired with rejoicing,19,Psa 53:6
279968,279975,source,103,,pair,God's saving invoked in the prayer (v1),19,Psa 54:1
279969,279975,source,103,,pair,"God's name, the power the prayer leans on (v1)",19,Psa 54:1
279970,279975,source,103,,pair,God's vindicating invoked in the prayer (v1),19,Psa 54:1
279972,279975,source,103,,pair,"God's might, the power the prayer leans on (v1)",19,Psa 54:1
279974,279975,source,103,,pair,God's hearing asked of the prayer (v2),19,Psa 54:2
279975,279968,source,103,,pair,appealing to God's name and might to save and vindicate (v1),19,Psa 54:2
279976,279975,source,103,,pair,God's attending asked of the prayer (v2),19,Psa 54:2
279984,279985,coupling,112,,pair,paired with seeking the psalmist's life,19,Psa 54:3
279985,279986,target,107,,pair,my life (nefesh),19,Psa 54:3
279985,279984,coupling,112,,pair,the murderous intent of the ruthless men,19,Psa 54:3
279986,279998,coupling,112,,pair,the same nefesh God upholds (v4),19,Psa 54:3
279994,279998,source,103,,pair,God the helper who sustains the psalmist's life (v4),19,Psa 54:4
279996,279998,source,103,,pair,God who upholds the psalmist's nefesh (v4),19,Psa 54:4
279998,279986,coupling,112,,pair,the nefesh the enemies sought (v3),19,Psa 54:4
279998,279996,source,103,,pair,God the helper and upholder of this life (v4),19,Psa 54:4
279999,280000,source,103,,pair,God returns the enemies' evil upon them (v5),19,Psa 54:5
280000,279999,source,103,,pair,God will return it upon the enemies (v5),19,Psa 54:5
280003,280009,source,103,,pair,"God's faithfulness, ground of the thanksgiving (v5->v6)",19,Psa 54:5
280004,280020,source,103,,pair,"God ends the enemies, so the psalmist looks on them in triumph (v5->v7)",19,Psa 54:5
280007,280009,coupling,112,,pair,paired with giving thanks to God's name,19,Psa 54:6
280009,280010,target,107,,pair,your name (for it is good),19,Psa 54:6
280009,280007,manner,108,,pair,with a freewill offering,19,Psa 54:6
280009,280007,coupling,112,,pair,paired with the freewill offering,19,Psa 54:6
280009,280015,source,103,,pair,because God has delivered him from every trouble (v7) in his faithfulness (v5),19,Psa 54:6
280010,280009,source,103,,pair,"God's name, the object of the thanksgiving (v6)",19,Psa 54:6
280013,280009,source,103,,pair,"the goodness of God's name, ground of the thanks (v6)",19,Psa 54:6
280015,280009,source,103,,pair,"God's deliverance from every trouble, ground of the thanks (v7->v6)",19,Psa 54:7
280020,280015,coupling,112,,pair,the fruit of God's deliverance,19,Psa 54:7
280020,280004,source,103,,pair,because God put an end to the enemies (v5),19,Psa 54:7
280026,280027,source,103,,pair,God's attending asked of the prayer (v1),19,Psa 55:1
280027,280032,coupling,112,,pair,paired with the plea for grace (supplication),19,Psa 55:1
280027,280026,source,103,,pair,asking God to give ear and not hide (v1),19,Psa 55:1
280029,280027,source,103,,pair,"God's hiding (dreaded, negated) from the plea (v1)",19,Psa 55:1
280032,280027,coupling,112,,pair,twinned with the prayer,19,Psa 55:1
280038,280039,coupling,112,,pair,paired with trouble/mischief,19,Psa 55:10
280039,280038,coupling,112,,pair,paired with iniquity,19,Psa 55:10
280041,280043,coupling,112,,pair,paired with oppression and fraud,19,Psa 55:11
280043,280044,coupling,112,,pair,paired with fraud,19,Psa 55:11
280044,280161,coupling,112,,pair,the same mirmah as the betrayer's treachery (v23),19,Psa 55:11
280051,280052,coupling,112,,pair,the reproach he could have borne,19,Psa 55:12
280051,280052,device,117,,pair,"metaphor — vehicle: bear; charaph the reproach that from a known foe would be endurable — the pain is precisely that it comes from a friend, not a",19,Psa 55:12
280052,280051,target,107,,pair,an enemy's taunt,19,Psa 55:12
280052,280057,coupling,112,,pair,paired with hiding from an open adversary,19,Psa 55:12
280054,280055,operation,106,,event,deal insolently / magnify himself,19,Psa 55:12
280054,280055,coupling,112,,pair,paired with the insolent self-exalting,19,Psa 55:12
280055,280054,coupling,112,,pair,the act of the open adversary,19,Psa 55:12
280057,280054,target,107,,pair,from an open adversary,19,Psa 55:12
280057,280052,coupling,112,,pair,paired with bearing an enemy's taunt,19,Psa 55:12
280057,280052,device,117,,pair,"metaphor — vehicle: bear; sathar the self-concealment possible against a declared enemy — a defence the intimacy of a friend forecloses, since the",19,Psa 55:12
280066,280068,coupling,112,,pair,the intimacy expressed in shared sweet counsel,19,Psa 55:13
280068,280067,manner,108,,pair,"sweet, walking to God's house in the throng",19,Psa 55:14
280068,280066,coupling,112,,pair,the closeness of the familiar friend,19,Psa 55:14
280085,280094,coupling,112,,pair,the calling that the complaint sustains (v17),19,Psa 55:16
280085,280089,source,103,,pair,and the LORD will save him (v16),19,Psa 55:16
280089,280085,source,103,,pair,"God's saving, the confidence of the one who calls (v16)",19,Psa 55:16
280094,280095,coupling,112,,pair,paired with moaning; renews the complaint of v2,19,Psa 55:17
280094,280096,source,103,,pair,and he hears the psalmist's voice (v17),19,Psa 55:17
280095,280094,coupling,112,,pair,paired with the complaint,19,Psa 55:17
280096,280094,source,103,,pair,God hears the psalmist's complaint (v17),19,Psa 55:17
280099,280100,source,103,,pair,God redeems the psalmist's soul in safety (v18),19,Psa 55:18
280100,280101,manner,108,,pair,in safety / peace,19,Psa 55:18
280100,280101,coupling,112,,pair,paired with the safety in which it is redeemed,19,Psa 55:18
280100,280099,source,103,,pair,God redeems it from the battle he wages (v18),19,Psa 55:18
280101,280100,coupling,112,,pair,the peace in which the soul is redeemed,19,Psa 55:18
280109,280094,source,103,,pair,"God gives ear and, enthroned of old, humbles the enemies (v19)",19,Psa 55:19
280110,280118,source,103,,pair,God humbles the enemies who do not fear him (v19),19,Psa 55:19
280116,280118,coupling,112,,pair,paired with their not fearing God,19,Psa 55:19
