strong,stepGloss,language,cluster_code,short_name,source,created_at
G0293,net,Greek,T2,Supplementary,auto-precedent,2026-08-12T14:50:57Z
G0294,to clothe,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0295,Amphipolis,Greek,T8,Party-Human,claude-scan-20260908,2026-09-08 12:52:34
G0296,street,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0297,both,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0298,blameless,Greek,M12,Righteousness & Integrity,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0299,blameless,Greek,M12,Righteousness & Integrity,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0300,Amos,Greek,T8,Party-Human,claude-scan-20260908,2026-09-08 12:52:34
G0302,if,Greek,T6,Connective,claude-t2-resweep-t456-round2-20260909,2026-09-09T08:50:00Z
G0303,each,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G0304,stairs,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0305,to ascend,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0306,to defer,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0307,to pull up,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0308,to look up/again,Greek,T3,Operations,claude-scan-20260908,2026-09-08 09:15:29
G0309,recovery of sight,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0310,to cry out,Greek,M42,Prayer & Petition,auto-precedent,2026-08-12T14:50:57Z
G0311,delay,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0312,to report,Greek,T3,Operations,claude-scan-20260908,2026-09-08 09:06:00
G0313,to rebirth,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0314,to read,Greek,T3,Operations,claude-scan-20260908,2026-09-08 08:55:17
G0315,to compel,Greek,M23,Strength & Courage,old-system-migration,2026-08-11T15:45:16Z
G0316,necessary,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G0317,necessarily,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G0318,necessity,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G0319,to recognize,Greek,T3,Operations,auto-precedent,2026-08-12T14:50:57Z
G0320,reading,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0321,to lead,Greek,T3,Operations,claude-scan-20260908,2026-09-08 09:15:29
G0322,to appoint,Greek,T3,Operations,auto-precedent,2026-08-12T14:50:57Z
G0323,public appearance,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0324,to receive,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0325,to deliver,Greek,T3,Operations,claude-scan-20260908,2026-09-08 13:19:47
G0326,to revive,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0327,to search,Greek,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0328,to gird,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0329,to rekindle,Greek,M45,Renewal & Transformation,old-system-migration,2026-08-11T15:45:16Z
G0330,to renew,Greek,M45,Renewal & Transformation,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0331,cursed,Greek,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0332,to take an oath,Greek,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0333,to contemplate,Greek,M15,Knowing & Understanding,auto-precedent,2026-08-12T14:50:57Z
G0334,offering,Greek,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0335,shamelessnes,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0336,murder,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0337,to kill,Greek,T3,Operations,auto-precedent,2026-08-12T14:50:58Z
G0338,innocent,Greek,M12,Righteousness & Integrity,old-system-migration,2026-08-11T15:45:16Z
G0339,to sit up,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0340,to restore,Greek,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0341,to renew,Greek,M45,Renewal & Transformation,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
G0342,renewal,Greek,M45,Renewal & Transformation,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
G0343,to unveil,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0344,to return,Greek,M11,Turning & Repentance,auto-precedent,2026-08-12T14:50:58Z
G0345,to recline,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0346,to summarise,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0347,to recline,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0349,to yell,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0350,to investigate,Greek,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0351,investigation,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0352,to straighten up,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0353,to take up,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0354,ascension,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0355,to consume,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0356,proportion,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0357,to consider,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0358,unsalty,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0359,departure,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0360,to depart,Greek,T3,Operations,claude-scan-20260908,2026-09-08 09:15:29
G0361,sinless,Greek,M61,Purity & Holiness,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
G0362,to await,Greek,M68,Hope & Waiting,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
G0363,to remind,Greek,M82,Reminder & Report,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
G0364,remembrance,Greek,M82,Reminder & Report,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
G0365,to renew,Greek,M45,Renewal & Transformation,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0366,to regain senses,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0367G,Ananias,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0367H,Ananias,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0367I,Ananias,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0368,indisputable,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0369,without objection,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0370,unworthy,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0371,unworthily,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0372,rest,Greek,M33,Rest & Peace,auto-precedent,2026-08-12T14:50:58Z
G0373,to give rest,Greek,M33,Rest & Peace,claude-scan-20260908,2026-09-08 09:06:00
G0374,to persuade,Greek,M77,Stumbling & Trial,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
G0375,to send back,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0376,crippled,Greek,M73,Sickness & Weakness,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
G0377,to recline,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0378,to fulfil,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0379,inexcusable,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0380,to unroll,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0381,to set fire,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0382,countless,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0383,to incite,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0384,to upset,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0385,to pull up,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0386,resurrection,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0387,to cause trouble,Greek,T3,Operations,claude-scan-20260908,2026-09-08 09:15:29
G0388,to recrucify,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0389,to sigh deeply,Greek,M03,Grief & Lament,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0390,to live/return,Greek,T3,Operations,claude-scan-20260908,2026-09-08 09:06:00
G0391,behaviour,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0392,to compile,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0393,to rise,Greek,T3,Operations,claude-scan-20260908,2026-09-08 09:06:00
G0394,to set before,Greek,T3,Operations,auto-precedent,2026-08-12T14:50:58Z
G0395,east,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0396,to overturn,Greek,T3,Operations,auto-precedent,2026-08-12T14:50:58Z
G0397,to bring up,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0398,to appear,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0399,to carry up,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0400,to exclaim,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0401,outpouring,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0402,to leave,Greek,M59,Release & Reconciliation,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
G0403,refreshment,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0404,to refresh,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0405,slave-trader,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0406,Andrew,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0407,to act like a man,Greek,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0408,Andronicus,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0409,murderer,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0410,irreproachable,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0411,indescribable,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0412,inexpressible,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0413,inexhaustible,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0414,bearable,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0415,merciless,Greek,M50,Grace & Mercy,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
G0416,be wind-blown,Greek,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0417,wind,Greek,T13,Natural-World,claude-scan-20260908,2026-09-08 13:14:42
G0418,impossible,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0419,unsearchable,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0420,not resentful,Greek,M05,Kindness & Friendship,old-system-migration,2026-08-11T15:45:16Z
G0421,unsearchable,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0422,unashamed,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0423,irreproachable,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0424,to go up,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0425,rest,Greek,M33,Rest & Peace,old-system-migration,2026-08-11T15:45:16Z
G0426,to question,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0427,without,Greek,T2,Supplementary,auto-precedent,2026-08-12T14:50:59Z
G0428,unsuitable,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0429,to find,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0430,to endure,Greek,M34,Patience & Perseverance,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
G0431,cousin,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0432,dill,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0433,be fitting,Greek,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0434,brutal,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0435G,man,Greek,T8,Party-Human,auto-precedent,2026-08-12T14:50:59Z
G0435H,man: husband,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0436,to oppose,Greek,M06,Malice & Enmity,auto-precedent,2026-08-12T14:50:59Z
G0437,to praise,Greek,M22,Praise & Song,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0438,flower,Greek,T13,Natural-World,claude-scan-20260908,2026-09-08 13:14:43
G0439,charcoal fire,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0440,charcoal,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0441,people-pleaser,Greek,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0442,human,Greek,T8,Party-Human,migration-20260905-decfgification,2026-09-05 05:37:21
G0443,murderer,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0444,a human,Greek,T8,Party-Human,migration-20260905-decfgification,2026-09-05 05:37:21
G0446,proconsul,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0447,to loosen/leave,Greek,T3,Operations,claude-scan-20260908,2026-09-08 09:15:29
G0448,merciless,Greek,M50,Grace & Mercy,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
G0449,unwashed,Greek,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0450,to arise,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0451,Anna,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0452,Annas,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0453,foolish,Greek,M16,Wisdom & Folly,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0454,folly,Greek,M16,Wisdom & Folly,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0455,to open,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0456,to rebuild,Greek,T3,Operations,llm-reassignment-v1_1-20260811,2026-08-12T08:40:51Z
G0457,opening,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0458,lawlessness,Greek,M75,Disobedience & Lawlessness,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
G0459,lawless,Greek,M75,Disobedience & Lawlessness,claude-scan-20260908,2026-09-08 13:32:17
G0460,without law,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0461,to restore,Greek,T3,Operations,auto-precedent,2026-08-12T14:50:59Z
G0462,unholy,Greek,M61,Purity & Holiness,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
G0463,tolerance,Greek,M05,Kindness & Friendship,old-system-migration,2026-08-11T15:45:16Z
G0464,to struggle,Greek,M34,Patience & Perseverance,old-system-migration,2026-08-11T15:45:16Z
G0465,in exchange,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0466,to fill again,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0467,to repay,Greek,M26,Judgment & Condemnation,old-system-migration,2026-08-11T15:45:16Z
G0468,repayment,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0469,reward,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0470,to contradict,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0471,to contradict,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0472,to cling to,Greek,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0473,for,Greek,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0474,to discuss,Greek,M63,Reasoning & Interpretation,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
G0475,to oppose,Greek,M06,Malice & Enmity,auto-precedent,2026-08-12T14:50:59Z
G0476,opponent,Greek,M06,Malice & Enmity,old-system-migration,2026-08-11T15:45:16Z
G0477,opposition,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0478,to resist,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0479,to invite in return,Greek,T3,Operations,claude-scan-20260908,2026-09-08 09:15:29
G0480,be an opponent,Greek,M06,Malice & Enmity,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0481,opposite,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0482,to help,Greek,M45,Renewal & Transformation,auto-precedent,2026-08-12T14:50:59Z
G0483,to dispute,Greek,M63,Reasoning & Interpretation,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
G0484,help,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0485,dispute,Greek,M63,Reasoning & Interpretation,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
G0486,to retaliate,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0487,ransom,Greek,T2,Supplementary,auto-precedent,2026-08-12T14:50:59Z
G0488,to return,Greek,M11,Turning & Repentance,auto-precedent,2026-08-12T14:50:59Z
G0489,recompense,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0490G,Antioch,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0490H,Antioch,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0491,Antiochian,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0492,to pass,Greek,T3,Operations,auto-precedent,2026-08-12T14:50:59Z
G0493,Antipas,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0494,Antipatris,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0495,opposite,Greek,T2,Supplementary,claude-scan-20260915,2026-09-15 07:10:52
G0496,to resist,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0497,to wage war against,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0498,to resist,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0499,representation,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0500,antichrist,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G0501,to draw,Greek,T3,Operations,auto-precedent,2026-08-12T14:50:59Z
G0502,bucket,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0503,to face,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0504,waterless,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0505,genuine,Greek,M61,Purity & Holiness,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
G0506,insubordinate,Greek,M75,Disobedience & Lawlessness,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
G0507,above,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0508,an upper room,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0509,from above/again,Greek,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0510,interior,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0511,higher,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0512,useless,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0513,axe,Greek,T12,Objects-Artifacts,claude-scan-20260908,2026-09-08 13:14:44
G0514,worthy,Greek,M71,Glory & Splendor,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
G0515,to deem worthy,Greek,M71,Glory & Splendor,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
G0516,appropriately,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0517,invisible,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0518,to announce,Greek,T3,Operations,auto-precedent,2026-08-12T14:51:00Z
G0520,to lead away,Greek,T3,Operations,claude-scan-20260908,2026-09-08 09:15:29
G0521,uninstructed,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:18
G0522,to take away,Greek,T3,Operations,claude-scan-20260908,2026-09-08 09:15:29
G0523,to demand,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0524,to become callous,Greek,M42,Prayer & Petition,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
G0525,to release,Greek,M59,Release & Reconciliation,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
G0526,to alienate,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
