id,strongs_number,transliteration,gloss,language,owning_registry,owning_registry_fk,owning_word,owning_part,word_data_reference,word_data_ref_fk,status,status_note,exclusion_reason,extraction_date,strongs_reconciled,anchor_note,last_changed
6224,G0268,hamartōlos,sinful,Greek,147,,sinful,,,,,,,2026-03-28,0,,2026-03-28 14:13:01
353,G0275,amerimnos,untroubled,Greek,7,7,anxiety,,7,7,extracted_thin,"amerimnos — free from care, unconcerned. The NT positive counterpart to merimnaō. 1 Cor 7:32 (Paul's desire that believers be free from anxieties) and Mat 28:14 (guards promised they will be kept out of trouble). 2 verses, full coverage.",,,0,,2026-03-26T11:47:32Z
3325,G0275,amerimnos,untroubled,Greek,160,,untroubled,,,,extracted_thin,,,2026-03-26,0,,2026-03-26T11:47:32Z
2658,G0276,ametathetos,unchangeable,Greek,135,,unchangeable,,,,extracted,"ametathetos: unchangeable (occ=2, 2 verses) — Heb 6:17-18: 'the unchangeable character of his purpose... two unchangeable things in which it is impossible for God to lie'. Analytically significant as the negative form of the meta- (change) root applied to God: God is ametathetos — his purposes do not change. This provides the theological ground of hope for those who repent: the God to whom they return is unchangeable in his covenantal commitments. 2 verses.",,2026-03-25,0,,2026-03-25T18:05:39Z
4360,G0276,ametathetos,unchangeable,Greek,112,,unchangeable,,,,,,,2026-03-27,0,,2026-03-27 11:59:33
7371,G0276,ametathetos,unchangeable,Greek,209,,unchangeable,,,,,,,2026-03-28,0,,2026-03-28 14:22:55
7390,G0276,ametathetos,unchangeable,Greek,202,,unchangeable,,,,,,,2026-03-28,0,,2026-03-28 14:26:48
440,G0278,ametameletos,irrevocable,Greek,135,135,repentance,,27,27,extracted,,,,0,,2026-03-16 10:34:12
4425,G0303,ana,each,Greek,112,,each,,,,,,,2026-03-27,0,,2026-03-27 11:59:33
5165,G0303,ana,each,Greek,51,,each,,,,,,,2026-03-28,0,,2026-03-28 14:06:20
6131,G0303,ana,each,Greek,134,,each,,,,,,,2026-03-28,0,,2026-03-28 14:12:12
7399,G0303,ana,each,Greek,202,,each,,,,,,,2026-03-28,0,,2026-03-28 14:26:48
4285,G0313,anagennaō,to rebirth,Greek,112,,to rebirth,,,,,,,2026-03-27,0,,2026-03-27 11:59:33
1834,G0314,anaginōskō,to read,Greek,183,,to read,,,,delete,"GROUP 5 — STRUCTURAL/PERIPHERAL. anaginōskō — to read, read aloud. 83 occ, 29 verses. The public reading of Scripture as the external standard against which conscience is calibrated. Key conscience-relevant verses: 'Have you not read...?' (Mat 12:3/5; 19:4 etc — Jesus invoking the read text as the moral norm), 2 Cor 3:2 (you are our letter written on our hearts, to be known and read by all — the conscience as a text), 2 Cor 3:15 (when Moses is read a veil lies over their hearts — the hardened conscience that cannot receive the written standard), Rev 1:3 (blessed is the one who reads aloud and keeps — reading as moral formation). The law-reading / Scripture-reading dimension is the external formation of the inner conscience.",Session A relatedNos bleed confirmed in pre-analysis review. No heart content.,2026-03-25,0,,2026-03-26T12:24:51Z
2718,G0314,anaginōskō,to read,Greek,26,,to read,,,,delete,"GROUP 5 — STRUCTURAL/PERIPHERAL. anaginōskō — to read, read aloud. 83 occ, 29 verses. The public reading of Scripture as the external standard against which conscience is calibrated. Key conscience-relevant verses: 'Have you not read...?' (Mat 12:3/5; 19:4 etc — Jesus invoking the read text as the moral norm), 2 Cor 3:2 (you are our letter written on our hearts, to be known and read by all — the conscience as a text), 2 Cor 3:15 (when Moses is read a veil lies over their hearts — the hardened conscience that cannot receive the written standard), Rev 1:3 (blessed is the one who reads aloud and keeps — reading as moral formation). The law-reading / Scripture-reading dimension is the external formation of the inner conscience.",,2026-03-25,0,,2026-03-26T12:24:51Z
3633,G0314,anaginōskō,to read,Greek,126,,to read,,,,delete,,,2026-03-26,0,,2026-03-26T12:24:51Z
4296,G0314,anaginōskō,to read,Greek,112,,to read,,,,,,,2026-03-27,0,,2026-03-27 11:59:33
5784,G0314,anaginōskō,to read,Greek,100,,to read,,,,,,,2026-03-28,0,,2026-03-28 14:09:24
6093,G0314,anaginōskō,to read,Greek,129,,to read,,,,,,,2026-03-28,0,,2026-03-28 14:11:45
5166,G0315,anankazō,to compel,Greek,51,,to compel,,,,,,,2026-03-28,0,,2026-03-28 14:06:20
5167,G0316,anankaios,necessary,Greek,51,,necessary,,,,,,,2026-03-28,0,,2026-03-28 14:06:20
5169,G0317,anankastōs,necessarily,Greek,51,,necessarily,,,,,,,2026-03-28,0,,2026-03-28 14:06:20
10,G0318,anankē,necessity,Greek,51,51,distress,2,46,46,extracted,,,,0,,2026-03-16 10:34:12
1850,G0319,anagnōrizō,to recognize,Greek,183,,to recognize,,,,delete,"GROUP 5 — STRUCTURAL/PERIPHERAL. anagnōrizō — to recognise, make known again. 2 occ, 1 verse. Act 7:13 (Joseph made himself known to his brothers — self-disclosure after concealment). The re-recognition motif: conscience as the faculty that re-knows what was formerly hidden or denied. Thin.",Session A relatedNos bleed confirmed in pre-analysis review. No heart content.,2026-03-25,0,,2026-03-26T12:24:51Z
2735,G0319,anagnōrizō,to recognize,Greek,26,,to recognize,,,,delete,"GROUP 5 — STRUCTURAL/PERIPHERAL. anagnōrizō — to recognise, make known again. 2 occ, 1 verse. Act 7:13 (Joseph made himself known to his brothers — self-disclosure after concealment). The re-recognition motif: conscience as the faculty that re-knows what was formerly hidden or denied. Thin.",,2026-03-25,0,,2026-03-26T12:24:51Z
3649,G0319,anagnōrizō,to recognize,Greek,126,,to recognize,,,,delete,,,2026-03-26,0,,2026-03-26T12:24:51Z
4311,G0319,anagnōrizō,to recognize,Greek,112,,to recognize,,,,,,,2026-03-27,0,,2026-03-27 11:59:33
5798,G0319,anagnōrizō,to recognize,Greek,100,,to recognize,,,,,,,2026-03-28,0,,2026-03-28 14:09:24
6110,G0319,anagnōrizō,to recognize,Greek,129,,to recognize,,,,,,,2026-03-28,0,,2026-03-28 14:11:45
6847,G0325,anadidōmi,to deliver,Greek,180,,to deliver,,,,,,,2026-03-28,0,,2026-03-28 14:18:11
2753,G0329,anazōpureō,to rekindle,Greek,56,,to rekindle,,,,extracted_thin,"ZEAL-AS-HEAT. anazōpureō — to fan into flame, rekindle. 2 occ, 1 verse. 2 Ti 1:6: 'fan into flame the gift of God in you.' The rekindling of zeal as an inner-state management act — the ardour of the inner person as a fire that can die down and must be revived. Somatic metaphor for the intensity of zeal.",,2026-03-25,0,,2026-03-25T20:26:39Z
5715,G0329,anazōpureō,to rekindle,Greek,96,,to rekindle,,,,,,,2026-03-28,0,,2026-03-28 14:09:11
6868,G0329,anazōpureō,to rekindle,Greek,181,,to rekindle,,,,,,,2026-03-28,0,,2026-03-28 14:18:22
2426,G0338,anaitios,innocent,Greek,73,,innocent,,,,extracted,Core guilt registry vocabulary — Greek sin/sinner/sinless family,,2026-03-25,0,,2026-03-25T14:45:48Z
6132,G0341,anakainoō,to renew,Greek,134,,to renew,,,,,,,2026-03-28,0,,2026-03-28 14:12:12
7400,G0341,anakainoō,to renew,Greek,202,,to renew,,,,,,,2026-03-28,0,,2026-03-28 14:26:48
1097,G0342,anakainōsis,renewal,Greek,134,134,renewal,,167,167,extracted,,,2026-03-18,0,,2026-03-18 13:41:43
7397,G0342,anakainōsis,renewal,Greek,202,,renewal,,,,,,,2026-03-28,0,,2026-03-28 14:26:48
1125,G0361,anamartētos,sinless,Greek,147,147,sin,,178,178,extracted,Core guilt registry vocabulary — Greek sin/sinner/sinless family,,2026-03-18,0,,2026-03-25T14:45:48Z
2445,G0361,anamartētos,sinless,Greek,73,,sinless,,,,extracted,Core guilt registry vocabulary — Greek sin/sinner/sinless family,,2026-03-25,0,,2026-03-25T14:45:48Z
4424,G0363,anamimnēskō,to remind,Greek,112,112,to remind,,,,extracted,confirmed — memory/reminder vocabulary; active inner-being use,,2026-03-27,0,,2026-03-27T13:16:29Z
4426,G0364,anamnēsis,remembrance,Greek,112,112,remembrance,,,,extracted,confirmed — anamnēsis; NT memorial remembrance including Lord's Supper,,2026-03-27,0,,2026-03-27T13:16:29Z
3472,G0370,anaxios,unworthy,Greek,160,,unworthy,,,,delete,,,2026-03-26,0,,2026-03-26T11:37:14Z
4140,G0374,anapeithō,to persuade,Greek,163,,to persuade,,,,delete,,,2026-03-26,0,,2026-03-26T14:46:32Z
1978,G0389,anastenazō,to sigh deeply,Greek,71,,to sigh deeply,,,,delete,"A6b-F1: zero verses returned by STEP (2 occurrence(s)), zero analytical signals",Confirmed candidate_delete. Bleed or adequately covered by extracted terms.,2026-03-25,0,,2026-03-25T10:47:17Z
3282,G0394,anatithēmi,to set before,Greek,34,,to set before,,,,candidate_delete,,,2026-03-26,0,,2026-03-26T10:53:20Z
4551,G0394,anatithēmi,to set before,Greek,1,,to set before,,,,,,,2026-03-28,0,,2026-03-28 14:03:54
3165,G0415,aneleēmōn,merciless,Greek,111,,merciless,,,,extracted,,,2026-03-26,0,,2026-03-26T09:01:58Z
856,G0420,anexikakos,not resentful,Greek,57,57,evil,,100,100,extracted,,,2026-03-18,0,,2026-03-18 13:41:36
1987,G0422,anepaischuntos,unashamed,Greek,146,,unashamed,,,,delete,"A6b-F1: zero verses returned by STEP (1 occurrence(s)), zero analytical signals",Confirmed candidate_delete. Bleed or adequately covered.,2026-03-25,0,,2026-03-25T10:47:20Z
429,G0425,anesis,rest,Greek,117,117,peace,2,49,49,extracted,,,,1,,2026-03-16 10:34:12
2575,G0447,aniēmi,to loosen/leave,Greek,117,,to loosen/leave,,,,delete,,aniēmi: to loosen/leave/abandon (occ=37) — releasing/abandoning. Peripheral to peace vocabulary; the loosening sense does not constitute peace. Bleed from Heb 13:5 'I will never leave you' context.,2026-03-25,0,,2026-03-25T17:01:04Z
993,G0448,anileōs,merciless,Greek,111,111,mercy,,147,147,extracted,,,2026-03-18,0,,2026-03-18 13:41:40
7071,G0456,anoikodomeō,to rebuild,Greek,187,,to rebuild,,,,,,,2026-03-28,0,,2026-03-28 14:18:41
1226,G0458,anomia,lawlessness,Greek,172,172,wickedness,,201,201,extracted,,,2026-03-18,0,,2026-03-18 13:41:46
3179,G0462,anosios,unholy,Greek,111,,unholy,,,,extracted_thin,,,2026-03-26,0,,2026-03-26T09:01:58Z
4585,G0464,antagōnizomai,to struggle,Greek,5,,to struggle,,,,,,,2026-03-28,0,,2026-03-28 14:04:04
7453,G0464,antagōnizomai,to struggle,Greek,2,,to struggle,,,,,,,2026-03-28,0,,2026-03-28 14:37:48
6841,G0467,antapodidōmi,to repay,Greek,180,,to repay,,,,,,,2026-03-28,0,,2026-03-28 14:18:11
3283,G0475,antidiatithēmi,to oppose,Greek,34,,to oppose,,,,delete,,,2026-03-26,0,,2026-03-26T10:53:20Z
4552,G0475,antidiatithēmi,to oppose,Greek,1,,to oppose,,,,,,,2026-03-28,0,,2026-03-28 14:03:54
3200,G0476,antidikos,opponent,Greek,98,,opponent,,,,extracted_thin,,,2026-03-26,0,,2026-03-26T09:57:29Z
6171,G0476,antidikos,opponent,Greek,139,,opponent,,,,,,,2026-03-28,0,,2026-03-28 14:12:27
2390,G0483,antilegō,to dispute,Greek,212,,to dispute,,,,delete,,Bleed vocabulary. See bulk note.,2026-03-25,0,,2026-03-25T11:24:16Z
6064,G0483,antilegō,to dispute,Greek,127,,to dispute,,,,,,,2026-03-28,0,,2026-03-28 14:11:28
1091,G0485,antilogia,dispute,Greek,128,128,rebellion,,161,161,extracted,,,2026-03-18,0,,2026-03-18 13:41:42
4692,G0500,antichristos,antichrist,Greek,6,,antichrist,,,,,,,2026-03-28,0,,2026-03-28 14:04:12
5545,G0505,anupokritos,genuine,Greek,81,,genuine,,,,,,,2026-03-28,0,,2026-03-28 14:08:11
1262,G0514,axios,worthy,Greek,177,177,worth,,205,205,extracted_thin,,,2026-03-18,0,,2026-03-26T11:47:32Z
3470,G0514,axios,worthy,Greek,160,,worthy,,,,extracted_thin,,,2026-03-26,0,,2026-03-26T11:47:32Z
1185,G0515,axioō,to deem worthy,Greek,160,160,thought,,189,189,extracted,,,2026-03-18,0,,2026-03-18 13:41:45
332,G0524,apalgeō,to become callous,Greek,146,146,shame,,30,30,extracted,,,,0,,2026-03-16 10:34:12
2504,G0530,hapax,once,Greek,116,,once,,,,delete,,"hapax (once, occ=52) — frequency adverb with no patience semantic content. Bleed; likely entered the export through association with the efapax/once-for-all vocabulary in patience contexts. Not patience vocabulary.",2026-03-25,0,,2026-03-25T16:32:54Z
2784,G0536,aparchē,firstfruits,Greek,197,,firstfruits,,,,delete,,aparchē - firstfruits. Rom 8:23; 1Cor 15:20-23. Firstfruits of Spirit/resurrection. No authority content. Bleed via archē stem.,2026-03-26,0,,2026-03-26T07:02:00Z
2905,G0536,aparchē,firstfruits,Greek,199,,firstfruits,,,,delete,,aparchē - firstfruits. Rom 8:23; 1Cor 15:20-23. Firstfruits of Spirit/resurrection. No authority content. Bleed via archē stem.,2026-03-26,0,,2026-03-26T07:02:00Z
2505,G0537,hapas,all,Greek,116,,all,,,,delete,,"hapas (all/every/whole, occ=99) — totality adverb. No patience semantic content. Bleed.",2026-03-25,0,,2026-03-25T16:32:54Z
786,G0539,apatē,deceit,Greek,40,40,deceit,,86,86,extracted,,,2026-03-18,0,,2026-03-18 13:41:35
819,G0543,apeitheia,disobedience,Greek,50,50,disobedience,,95,95,extracted,,,2026-03-18,0,,2026-03-18 13:41:36
1199,G0544,apeitheō,to disobey,Greek,165,165,unbelief,,194,194,extracted,,,2026-03-18,0,,2026-03-18 13:41:46
4138,G0545,apeithēs,disobedient,Greek,163,,disobedient,,,,delete,,,2026-03-26,0,,2026-03-26T14:46:32Z
5110,G0545,apeithēs,disobedient,Greek,50,,disobedient,,,,,,,2026-03-28,0,,2026-03-28 14:06:17
6601,G0545,apeithēs,disobedient,Greek,165,,disobedient,,,,,,,2026-03-28,0,,2026-03-28 14:15:46
6511,G0552,apeiros,unacquainted,Greek,157,,unacquainted,,,,,,,2026-03-28,0,,2026-03-28 14:14:54
2393,G0557,apelegmos,discredit,Greek,212,,discredit,,,,delete,,Bleed vocabulary. See bulk note.,2026-03-25,0,,2026-03-25T11:24:16Z
6068,G0557,apelegmos,discredit,Greek,127,,discredit,,,,,,,2026-03-28,0,,2026-03-28 14:11:28
402,G0560,apelpizo,to despair,Greek,78,78,hope,2,20,20,extracted,,,,0,,2026-03-16 10:34:12
809,G0563,aperispastōs,undistracted,Greek,46,46,devotion,,91,91,extracted,,,2026-03-18,0,,2026-03-18 13:41:35
3771,G0569,apisteō,to disbelieve,Greek,59,,to disbelieve,,,,extracted_thin,,,2026-03-26,0,,2026-03-26T14:46:32Z
4043,G0569,apisteō,to disbelieve,Greek,163,,to disbelieve,,,,extracted_thin,,,2026-03-26,0,,2026-03-26T14:46:32Z
5363,G0569,apisteō,to disbelieve,Greek,60,,to disbelieve,,,,,,,2026-03-28,0,,2026-03-28 14:06:59
6595,G0569,apisteō,to disbelieve,Greek,165,,to disbelieve,,,,,,,2026-03-28,0,,2026-03-28 14:15:46
1198,G0570,apistia,unbelief,Greek,165,165,unbelief,,194,194,extracted_thin,,,2026-03-18,0,,2026-03-26T14:46:32Z
3770,G0570,apistia,unbelief,Greek,59,,unbelief,,,,extracted_thin,,,2026-03-26,0,,2026-03-26T14:46:32Z
4042,G0570,apistia,unbelief,Greek,163,,unbelief,,,,extracted_thin,,,2026-03-26,0,,2026-03-26T14:46:32Z
5362,G0570,apistia,unbelief,Greek,60,,unbelief,,,,,,,2026-03-28,0,,2026-03-28 14:06:59
3769,G0571,apistos,unbelieving,Greek,59,,unbelieving,,,,extracted_thin,,,2026-03-26,0,,2026-03-26T14:46:32Z
4041,G0571,apistos,unbelieving,Greek,163,,unbelieving,,,,extracted_thin,,,2026-03-26,0,,2026-03-26T14:46:32Z
5361,G0571,apistos,unbelieving,Greek,60,,unbelieving,,,,,,,2026-03-28,0,,2026-03-28 14:06:59
6594,G0571,apistos,unbelieving,Greek,165,,unbelieving,,,,,,,2026-03-28,0,,2026-03-28 14:15:46
810,G0572,haplotēs,openness,Greek,46,46,devotion,,91,91,extracted,,,2026-03-18,0,,2026-03-18 13:41:35
5381,G0572,haplotēs,openness,Greek,65,,openness,,,,,,,2026-03-28,0,,2026-03-28 14:07:15
6244,G0572,haplotēs,openness,Greek,148,,openness,,,,,,,2026-03-28,0,,2026-03-28 14:13:07
5035,G0573,haplous,sound,Greek,46,,sound,,,,,,,2026-03-28,0,,2026-03-28 14:05:56
5382,G0573,haplous,sound,Greek,65,,sound,,,,,,,2026-03-28,0,,2026-03-28 14:07:15
6245,G0573,haplous,sound,Greek,148,,sound,,,,,,,2026-03-28,0,,2026-03-28 14:13:07
5036,G0574,haplōs,without reserve,Greek,46,,without reserve,,,,,,,2026-03-28,0,,2026-03-28 14:05:56
5383,G0574,haplōs,without reserve,Greek,65,,without reserve,,,,,,,2026-03-28,0,,2026-03-28 14:07:15
6246,G0574,haplōs,without reserve,Greek,148,,without reserve,,,,,,,2026-03-28,0,,2026-03-28 14:13:07
6115,G0577,apoballō,to throw away,Greek,131,,to throw away,,,,,,,2026-03-28,0,,2026-03-28 14:11:59
1094,G0580,apobolē,deprivation,Greek,131,131,rejection,,164,164,extracted,,,2026-03-18,0,,2026-03-18 13:41:42
1267,G0591,apodidōmi,to pay,Greek,180,180,yielding,,207,207,extracted,,,2026-03-18,0,,2026-03-18 13:41:47
4665,G0598,apothlibō,to crowd up to,Greek,5,,to crowd up to,,,,,,,2026-03-28,0,,2026-03-28 14:04:04
5177,G0598,apothlibō,to crowd up to,Greek,51,,to crowd up to,,,,,,,2026-03-28,0,,2026-03-28 14:06:20
7428,G0599,apothnēskō,to die,Greek,210,,to die,,,,candidate_delete,"A6b-F2: high-frequency anchor (585 occ), 99 verse(s) returned, zero analytical signals",,2026-03-28,0,,2026-03-28T14:27:13Z
968,G0603,apokaradokia,eager expectation,Greek,102,102,longing,,139,139,extracted,,,2026-03-18,0,,2026-03-18 13:41:40
1353,G0618,apolambanō,to get back,Greek,198,198,might,,219,219,extracted,,,2026-03-18,0,,2026-03-18 13:41:49
4482,G0639,aporeō,be perplexed,Greek,211,,be perplexed,,,,extracted,Perplexity as inner-being state. 5 verses. 2 Cor 4:8 anchor: perplexed but not in despair.,,2026-03-27,0,,2026-03-27T14:56:29Z
1090,G0646,apostasia,apostasy,Greek,128,128,rebellion,,161,161,extracted,,,2026-03-18,0,,2026-03-18 13:41:42
4444,G0662,apotolmaō,be bold,Greek,211,,be bold,,,,extracted_thin,extracted_thin. 1 verse (Rom 10:20). Bold speech; inner-being dimension present but thin.,,2026-03-27,0,,2026-03-27T14:56:29Z
4799,G0662,apotolmaō,be bold,Greek,16,,be bold,,,,,,,2026-03-28,0,,2026-03-28 14:04:38
1399,G0674,apopsuchō,to faint,Greek,182,182,to faint,,,,extracted_thin,Soul fainting. 1 verse: Luk 21:26 — people fainting with fear at eschatological upheaval. Soul-capacity failing under overwhelming circumstances.,apopsuchō to faint — bleed. Primary in soul registry.,2026-03-23,1,,2026-03-28T05:20:48Z
1882,G0674,apopsuchō,to faint,Greek,183,,to faint,,,,extracted_thin,Soul fainting. 1 verse: Luk 21:26 — people fainting with fear at eschatological upheaval. Soul-capacity failing under overwhelming circumstances.,apopsuchō to faint — bleed. Primary in soul registry.,2026-03-25,0,,2026-03-28T05:20:48Z
2258,G0674,apopsuchō,to faint,Greek,184,,to faint,,,,extracted_thin,,Cross-registry bleed. Home registry analysis covers spirit-boundary content via CRL.,2026-03-25,0,,2026-03-28T05:20:48Z
4213,G0674,apopsuchō,to faint,Greek,112,,to faint,,,,extracted_thin,,,2026-03-27,0,,2026-03-28T05:20:48Z
6517,G0677,aproskopos,not stumbling,Greek,157,,not stumbling,,,,,,,2026-03-28,0,,2026-03-28 14:14:54
6518,G0679,aptaistos,without falling,Greek,157,,without falling,,,,,,,2026-03-28,0,,2026-03-28 14:14:54
2111,G0700,areskō,to please,Greek,43,,to please,,,,delete,"A6b-F1: zero verses returned by STEP (65 occurrence(s)), zero analytical signals",Confirmed candidate_delete. Bleed vocabulary or adequately covered by extracted terms.,2026-03-25,0,,2026-03-25T10:47:23Z
500,G0701,arestos,pleasing,Greek,43,43,desire,Part2,10,10,extracted,,,,0,,2026-03-16 10:34:12
892,G0724,harpagē,plunder,Greek,70,70,greed,,112,112,extracted,,,2026-03-18,0,,2026-03-18 13:41:37
5493,G0726,harpazō,to seize,Greek,70,,to seize,,,,,,,2026-03-28,0,,2026-03-28 14:07:43
2783,G0744,archaios,ancient,Greek,197,197,ancient,,,,delete,"archaios - ancient/of old. 28 occ, 11 verses. Mt 5:21-33 authority of old word vs authority of Jesus. Thin but contextually present.",,2026-03-26,0,,2026-03-26T07:02:00Z
2904,G0744,archaios,ancient,Greek,199,197,ancient,,,,delete,"archaios - ancient/of old. 28 occ, 11 verses. Mt 5:21-33 authority of old word vs authority of Jesus. Thin but contextually present.",,2026-03-26,0,,2026-03-26T07:02:00Z
1328,G0746,archē,beginning,Greek,197,197,authority,,218,218,extracted,archē - beginning/authority/principality. 237 occ. Cosmic ruling powers Eph 1:21; 3:10; 6:12; Col 1:16; 2:10; 2:15; Rom 8:38; Tit 3:1. Key cosmological authority term. VOLUME_LIMITATION applies.,,2026-03-18,1,"ANCHOR: Eph 1:21 — above all rule and authority. Col 2:10,15 — head of rule/authority; disarmed. Jude 6 — angels left their proper archē.",2026-03-26T07:02:00Z
2902,G0746,archē,beginning,Greek,199,197,beginning,,,,extracted,archē - beginning/authority/principality. 237 occ. Cosmic ruling powers Eph 1:21; 3:10; 6:12; Col 1:16; 2:10; 2:15; Rom 8:38; Tit 3:1. Key cosmological authority term. VOLUME_LIMITATION applies.,,2026-03-26,1,"ANCHOR: Eph 1:21 — above all rule and authority. Col 2:10,15 — head of rule/authority; disarmed. Jude 6 — angels left their proper archē.",2026-03-26T07:02:00Z
