verse_span_id,ve_nr,ve_label,value,from_span,to_span,resolution,pair_kind
268872,101,sense,utter (dabar),,,,value
268872,114,discovery,v7: 'no one who UTTERS (dabar) lies' - the speaking of the char lies (268873). Standalone.,,,,note
268872,115,role,standalone,,,,value
268873,101,sense,lies (sheqer),,,,value
268873,102,type,action,,,,value
268873,104,seat,none,,,none,flag
268873,105,bearer,the liar,,268873,inferred,flag
268873,106,operation,utter lies,,,,event
268873,107,target,before the king,,268873,inferred,flag
268873,108,manner,none,,,none,flag
268873,109,intensity,none,,,none,flag
268873,110,specifier,none,,,none,flag
268873,111,effect,none,,,none,flag
268873,112,coupling,internal:ib-state,,268873,inferred,flag
268873,114,discovery,v7: 'no one who utters LIES (sheqer) shall continue before my eyes' - the falsehood the king will not let stand.,,,,note
268873,115,role,characteristic,,,,value
268873,116,locus,paired with the deceit expelled,,,,value
268873,117,device,literal — the falsehood the king will not let stand.,,,inferred,value
268873,118,direction,static — the falsehood the king will not let stand.,,,inferred,value
268874,101,sense,continue (kun),,,,value
268874,114,discovery,v7: 'shall CONTINUE (kun) before my eyes' - the liar not permitted to remain. Standalone.,,,,note
268874,115,role,standalone,,,,value
268879,101,sense,destroy (tsamath),,,,value
268879,114,discovery,"v8: 'I will DESTROY (tsamath) all the wicked' - the king's daily purge, judicial act. Standalone.",,,,note
268879,115,role,standalone,,,,value
268881,101,sense,wicked (rasha),,,,value
268881,102,type,status,,,,value
268881,104,seat,none,,,none,flag
268881,105,bearer,the wicked,,268881,inferred,flag
268881,106,operation,be destroyed,,,,event
268881,107,target,from the city,,268881,inferred,flag
268881,108,manner,none,,,none,flag
268881,109,intensity,none,,,none,flag
268881,110,specifier,'of God' — narrows to God,,,inferred,flag
268881,111,effect,none,,,none,flag
268881,112,coupling,internal:ib-state,,268881,inferred,flag
268881,114,discovery,"v8: 'Morning by morning I will destroy all the WICKED (rasha) in the land' - the godless the king purges daily, evil rooted out of God's city.",,,,note
268881,115,role,characteristic,,,,value
268881,116,locus,paired with the evildoers cut off,,,,value
268881,117,device,"literal — the godless the king purges daily, evil rooted out of God's city.",,,inferred,value
268881,118,direction,"static — the godless the king purges daily, evil rooted out",,,inferred,value
268883,101,sense,cut off (karath),,,,value
268883,114,discovery,"v8: 'CUTTING OFF (karath) all the evildoers' - the removal of the wicked from the city, judicial act. Standalone.",,,,note
268883,115,role,standalone,,,,value
268885,101,sense,evildoers (paal aven),,,,value
268885,114,discovery,"v8: 'all the EVILDOERS (paal aven) from the city of the LORD' - the workers of iniquity purged, object. Standalone.",,,,note
268885,115,role,standalone,,,,value
268889,101,sense,Prayer (tephillah),,,,value
268889,114,discovery,v0 superscription: 'A PRAYER (tephillah) of one afflicted' - the psalm-heading/type. Standalone.,,,,note
268889,115,role,standalone,,,,value
268890,101,sense,afflicted (ani),,,,value
268890,102,type,status,,,,value
268890,104,seat,none,,,none,flag
268890,105,bearer,the psalmist,,268890,inferred,flag
268890,106,operation,be afflicted,,,,event
268890,107,target,before God,,268890,inferred,flag
268890,108,manner,none,,,none,flag
268890,109,intensity,none,,,none,flag
268890,110,specifier,none,,,none,flag
268890,111,effect,none,,,none,flag
268890,112,coupling,internal:ib-state,,268890,inferred,flag
268890,114,discovery,"v1: 'A prayer of one AFFLICTED (ani), when he is faint' - the sufferer whose whole prayer rises from affliction.",,,,note
268890,115,role,characteristic,,,,value
268890,116,locus,paired with being faint,,,,value
268890,117,device,literal — the sufferer whose whole prayer rises from affliction.,,,inferred,value
268890,118,direction,static — the sufferer whose whole prayer rises from afflict,,,inferred,value
268892,101,sense,faint (ataph),,,,value
268892,102,type,state,,,,value
268892,104,seat,none,,,none,flag
268892,105,bearer,the psalmist,,268892,inferred,flag
268892,106,operation,grow faint,,,,event
268892,107,target,under affliction,,268892,inferred,flag
268892,108,manner,none,,,none,flag
268892,109,intensity,none,,,none,flag
268892,110,specifier,none,,,none,flag
268892,111,effect,none,,,none,flag
268892,112,coupling,internal:ib-state,,268892,inferred,flag
268892,114,discovery,v1: 'when he is FAINT (ataph) and pours out his complaint' - the swooning weakness from which the lament pours.,,,,note
268892,115,role,characteristic,,,,value
268892,116,locus,paired with being afflicted,,,,value
268892,117,device,literal — the swooning weakness from which the lament pours.,,,inferred,value
268892,118,direction,static — the swooning weakness from which the lament pours.,,,inferred,value
268893,101,sense,pour out (shaphak),,,,value
268893,114,discovery,"v1: 'and POURS OUT (shaphak) his complaint' - the pouring of the lament, manner of the complaint (char, 268894). Standalone.",,,,note
268893,115,role,standalone,,,,value
268894,101,sense,complaint (siach),,,,value
268894,102,type,action,,,,value
268894,104,seat,none,,,none,flag
268894,105,bearer,the psalmist,,268894,inferred,flag
268894,106,operation,pour out complaint,,,,event
268894,107,target,before God,,268894,inferred,flag
268894,108,manner,none,,,none,flag
268894,109,intensity,none,,,none,flag
268894,110,specifier,none,,,none,flag
268894,111,effect,none,,,none,flag
268894,112,coupling,external:god,,268894,inferred,flag
268894,114,discovery,"v1: 'and pours out his COMPLAINT (siach) before the LORD' - the outpoured lament, grief laid before God.",,,,note
268894,115,role,characteristic,,,,value
268894,116,locus,paired with the prayer and cry,,,,value
268894,117,device,"literal — the outpoured lament, grief laid before God.",,,inferred,value
268894,118,direction,"toward-god — the outpoured lament, grief laid before God.",,,inferred,value
268897,101,sense,hear (shama),,,,value
268897,103,source,God-content qualifier,268897,268898,span,pair
268897,114,discovery,"v1: 'HEAR (shama) my prayer, O LORD' - God's hearing petitioned. Qualifier.",,,,note
268897,115,role,qualifier,,,,value
268898,101,sense,prayer (tephillah),,,,value
268898,102,type,action,,,,value
268898,104,seat,none,,,none,flag
268898,105,bearer,the psalmist,,268898,inferred,flag
268898,106,operation,pray,,,,event
268898,107,target,to God,,268898,inferred,flag
268898,108,manner,none,,,none,flag
268898,109,intensity,none,,,none,flag
268898,110,specifier,none,,,none,flag
268898,111,effect,none,,,none,flag
268898,112,coupling,external:god,,268898,inferred,flag
268898,114,discovery,"v1: 'Hear my PRAYER (tephillah), O LORD' - the petition begging God's ear.",,,,note
268898,115,role,characteristic,,,,value
268898,116,locus,paired with the cry,,,,value
268898,117,device,literal — the petition begging God's ear.,,,inferred,value
268898,118,direction,toward-god — the petition begging God's ear.,,,inferred,value
268900,101,sense,cry (shava),,,,value
268900,102,type,action,,,,value
268900,104,seat,none,,,none,flag
268900,105,bearer,the psalmist,,268900,inferred,flag
268900,106,operation,cry for help,,,,event
268900,107,target,to God,,268900,inferred,flag
268900,108,manner,none,,,none,flag
268900,109,intensity,none,,,none,flag
268900,110,specifier,none,,,none,flag
268900,111,effect,none,,,none,flag
268900,112,coupling,external:god,,268900,inferred,flag
268900,114,discovery,v1: 'let my CRY (shava) come to you!' - the loud plea reaching for God.,,,,note
268900,115,role,characteristic,,,,value
268900,116,locus,paired with the prayer,,,,value
268900,117,device,literal — the loud plea reaching for God.,,,inferred,value
268900,118,direction,toward-god — the loud plea reaching for God.,,,inferred,value
268903,101,sense,indignation (zaam),,,,value
268903,103,source,God-content qualifier,268903,269024,span,pair
268903,114,discovery,v10: 'because of your INDIGNATION (zaam) and anger' - God's displeasure. Qualifier.,,,,note
268903,115,role,qualifier,,,,value
268904,101,sense,anger (qetseph),,,,value
268904,103,source,God-content qualifier,268904,269024,span,pair
268904,114,discovery,v10: 'your indignation and ANGER (qetseph)' - God's wrath. Qualifier.,,,,note
268904,115,role,qualifier,,,,value
268906,101,sense,take up (nasa),,,,value
268906,103,source,God-content qualifier,268906,269024,span,pair
268906,114,discovery,"v10: 'for you have taken me UP (nasa)' - God's raising, then casting down. Qualifier.",,,,note
268906,115,role,qualifier,,,,value
268907,101,sense,throw down (shalak),,,,value
268907,103,source,God-content qualifier,268907,269024,span,pair
268907,114,discovery,v10: 'and thrown me DOWN (shalak)' - God's casting down. Qualifier.,,,,note
268907,115,role,qualifier,,,,value
268911,101,sense,forever (olam),,,,value
268911,103,source,God-content qualifier,268911,268931,span,pair
268911,114,discovery,"v12: 'But you, O LORD, are enthroned FOREVER (olam)' - God's eternity. Qualifier.",,,,note
268911,115,role,qualifier,,,,value
268912,101,sense,remembered (zeker),,,,value
268912,103,source,God-content qualifier,268912,268931,span,pair
268912,114,discovery,v12: 'you are REMEMBERED (zeker) throughout all generations' - God's enduring renown. Qualifier.,,,,note
268912,115,role,qualifier,,,,value
268916,101,sense,arise (qum),,,,value
268916,103,source,God-content qualifier,268916,268926,span,pair
268916,114,discovery,v13: 'You will ARISE (qum) and have pity on Zion' - God's rising to act. Qualifier.,,,,note
268916,115,role,qualifier,,,,value
268917,101,sense,pity (racham),,,,value
268917,103,source,God-content qualifier,268917,268926,span,pair
268917,114,discovery,v13: 'and have PITY (racham) on Zion' - God's compassion on Zion. Qualifier.,,,,note
268917,115,role,qualifier,,,,value
268921,101,sense,favor (chanan),,,,value
268921,103,source,God-content qualifier,268921,268926,span,pair
268921,114,discovery,v13: 'it is the time to FAVOUR (chanan) her' - God's favour to Zion. Qualifier.,,,,note
268921,115,role,qualifier,,,,value
268922,101,sense,appointed time (moed),,,,value
268922,114,discovery,"v13: 'the APPOINTED TIME (moed) has come' - the set time for God to favour Zion, image. Standalone.",,,,note
268922,115,role,standalone,,,,value
268926,101,sense,hold dear (ratsah),,,,value
268926,102,type,disposition,,,,value
268926,104,seat,none,,,none,flag
268926,105,bearer,the servants (of God),,268926,inferred,flag
268926,106,operation,hold dear,,,,event
268926,107,target,the stones of Zion,,268926,inferred,flag
268926,108,manner,none,,,none,flag
268926,109,intensity,none,,,none,flag
268926,110,specifier,'of God' — narrows to God,,,inferred,flag
268926,111,effect,none,,,none,flag
268926,112,coupling,internal:ib-state,,268926,inferred,flag
268926,114,discovery,"v14: 'For your servants HOLD (ratsah) her stones dear' - the love of God's people for Zion, affection even for her rubble.",,,,note
268926,115,role,characteristic,,,,value
268926,116,locus,paired with pitying her dust,,,,value
268926,117,device,"literal — the love of God's people for Zion, affection even for her rubble.",,,inferred,value
268926,118,direction,"static — the love of God's people for Zion, affection even ",,,inferred,value
268928,101,sense,pity (chanan),,,,value
268928,102,type,disposition,,,,value
268928,104,seat,none,,,none,flag
268928,105,bearer,the servants (of God),,268928,inferred,flag
268928,106,operation,have pity / affection,,,,event
268928,107,target,for Zion's dust,,268928,inferred,flag
268928,108,manner,none,,,none,flag
268928,109,intensity,"emphatic — 'very' (the tender regard of the servants for ruined Zion,)",,,inferred,flag
268928,110,specifier,none,,,none,flag
268928,111,effect,none,,,none,flag
268928,112,coupling,internal:ib-state,,268928,inferred,flag
268928,114,discovery,"v14: 'and have PITY (chanan) on her dust' - the tender regard of the servants for ruined Zion, love for her very dust.",,,,note
268928,115,role,characteristic,,,,value
268928,116,locus,paired with holding her stones dear,,,,value
268928,117,device,"literal — the tender regard of the servants for ruined Zion, love for her very dust.",,,inferred,value
268928,118,direction,"static — the tender regard of the servants for ruined Zion,",,,inferred,value
268931,101,sense,fear (yare),,,,value
268931,102,type,disposition,,,,value
268931,104,seat,none,,,none,flag
268931,105,bearer,the nations,,268931,inferred,flag
268931,106,operation,fear,,,,event
268931,107,target,the name of the LORD,,268931,inferred,flag
268931,108,manner,none,,,none,flag
268931,109,intensity,none,,,none,flag
