id,span_id,lemma_key,candidate_tag,seed_source,set_at,deleted
207005,132764,H2428,strength: soldiers,registry-direct,2026-07-19T13:42:46Z,0
207006,132786,H2428,strength: soldiers,registry-direct,2026-07-19T13:42:46Z,0
207007,132800,H3068,,ib-judgement,2026-07-19T13:42:46Z,0
207008,133311,H6213,practice (asah),read-emergent,2026-07-19T13:42:46Z,0
207009,140803,H2428,strength: soldiers,registry-direct,2026-07-19T13:42:46Z,0
207010,140806,H7843,to ruin,registry-direct,2026-07-19T13:42:46Z,0
207011,140812,H0935,come before (bo),read-emergent,2026-07-19T13:42:46Z,0
207012,140818,H3427,dwell in unity (yashab),read-emergent,2026-07-19T13:42:46Z,0
207013,141616,H2490,profane / violate (chalal - he violated his covenant),read-emergent,2026-07-19T13:42:46Z,0
207014,146978,H0935,come before (bo),read-emergent,2026-07-19T13:42:46Z,0
207015,146980,H8034,name,registry-direct,2026-07-19T13:42:46Z,0
207016,146994,H0559,"'God has forgotten, he won't see'",read-emergent,2026-07-19T13:42:46Z,0
207017,147000,H2896,pleasant,registry-direct,2026-07-19T13:42:46Z,0
207018,147004,H3068,,ib-judgement,2026-07-19T13:42:46Z,0
207019,147005,H0430,,ib-judgement,2026-07-19T13:42:46Z,0
207020,147006,H7971,stretch out the hands (shalach),read-emergent,2026-07-19T13:42:46Z,0
207021,147042,H0559,"'God has forgotten, he won't see'",read-emergent,2026-07-19T13:42:46Z,0
207022,147043,H0430,,ib-judgement,2026-07-19T13:42:46Z,0
207023,147046,H0341,,ib-judgement,2026-07-19T13:42:46Z,0
207024,147057,H8034,name,registry-direct,2026-07-19T13:42:46Z,0
207025,147060,H7121,to call: call to,registry-direct,2026-07-19T13:42:46Z,0
207026,147070,H3068,,ib-judgement,2026-07-19T13:42:46Z,0
207027,147071,H0430,,ib-judgement,2026-07-19T13:42:46Z,0
207028,147079,H1875,to seek,registry-direct,2026-07-19T13:42:46Z,0
207029,147080,H4941,justice: judgement,registry-direct,2026-07-19T13:42:46Z,0
207030,149233,H0935,come before (bo),read-emergent,2026-07-19T13:42:46Z,0
207031,149238,H3068,,ib-judgement,2026-07-19T13:42:46Z,0
207032,149239,H0430,,ib-judgement,2026-07-19T13:42:46Z,0
207033,149240,H0559,"'God has forgotten, he won't see'",read-emergent,2026-07-19T13:42:46Z,0
207034,217994,H0559,"'God has forgotten, he won't see'",read-emergent,2026-07-19T13:42:46Z,0
207035,218001,H1320,flesh,registry-direct,2026-07-19T13:42:46Z,0
207036,218004,H3427,dwell in unity (yashab),read-emergent,2026-07-19T13:42:46Z,0
207037,218006,H0559,"'God has forgotten, he won't see'",read-emergent,2026-07-19T13:42:46Z,0
207038,218010,H0935,come before (bo),read-emergent,2026-07-19T13:42:46Z,0
207039,218021,H0559,"'God has forgotten, he won't see'",read-emergent,2026-07-19T13:42:46Z,0
207040,218043,H0559,"'God has forgotten, he won't see'",read-emergent,2026-07-19T13:42:46Z,0
207041,218044,H0183,to desire,registry-direct,2026-07-19T13:42:46Z,0
207042,218055,H0559,"'God has forgotten, he won't see'",read-emergent,2026-07-19T13:42:46Z,0
207043,218060,H0430,,ib-judgement,2026-07-19T13:42:46Z,0
207044,218061,H6213,practice (asah),read-emergent,2026-07-19T13:42:46Z,0
207045,218066,H1818,bloodthirsty / men of blood (dam - save me from bloodthirsty men),read-emergent,2026-07-19T13:42:46Z,0
207046,218072,H5315,soul,registry-direct,2026-07-19T13:42:46Z,0
207047,218074,H5315,soul,registry-direct,2026-07-19T13:42:46Z,0
207048,218078,H0935,come before (bo),read-emergent,2026-07-19T13:42:46Z,0
207049,218080,H0014,be willing,registry-direct,2026-07-19T13:42:46Z,0
207050,218086,H6213,practice (asah),read-emergent,2026-07-19T13:42:46Z,0
207051,218098,H0935,come before (bo),read-emergent,2026-07-19T13:42:46Z,0
207052,218108,H5826,none to help,read-emergent,2026-07-19T13:42:46Z,0
207053,218113,H6098,counsel,registry-direct,2026-07-19T13:42:46Z,0
207054,218117,H7971,stretch out the hands (shalach),read-emergent,2026-07-19T13:42:46Z,0
207055,218118,H0559,"'God has forgotten, he won't see'",read-emergent,2026-07-19T13:42:46Z,0
207056,218131,H0559,"'God has forgotten, he won't see'",read-emergent,2026-07-19T13:42:46Z,0
207057,218132,H6213,practice (asah),read-emergent,2026-07-19T13:42:46Z,0
207058,218138,H3474,longing for the straightened way,read-emergent,2026-07-19T13:42:46Z,0
207059,218139,H5869,eye wasting from grief,read-emergent,2026-07-19T13:42:46Z,0
207060,218145,H7592,pray (shaal),read-emergent,2026-07-19T13:42:46Z,0
207061,218146,H0559,"'God has forgotten, he won't see'",read-emergent,2026-07-19T13:42:46Z,0
207062,218147,H0430,,ib-judgement,2026-07-19T13:42:46Z,0
207063,218158,H3068,,ib-judgement,2026-07-19T13:42:46Z,0
207064,218161,H0559,"'God has forgotten, he won't see'",read-emergent,2026-07-19T13:42:46Z,0
207065,218169,H5800,forsake (azab),read-emergent,2026-07-19T13:42:46Z,0
207066,218170,H0430,,ib-judgement,2026-07-19T13:42:46Z,0
207067,218174,H0559,"'God has forgotten, he won't see'",read-emergent,2026-07-19T13:42:46Z,0
207068,218181,H7592,pray (shaal),read-emergent,2026-07-19T13:42:46Z,0
207069,218182,H0430,,ib-judgement,2026-07-19T13:42:46Z,0
207070,218184,H0430,,ib-judgement,2026-07-19T13:42:46Z,0
207071,218188,H0559,"'God has forgotten, he won't see'",read-emergent,2026-07-19T13:42:46Z,0
207072,218194,H0935,come before (bo),read-emergent,2026-07-19T13:42:46Z,0
207073,218206,H0559,"'God has forgotten, he won't see'",read-emergent,2026-07-19T13:42:46Z,0
207074,218211,H5375,lift up (nasa),read-emergent,2026-07-19T13:42:46Z,0
207075,218215,H0430,,ib-judgement,2026-07-19T13:42:46Z,0
207076,218218,H3068,,ib-judgement,2026-07-19T13:42:46Z,0
207077,218219,H0977,to choose,ib-judgement,2026-07-19T13:42:46Z,0
207078,218223,H5375,lift up (nasa),read-emergent,2026-07-19T13:42:46Z,0
207079,218227,H3068,,ib-judgement,2026-07-19T13:42:46Z,0
207080,218233,H5769,forever: enduring,registry-direct,2026-07-19T13:42:46Z,0
207081,218234,H0559,"'God has forgotten, he won't see'",read-emergent,2026-07-19T13:42:46Z,0
207082,218243,H6942,to consecrate: consecate,ib-judgement,2026-07-19T13:42:46Z,0
207083,218251,H3068,,ib-judgement,2026-07-19T13:42:46Z,0
207084,218252,H0430,,ib-judgement,2026-07-19T13:42:46Z,0
207085,218259,H0559,"'God has forgotten, he won't see'",read-emergent,2026-07-19T13:42:46Z,0
207086,218264,H5975,stands not in sinners' way,read-emergent,2026-07-19T13:42:46Z,0
207087,218268,H7891,to sing,registry-direct,2026-07-19T13:42:46Z,0
207088,218271,H8085,to hear: hear,registry-direct,2026-07-19T13:42:46Z,0
207089,218280,H7311,extol (rum),read-emergent,2026-07-19T13:42:46Z,0
207090,218284,H8057,joy,registry-direct,2026-07-19T13:42:46Z,0
207091,218286,H0559,"'God has forgotten, he won't see'",read-emergent,2026-07-19T13:42:46Z,0
207092,218293,H2256,a pleasant lot gladly owned,read-emergent,2026-07-19T13:42:46Z,0
207093,218298,H8055,to rejoice,registry-direct,2026-07-19T13:42:46Z,0
207094,218301,H1523,to rejoice,registry-direct,2026-07-19T13:42:46Z,0
207095,218302,H0559,"'God has forgotten, he won't see'",read-emergent,2026-07-19T13:42:46Z,0
207096,218305,H3068,,ib-judgement,2026-07-19T13:42:46Z,0
207097,218307,H0559,"'God has forgotten, he won't see'",read-emergent,2026-07-19T13:42:46Z,0
207098,218308,H3467,to save,registry-direct,2026-07-19T13:42:46Z,0
207099,218309,H0430,,ib-judgement,2026-07-19T13:42:46Z,0
207100,218311,H3468,salvation,registry-direct,2026-07-19T13:42:46Z,0
207101,218314,H5337,to rescue,registry-direct,2026-07-19T13:42:46Z,0
207102,218321,H3034,to give thanks,registry-direct,2026-07-19T13:42:46Z,0
207103,218322,H6944,holiness,registry-direct,2026-07-19T13:42:46Z,0
207104,218323,H8034,name,registry-direct,2026-07-19T13:42:46Z,0
207105,218325,H7623,glory (shabach),read-emergent,2026-07-19T13:42:46Z,0
207106,218329,H8416,praise,registry-direct,2026-07-19T13:42:46Z,0
207107,218332,H3427,dwell in unity (yashab),read-emergent,2026-07-19T13:42:46Z,0
207108,218339,H0559,"'God has forgotten, he won't see'",read-emergent,2026-07-19T13:42:46Z,0
207109,218347,H3427,dwell in unity (yashab),read-emergent,2026-07-19T13:42:46Z,0
207110,218354,H1285,covenant,registry-direct,2026-07-19T13:42:46Z,0
207111,218355,H3068,,ib-judgement,2026-07-19T13:42:46Z,0
207112,218359,H0559,"'God has forgotten, he won't see'",read-emergent,2026-07-19T13:42:46Z,0
207113,218362,H6213,practice (asah),read-emergent,2026-07-19T13:42:46Z,0
207114,218366,H3824,heart,registry-direct,2026-07-19T13:42:46Z,0
207115,218369,H0430,,ib-judgement,2026-07-19T13:42:46Z,0
207116,218380,H0430,,ib-judgement,2026-07-19T13:42:46Z,0
207117,218381,H0559,"'God has forgotten, he won't see'",read-emergent,2026-07-19T13:42:46Z,0
207118,218388,H0935,come before (bo),read-emergent,2026-07-19T13:42:46Z,0
207119,218389,H3427,dwell in unity (yashab),read-emergent,2026-07-19T13:42:46Z,0
207120,218392,H3068,,ib-judgement,2026-07-19T13:42:46Z,0
207121,218393,H0559,"'God has forgotten, he won't see'",read-emergent,2026-07-19T13:42:46Z,0
207122,218396,H3068,,ib-judgement,2026-07-19T13:42:46Z,0
207123,218397,H0430,,ib-judgement,2026-07-19T13:42:46Z,0
207124,218401,H0935,come before (bo),read-emergent,2026-07-19T13:42:46Z,0
207125,218407,H1980,walk (halak),read-emergent,2026-07-19T13:42:46Z,0
207126,218410,H5046,"I confess my iniquity, I am sorry for my sin",read-emergent,2026-07-19T13:42:46Z,0
207127,218414,H7971,stretch out the hands (shalach),read-emergent,2026-07-19T13:42:46Z,0
207128,218423,H3637,be humiliated,registry-direct,2026-07-19T13:42:46Z,0
207129,218426,H0559,"'God has forgotten, he won't see'",read-emergent,2026-07-19T13:42:46Z,0
207130,218427,H3427,dwell in unity (yashab),read-emergent,2026-07-19T13:42:46Z,0
207131,218434,H7725,return (shuv),read-emergent,2026-07-19T13:42:46Z,0
207132,218436,H0559,"'God has forgotten, he won't see'",read-emergent,2026-07-19T13:42:46Z,0
207133,218440,H2388,to strengthen: strengthen,ib-judgement,2026-07-19T13:42:46Z,0
207134,218442,H8668,deliverance: salvation,registry-direct,2026-07-19T13:42:46Z,0
207135,218451,H2388,to strengthen: strengthen,ib-judgement,2026-07-19T13:42:46Z,0
207136,218453,H3467,to save,registry-direct,2026-07-19T13:42:46Z,0
207137,218457,H0559,"'God has forgotten, he won't see'",read-emergent,2026-07-19T13:42:46Z,0
207138,218465,H1980,walk (halak),read-emergent,2026-07-19T13:42:46Z,0
207139,218466,H5608,declare (saphar),read-emergent,2026-07-19T13:42:46Z,0
207140,218474,H0935,come before (bo),read-emergent,2026-07-19T13:42:46Z,0
207141,218475,H3045,to know,registry-direct,2026-07-19T13:42:46Z,0
207142,218482,H0935,come before (bo),read-emergent,2026-07-19T13:42:46Z,0
207143,218485,H0559,"'God has forgotten, he won't see'",read-emergent,2026-07-19T13:42:46Z,0
207144,218489,H0559,"'God has forgotten, he won't see'",read-emergent,2026-07-19T13:42:46Z,0
207145,218490,H3068,,ib-judgement,2026-07-19T13:42:46Z,0
207146,218495,H0559,"'God has forgotten, he won't see'",read-emergent,2026-07-19T13:42:46Z,0
207147,218497,H0430,,ib-judgement,2026-07-19T13:42:46Z,0
207148,218502,H0559,"'God has forgotten, he won't see'",read-emergent,2026-07-19T13:42:46Z,0
207149,218503,H4487,number (manah),read-emergent,2026-07-19T13:42:46Z,0
207150,218513,H2398,to sin,registry-direct,2026-07-19T13:42:46Z,0
207151,218514,H7489,be evil,registry-direct,2026-07-19T13:42:46Z,0
207152,218515,H7489,be evil,registry-direct,2026-07-19T13:42:46Z,0
207153,218521,H6213,practice (asah),read-emergent,2026-07-19T13:42:46Z,0
207154,218526,H3068,,ib-judgement,2026-07-19T13:42:46Z,0
207155,218527,H0430,,ib-judgement,2026-07-19T13:42:46Z,0
207156,218545,H3068,,ib-judgement,2026-07-19T13:42:46Z,0
207157,218546,H0559,"'God has forgotten, he won't see'",read-emergent,2026-07-19T13:42:46Z,0
207158,218549,H0559,"'God has forgotten, he won't see'",read-emergent,2026-07-19T13:42:46Z,0
207159,218559,H3068,,ib-judgement,2026-07-19T13:42:46Z,0
207160,218567,H0559,"'God has forgotten, he won't see'",read-emergent,2026-07-19T13:42:46Z,0
207161,218581,H3068,,ib-judgement,2026-07-19T13:42:46Z,0
207162,218589,H6113,to restrain,ib-judgement,2026-07-19T13:42:46Z,0
207163,218598,H0559,"'God has forgotten, he won't see'",read-emergent,2026-07-19T13:42:46Z,0
207164,218606,H6213,practice (asah),read-emergent,2026-07-19T13:42:46Z,0
207165,218609,H2896,pleasant,registry-direct,2026-07-19T13:42:46Z,0
207166,218611,H5869,eye wasting from grief,read-emergent,2026-07-19T13:42:46Z,0
207167,218613,H7200,see (raah),read-emergent,2026-07-19T13:42:46Z,0
207168,218636,H0559,"'God has forgotten, he won't see'",read-emergent,2026-07-19T13:42:46Z,0
207169,218648,H5375,lift up (nasa),read-emergent,2026-07-19T13:42:46Z,0
207170,218649,H3068,,ib-judgement,2026-07-19T13:42:46Z,0
207171,218657,H3068,,ib-judgement,2026-07-19T13:42:46Z,0
207172,218658,H0559,"'God has forgotten, he won't see'",read-emergent,2026-07-19T13:42:46Z,0
207173,218662,H7725,return (shuv),read-emergent,2026-07-19T13:42:46Z,0
207174,218668,H0559,"'God has forgotten, he won't see'",read-emergent,2026-07-19T13:42:46Z,0
207175,218672,H3068,,ib-judgement,2026-07-19T13:42:46Z,0
207176,218673,H0430,,ib-judgement,2026-07-19T13:42:46Z,0
207177,218683,H0559,"'God has forgotten, he won't see'",read-emergent,2026-07-19T13:42:46Z,0
207178,218693,H5975,stands not in sinners' way,read-emergent,2026-07-19T13:42:46Z,0
207179,218702,H0430,,ib-judgement,2026-07-19T13:42:46Z,0
207180,218705,H0559,"'God has forgotten, he won't see'",read-emergent,2026-07-19T13:42:46Z,0
207181,218711,H3824,heart,registry-direct,2026-07-19T13:42:46Z,0
207182,218718,H8034,name,registry-direct,2026-07-19T13:42:46Z,0
207183,218720,H3068,,ib-judgement,2026-07-19T13:42:46Z,0
207184,218721,H0430,,ib-judgement,2026-07-19T13:42:46Z,0
207185,218727,H3068,,ib-judgement,2026-07-19T13:42:46Z,0
207186,218728,H0559,"'God has forgotten, he won't see'",read-emergent,2026-07-19T13:42:46Z,0
207187,218730,H8210,pour out (shaphak),read-emergent,2026-07-19T13:42:46Z,0
207188,218733,H1818,bloodthirsty / men of blood (dam - save me from bloodthirsty men),read-emergent,2026-07-19T13:42:46Z,0
207189,218734,H6213,practice (asah),read-emergent,2026-07-19T13:42:46Z,0
207190,218741,H8034,name,registry-direct,2026-07-19T13:42:46Z,0
207191,218745,H8210,pour out (shaphak),read-emergent,2026-07-19T13:42:46Z,0
207192,218747,H1818,bloodthirsty / men of blood (dam - save me from bloodthirsty men),read-emergent,2026-07-19T13:42:46Z,0
207193,218754,H0559,"'God has forgotten, he won't see'",read-emergent,2026-07-19T13:42:46Z,0
207194,218756,H3068,,ib-judgement,2026-07-19T13:42:46Z,0
207195,218757,H0430,,ib-judgement,2026-07-19T13:42:46Z,0
207196,218759,H5117,to rest,ib-judgement,2026-07-19T13:42:46Z,0
207197,218762,H7931,be at rest / settle (shakan - and be at rest),read-emergent,2026-07-19T13:42:46Z,0
207198,218766,H5769,forever: enduring,registry-direct,2026-07-19T13:42:46Z,0
207199,218775,H0559,"'God has forgotten, he won't see'",read-emergent,2026-07-19T13:42:46Z,0
207200,218777,H8085,to hear: hear,registry-direct,2026-07-19T13:42:46Z,0
207201,218785,H3824,heart,registry-direct,2026-07-19T13:42:46Z,0
207202,218794,H1285,covenant,registry-direct,2026-07-19T13:42:46Z,0
207203,218795,H3068,,ib-judgement,2026-07-19T13:42:46Z,0
207204,218800,H0430,,ib-judgement,2026-07-19T13:42:46Z,0
207205,218805,H0430,,ib-judgement,2026-07-19T13:42:46Z,0
207206,218808,H0559,"'God has forgotten, he won't see'",read-emergent,2026-07-19T13:42:46Z,0
207207,218814,H8034,name,registry-direct,2026-07-19T13:42:46Z,0
207208,218820,H8210,pour out (shaphak),read-emergent,2026-07-19T13:42:46Z,0
207209,218821,H1818,bloodthirsty / men of blood (dam - save me from bloodthirsty men),read-emergent,2026-07-19T13:42:46Z,0
207210,218824,H0559,"'God has forgotten, he won't see'",read-emergent,2026-07-19T13:42:46Z,0
207211,218838,H0977,to choose,ib-judgement,2026-07-19T13:42:46Z,0
207212,218855,H0559,"'God has forgotten, he won't see'",read-emergent,2026-07-19T13:42:46Z,0
207213,218864,H0430,,ib-judgement,2026-07-19T13:42:46Z,0
207214,218867,H0977,to choose,ib-judgement,2026-07-19T13:42:46Z,0
207215,218869,H7390,tender,registry-direct,2026-07-19T13:42:46Z,0
207216,218881,H3068,,ib-judgement,2026-07-19T13:42:46Z,0
207217,218884,H0430,,ib-judgement,2026-07-19T13:42:46Z,0
207218,218886,H1288,to bless,ib-judgement,2026-07-19T13:42:46Z,0
207219,218887,H3068,,ib-judgement,2026-07-19T13:42:46Z,0
207220,218889,H5869,eye wasting from grief,read-emergent,2026-07-19T13:42:46Z,0
207221,218895,H0559,"'God has forgotten, he won't see'",read-emergent,2026-07-19T13:42:46Z,0
207222,218896,H1288,to bless,ib-judgement,2026-07-19T13:42:46Z,0
207223,218898,H3068,,ib-judgement,2026-07-19T13:42:46Z,0
207224,218899,H0430,,ib-judgement,2026-07-19T13:42:46Z,0
207225,218902,H5769,forever: enduring,registry-direct,2026-07-19T13:42:46Z,0
207226,218907,H5769,forever: enduring,registry-direct,2026-07-19T13:42:46Z,0
207227,218909,H0559,"'God has forgotten, he won't see'",read-emergent,2026-07-19T13:42:46Z,0
207228,218914,H1288,to bless,ib-judgement,2026-07-19T13:42:46Z,0
207229,218915,H3068,,ib-judgement,2026-07-19T13:42:46Z,0
207230,218918,H0430,,ib-judgement,2026-07-19T13:42:46Z,0
207231,218922,H1288,to bless,ib-judgement,2026-07-19T13:42:46Z,0
207232,218924,H3068,,ib-judgement,2026-07-19T13:42:46Z,0
207233,218926,H0430,,ib-judgement,2026-07-19T13:42:46Z,0
207234,218928,H6915,to bow,registry-direct,2026-07-19T13:42:46Z,0
207235,218930,H7812,to bow,registry-direct,2026-07-19T13:42:46Z,0
207236,218931,H3068,,ib-judgement,2026-07-19T13:42:46Z,0
207237,245044,H5769,forever: enduring,registry-direct,2026-07-19T13:42:46Z,0
207238,245046,H3068,,ib-judgement,2026-07-19T13:42:46Z,0
207239,245049,H0430,,ib-judgement,2026-07-19T13:42:46Z,0
207240,246555,H3068,,ib-judgement,2026-07-19T13:42:46Z,0
207241,246561,H7121,to call: call to,registry-direct,2026-07-19T13:42:46Z,0
207242,246563,H3068,,ib-judgement,2026-07-19T13:42:46Z,0
207243,246578,H7200,see (raah),read-emergent,2026-07-19T13:42:46Z,0
207244,246583,H3068,,ib-judgement,2026-07-19T13:42:46Z,0
207245,246591,H2076,sacrifice (zabach),read-emergent,2026-07-19T13:42:46Z,0
207246,248430,H0935,come before (bo),read-emergent,2026-07-19T13:42:46Z,0
207247,248434,H0935,come before (bo),read-emergent,2026-07-19T13:42:46Z,0
207248,248438,H0430,,ib-judgement,2026-07-19T13:42:46Z,0
207249,248453,H3068,,ib-judgement,2026-07-19T13:42:46Z,0
207250,248474,H4256,division,registry-direct,2026-07-19T13:42:46Z,0
207251,248510,H2428,strength: soldiers,registry-direct,2026-07-19T13:42:46Z,0
207252,249629,H7121,to call: call to,registry-direct,2026-07-19T13:42:46Z,0
207253,249650,H3034,to give thanks,registry-direct,2026-07-19T13:42:46Z,0
207254,249651,H3068,,ib-judgement,2026-07-19T13:42:46Z,0
207255,249653,H7121,to call: call to,registry-direct,2026-07-19T13:42:46Z,0
207256,249654,H8034,name,registry-direct,2026-07-19T13:42:46Z,0
207257,249656,H3045,to know,registry-direct,2026-07-19T13:42:46Z,0
207258,249659,H5949,wrongdoings (alilah),read-emergent,2026-07-19T13:42:46Z,0
207259,249662,H7121,to call: call to,registry-direct,2026-07-19T13:42:46Z,0
207260,249672,H3068,,ib-judgement,2026-07-19T13:42:46Z,0
207261,249674,H0430,,ib-judgement,2026-07-19T13:42:46Z,0
207262,252567,H7121,to call: call to,registry-direct,2026-07-19T13:42:46Z,0
207263,252568,H8034,name,registry-direct,2026-07-19T13:42:46Z,0
207264,252577,H7121,to call: call to,registry-direct,2026-07-19T13:42:46Z,0
207265,252578,H8034,name,registry-direct,2026-07-19T13:42:46Z,0
207266,252581,H8034,name,registry-direct,2026-07-19T13:42:46Z,0
207267,252593,H3427,dwell in unity (yashab),read-emergent,2026-07-19T13:42:46Z,0
207268,252598,H7121,to call: call to,registry-direct,2026-07-19T13:42:46Z,0
207269,252621,H0430,,ib-judgement,2026-07-19T13:42:46Z,0
207270,252624,H7121,to call: call to,registry-direct,2026-07-19T13:42:46Z,0
207271,252625,H8034,name,registry-direct,2026-07-19T13:42:46Z,0
207272,252626,H3068,,ib-judgement,2026-07-19T13:42:46Z,0
207273,252627,H3427,dwell in unity (yashab),read-emergent,2026-07-19T13:42:46Z,0
207274,252634,H0430,,ib-judgement,2026-07-19T13:42:46Z,0
207275,252636,H7121,to call: call to,registry-direct,2026-07-19T13:42:46Z,0
207276,256312,H7760,make (sim),read-emergent,2026-07-19T13:42:46Z,0
207277,261605,H7971,stretch out the hands (shalach),read-emergent,2026-07-19T13:42:46Z,0
