cluster,verse,term,strongs,bucket,overlap,R_read,M_lexical,flagged
M25,1Cor 2:4,pneuma,G4151G,ZERO,0.00,the Holy Spirit (as the divine agent of demonstrative power in proclamation),"wind, breath, things which are commonly perceived as having no material substanc",0
M25,1Cor 2:13,pneuma,G4151G,ZERO,0.00,the Holy Spirit as the teacher of the words imparted,"wind, breath, things which are commonly perceived as having no material substanc",0
M25,1Cor 12:8,pneuma,G4151G,ZERO,0.00,the Holy Spirit as the agent through whom wisdom and knowledge are given,"wind, breath, things which are commonly perceived as having no material substanc",0
M25,Eph 1:17,pneuma,G4151G,ZERO,0.00,"a spiritual influence/inspiration bestowed by God, the Holy Spirit operating as Spirit of wisdom and revelation","wind, breath, things which are commonly perceived as having no material substanc",0
M25,Heb 4:12,pneuma,G4151G,ZERO,0.00,the human spirit as the deepest immaterial dimension of the inner person,"wind, breath, things which are commonly perceived as having no material substanc",0
M25,1Cor 14:16,pneuma,G4151G,ZERO,0.00,the human spirit — the inner spiritual faculty through which prayer and thanksgiving are offered,"wind, breath, things which are commonly perceived as having no material substanc",0
M25,1Cor 2:11,pneuma,G4151G,ZERO,0.00,the human spirit — the immaterial inner faculty that alone has access to a person's thoughts; and by analogy the Spirit of God,"wind, breath, things which are commonly perceived as having no material substanc",0
M25,1Cor 3:16,pneuma,G4151G,ZERO,0.00,the Holy Spirit — the Spirit of God who indwells the believing community as God's temple,"wind, breath, things which are commonly perceived as having no material substanc",0
M25,Rom 8:26,pneuma,G4151G,ZERO,0.00,the Holy Spirit — the divine person who intercedes for believers with groanings too deep for words,"wind, breath, things which are commonly perceived as having no material substanc",0
M25,Rom 8:27,pneuma,G4151G,ZERO,0.00,the Holy Spirit — the divine person whose mind/purpose God knows and who intercedes for the saints,"wind, breath, things which are commonly perceived as having no material substanc",0
M25,Rom 8:5,pneuma,G4151G,ZERO,0.00,the Holy Spirit / a divinely bestowed spiritual frame characteristic of true believers,"wind, breath, things which are commonly perceived as having no material substanc",0
M25,1Cor 7:40,pneuma,G4151G,ZERO,0.00,the Spirit of God — the Holy Spirit as possessed/present with Paul,"wind, breath, things which are commonly perceived as having no material substanc",0
M25,Eph 1:13,pneuma,G4151G,ZERO,0.00,the Holy Spirit as divine person given as seal and guarantee,"wind, breath, things which are commonly perceived as having no material substanc",0
M25,Luk 10:21,pneuma,G4151G,ZERO,0.00,the Holy Spirit — the divine Spirit as the sphere/medium of Jesus's exultation,"wind, breath, things which are commonly perceived as having no material substanc",0
M25,Act 11:12,pneuma,G4151G,ZERO,0.00,the Holy Spirit — the divine Spirit who gives directive commands,"wind, breath, things which are commonly perceived as having no material substanc",0
M25,Act 10:19,pneuma,G4151G,ZERO,0.00,"the Holy Spirit, as a divine personal agent who speaks directly to Peter","wind, breath, things which are commonly perceived as having no material substanc",0
M25,1Cor 12:10,pneuma,G4151G,ZERO,0.00,"a professed or actual spiritual communication / spirit (here: discerning between spirits, i.e., the spirits being evaluated)","wind, breath, things which are commonly perceived as having no material substanc",0
M25,Rom 9:1,pneuma,G4151G,ZERO,0.00,"Spirit — the Holy Spirit (divine person), the sphere of the conscience's witness","wind, breath, things which are commonly perceived as having no material substanc",0
M25,Act 17:16,pneuma,G4151G,ZERO,0.00,"spirit — Paul's inner spirit/self, the seat where the provocation is felt","wind, breath, things which are commonly perceived as having no material substanc",0
M26,Jer 50:9,a.rakh,H6186B,ZERO,0.00,to array/set in order (warriors arranging themselves in battle formation against Babylon),,0
M26,Job 13:18,a.rakh,H6186B,ZERO,0.00,"(Hiphil) to value, tax — assess/evaluate (possible secondary legal valuation sense)",,0
M26,Job 37:19,a.rakh,H6186B,ZERO,0.00,to arrange / draw up (a legal case) — we cannot do it,,0
M26,Job 6:4,a.rakh,H6186B,ZERO,0.00,to array / arrange — the terrors of God marshalled against Job,,0
M26,Col 4:1,dikaios,G1342,ZERO,0.00,"just, equitable, fair (in treatment of others)","right, righteous, upright; in the NT this refers to God’s proper standards and a",0
M27,Deu 31:21,ra.ah,H7451I,ZERO,0.00,evils/calamities (harmful adversities that befall the people),": harm 1) evil, misery, distress, injury 1a) evil, misery, distress 1b) evil, in",0
M27,Deu 31:17,ra.ah,H7451I,ZERO,0.00,evils / calamities — the many evils that befall the forsaken people,": harm 1) evil, misery, distress, injury 1a) evil, misery, distress 1b) evil, in",0
M28,2Cor 1:12,sarkikos,G4559,ZERO,0.00,"human/earthly as opposed to divine, characterizing a merely human wisdom","material; worldly, sinful; pertaining to the flesh; see also G4561 fleshly flesh",0
M29,Psa 145:19,ra.tson,H7522,ZERO,0.00,"desire, will — the deep inner longing or wish of those who fear God","pleasure, delight, favour, goodwill, acceptance, will goodwill, favour acceptanc",0
M29,Col 1:9,thelēma,G2307,ZERO,0.00,God's will/sovereign purpose and design,"will, decision, desire will, bent, inclination, 1Cor. 16:12; Eph. 2:3; 1Pet. 4:3",0
M29,Eph 5:17,thelēma,G2307,ZERO,0.00,"sovereign will, purpose, design of the Lord","will, decision, desire will, bent, inclination, 1Cor. 16:12; Eph. 2:3; 1Pet. 4:3",0
M29,Eph 1:9,thelēma,G2307,ZERO,0.00,"sovereign will, purposive design, deliberate resolve","will, decision, desire will, bent, inclination, 1Cor. 16:12; Eph. 2:3; 1Pet. 4:3",0
M29,Phile 14,thelō,G2309,ZERO,0.00,"to will, choose, prefer — a deliberate volitional inclination","to will, decide, want to; wish, desire to exercise the will, properly by an unim",0
M29,Mat 1:19,thelō,G2309,ZERO,0.00,"to be unwilling, not disposed (negated—unwilling to expose her)","to will, decide, want to; wish, desire to exercise the will, properly by an unim",0
M29,1Cor 14:19,thelō,G2309,ZERO,0.00,"to prefer, to choose by deliberate disposition","to will, decide, want to; wish, desire to exercise the will, properly by an unim",0
M29,1Cor 4:19,thelō,G2309,ZERO,0.00,to will / to be willing (expressing the Lord's sovereign determination or consent),"to will, decide, want to; wish, desire to exercise the will, properly by an unim",0
M30,2Ki 17:37,sha.mar,H8104J,ZERO,0.00,"to be careful/diligent to observe — meticulous, sustained obedience to divine statutes","1a1) to keep, have charge of 1a2) to keep, guard, keep watch and ward, protect, /// 1b1) to be on one's guard, take heed, take care, beware 1b2) to keep oneself, re",0
M30,Deu 31:12,sha.mar,H8104J,ZERO,0.00,"to be careful, diligent — careful doing of all the words of the law","1a1) to keep, have charge of 1a2) to keep, guard, keep watch and ward, protect, /// 1b1) to be on one's guard, take heed, take care, beware 1b2) to keep oneself, re",0
M30,Jos 1:8,sha.mar,H8104J,ZERO,0.00,"to be careful, diligently observe — keeping all that is written in the law","1a1) to keep, have charge of 1a2) to keep, guard, keep watch and ward, protect, /// 1b1) to be on one's guard, take heed, take care, beware 1b2) to keep oneself, re",0
M30,Isa 31:2,sur,H5493I,ZERO,0.00,to retract/call back — he does not call back (retract) his words,"1a1) to turn aside, turn in unto 1a2) to depart, depart from way, avoid 1a3) to /// 1c1) to cause to turn aside, cause to depart, remove, take away, put away, depos",0
M33,2Cor 7:5,anesis,G0425,ZERO,0.00,"rest, relief, ease — specifically its absence",primarily the relaxing of a state of constraint; relaxation of rigor of confinem,0
M34,Rom 15:18,tolmaō,G5111,ZERO,0.00,"to presume, to venture to speak","to dare, be bold, courageous to assume resolution, to do a thing, Mk. 15:43; Rom",0
M35,Rev 2:10,peirazō,G3985H,ZERO,0.00,"to be tested, put to the proof — trial of faith with a view to determining and sharpening character","to test, tempt; to try to trap; to examine (oneself). The difference between a t",0
M36,Gal 4:8,douleuō,G1398,ZERO,0.00,to be enslaved — serving non-divine beings as if they were gods,"to serve (asbe a slave) to be a slave, or servant; to be in slavery or subjectio",0
M36,Rev 11:18,doulos,G1401,ZERO,0.00,servants — those bound in loyal subjection and service to God,"- a slave (literal or figurative, involuntary or voluntary; frequently, therefor",0
M37,1Pe 3:6,kaleō,G2564G,ZERO,0.00,"to name/style someone, giving attribution or title","to call, invite, summon. The authority of the speaker dictates the nature of the",0
M38,Pro 16:6,ka.phar,H3722B,ZERO,0.00,to coat or cover with pitch (literal/etymological base; here in context of covering/atonement),,0
M38,Pro 16:14,ka.phar,H3722B,ZERO,0.00,"to cover over, pacify (wrath) [secondary lemma, same action as kip.per in this verse]",,0
M38,Isa 47:11,ka.phar,H3722B,ZERO,0.00,to cover (as a parallel/reinforcing term alongside kip.per for averting disaster),,0
M38,Num 16:46,ka.phar,H3722B,ZERO,0.00,"to cover / atone — the atonement act (this H2617B-style ""coat with pitch"" listing is a homonym mislabel; the verse's sense is atonement)",,0
M38,Num 25:13,ka.phar,H3722B,ZERO,0.00,"to cover / atone — the atonement act (the ""coat with pitch"" listing is a homonym mislabel; the verse's sense is atonement)",,0
M38,Psa 78:38,ka.phar,H3722B,ZERO,0.00,"[OT-DBR ARTIFACT] — the word is kip.per ""atone,"" not ka.phar ""coat with pitch""",,0
M38,2Ti 3:15,soteria,G4991,ZERO,0.00,spiritual and eternal salvation; being placed in a condition of salvation by embracing the Gospel,"a saving, preservation, rescue, deliverance, the state of not being in grave dan",0
M38,2Pe 3:15,soteria,G4991,ZERO,0.00,salvation; the Lord's patience counted as opportunity for salvation,"a saving, preservation, rescue, deliverance, the state of not being in grave dan",0
M38,1Cor 1:18,sōzō,G4982,ZERO,0.00,being saved (ongoing process of salvation),"to save to bring safely, restore to health",0
M38,1Cor 15:2,sōzō,G4982,ZERO,0.00,being saved — ongoing process of salvation conditional on holding fast,"to save to bring safely, restore to health",0
M39,2Cor 1:12,charis,G5485,ZERO,0.00,graciously bestowed divine commission/influence enabling conduct,"grace, the state of kindness and favor toward someone, often with a focus on a b",0
M39,Est 2:9,ya.tav,H3190,ZERO,0.00,"to be pleasing, to please (Qal — she was pleasing before him)","to be glad, be joyful to be well placed to be well for, be well with, go well wi /// to make glad, rejoice to do good to, deal well with to do well, do thoroughly to",0
M41,Isa 8:9,a.zan,H0238,ZERO,0.00,to give ear / listen (Hiphil — imperative addressed to the far countries),,0
M41,Job 34:16,a.zan,H0238,ZERO,0.00,"to listen, give ear — attentive, deliberate hearing",,0
M41,Job 32:11,a.zan,H0238,ZERO,0.00,"to give ear, listen attentively",,0
M41,Job 34:2,a.zan,H0238,ZERO,0.00,"to give ear, listen attentively",,0
M41,Psa 5:1,a.zan,H0238,ZERO,0.00,to give ear / listen attentively — hearing directed toward the psalmist's words,,0
M41,Job 37:14,a.zan,H0238,ZERO,0.00,"to hear, give ear — attentive listening as a prerequisite to understanding",,0
M41,1Ch 28:9,da.rash,H1875,ZERO,0.00,to forsake/abandon seeking (implied by negation — contrast with da.rash as seeking),"to allow oneself to be enquired of, consulted (only of God) to be sought, be sou /// to resort to, frequent (a place), (tread a place) to consult, enquire of, seek o",0
M41,Mal 3:16,qa.shav,H7181,ZERO,0.00,"to pay attention, incline the ear, give heed (God attended)",,0
M41,Pro 4:1,qa.shav,H7181,ZERO,0.00,"to be attentive, to pay attention, to incline the ears",,0
M41,Pro 2:2,qa.shav,H7181,ZERO,0.00,"to incline, pay attention, be attentive (of the ear)",,0
M41,Pro 5:1,qa.shav,H7181,ZERO,0.00,to incline (of ear) — pay attentive heed,,0
M41,Jer 18:18,qa.shav,H7181,ZERO,0.00,"to pay attention, listen — here negated: ""let us not pay attention to his words""",,0
M41,Job 13:6,qa.shav,H7181,ZERO,0.00,to listen / attend — Job's plea that his friends attend to his pleadings,,0
M41,1Sa 28:21,sha.ma,H8085H,ZERO,0.00,"to obey, comply with (the woman has obeyed Saul's command)",,0
M41,Isa 44:8,sha.ma,H8085I,ZERO,0.00,"to declare/proclaim (Hiphil sense implied: ""declared it"" — God caused them to hear)",,0
M41,1Sa 15:24,sha.ma,H8085H,ZERO,0.00,to obey — yield to and comply with the voice of the people,,0
M41,Psa 76:8,sha.ma,H8085I,ZERO,0.00,sound / proclamation — the sound (of judgment) uttered from the heavens,,0
M41,Jer 50:2,sha.ma,H8085I,ZERO,0.00,to proclaim / cause to be heard — announce Babylon's fall publicly,,0
M41,Jer 34:17,sha.ma,H8085H,ZERO,0.00,"to obey (negated — ""you have not obeyed me"")",,0
M41,Isa 50:10,sha.ma,H8085H,ZERO,0.00,to obey / heed the voice of God's servant,,0
M41,1Sa 12:14,sha.ma,H8085H,ZERO,0.00,to obey / comply with God's voice,,0
M41,Deu 13:4,sha.ma,H8085H,ZERO,0.00,to obey (his voice) — hearing with volitional compliance,,0
M41,Hag 1:12,sha.ma,H8085H,ZERO,0.00,to obey — listen with yielding compliance,,0
M41,Judg 6:10,sha.ma,H8085H,ZERO,0.00,"to obey — hearkening in compliance with a command (negated: ""you have not obeyed"")",,0
M41,Isa 33:19,sha.ma,H8085J,ZERO,0.00,to understand (a language) — to comprehend speech heard by the ear,,0
M41,Isa 45:21,sha.ma,H8085I,ZERO,0.00,"to declare, announce, proclaim (causing something to be heard — Hiphil force in context)",,0
M41,Exo 18:19,sha.ma,H8085H,ZERO,0.00,"obey — hear with compliance, yield to instruction",,0
M41,1Ki 3:11,sha.ma,H8085K,ZERO,0.00,to discern/judge (in the judicial sense — hearing and deciding cases),,0
M41,1Ki 3:9,sha.ma,H8085J,ZERO,0.00,"understanding, a hearing/receptive mind (the ""understanding mind"" Solomon requests)",,0
M41,Job 36:12,sha.ma,H8085G,ZERO,0.00,"to listen and obey (Qal imperfect, negated)","1a1) to hear (perceive by ear) 1a2) to hear of or concerning 1a3) to hear (have /// 1b1) to be heard (of voice or sound) 1b2) to be heard of 1b3) to be regarded, be /// 1d1) to cause to hear, tell, proclaim, utter a sound 1d2) to sound aloud (musica",0
M41,Gen 42:23,sha.ma,H8085J,ZERO,0.00,to understand (a language / speech),,0
M41,Isa 41:22,sha.ma,H8085I,ZERO,0.00,"to declare, proclaim (making something heard/known)",,0
M41,Isa 41:26,sha.ma,H8085I,ZERO,0.00,to hear (receiving/heeding a proclamation),,0
M41,Isa 48:6,sha.ma,H8085I,ZERO,0.00,proclaim/announce (causative making-heard directed outward),,0
M41,Judg 19:25,sha.ma,H8085G,ZERO,0.00,"to listen / to yield / to obey (1a8 — to listen to, yield to) — here negated: they would not yield","1a1) to hear (perceive by ear) 1a2) to hear of or concerning 1a3) to hear (have /// 1b1) to be heard (of voice or sound) 1b2) to be heard of 1b3) to be regarded, be /// 1d1) to cause to hear, tell, proclaim, utter a sound 1d2) to sound aloud (musica",0
M41,Judg 3:4,sha.ma,H8085H,ZERO,0.00,to obey / be obedient (yield to commandments),,0
M41,Deu 11:28,sha.ma,H8085H,ZERO,0.00,to obey (heed and submit to commandments),,0
M41,Exo 5:2,sha.ma,H8085H,ZERO,0.00,to obey — heeding and complying with the Lord's voice/command,,0
M41,Zec 6:15,sha.ma,H8085H,ZERO,0.00,"to diligently obey — attentive, yielding compliance with God's voice",,0
