strong,stepGloss,language,cluster_code,short_name,source,created_at
G0568I,to abstain,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0569,to disbelieve,Greek,M31,Faith,old-system-migration,2026-08-11T15:45:16Z
G0570,unbelief,Greek,M31,Faith,old-system-migration,2026-08-11T15:45:16Z
G0571,unbelieving,Greek,M31,Faith,old-system-migration,2026-08-11T15:45:16Z
G0572,openness,Greek,M05,Love,old-system-migration,2026-08-11T15:45:16Z
G0573,sound,Greek,M13,Truth,old-system-migration,2026-08-11T15:45:16Z
G0574,without reserve,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G0576,to get out,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0577,to throw away,Greek,M07,Shame,old-system-migration,2026-08-11T15:45:16Z
G0579,rejected,Greek,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0580,deprivation,Greek,M11,Repentance,old-system-migration,2026-08-11T15:45:16Z
G0581,to cease to be,Greek,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0583,to register,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0584,to display,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0586,to tithe,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0587,pleasing,Greek,M04,Joy,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0588,to receive,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0589,to go abroad,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0591,to pay,Greek,T3,Operations,llm-reassignment-v1_1-20260811,2026-08-12T08:40:51Z
G0592,to divide,Greek,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0593,to reject,Greek,M07,Shame,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0594,acceptance,Greek,M29,Desire,auto-precedent,2026-08-12T14:51:00Z
G0597,to store up,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0598,to crowd up to,Greek,T3,Operations,llm-reassignment-v1_1-20260811,2026-08-12T08:40:51Z
G0599,to die,Greek,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0600,to restore,Greek,T3,Operations,auto-precedent,2026-08-12T14:51:00Z
G0601,to reveal,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0603,eager expectation,Greek,M18,Hope,old-system-migration,2026-08-11T15:45:16Z
G0604,to reconcile,Greek,M11,Repentance,old-system-migration,2026-08-11T15:45:16Z
G0606,to lay up,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0607,to behead,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0608,to shut,Greek,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0609,to cut off,Greek,T3,Operations,auto-precedent,2026-08-12T14:51:00Z
G0611,to answer,Greek,M24,Weakness,auto-precedent,2026-08-12T14:51:00Z
G0612,answer,Greek,M42,Speech,auto-precedent,2026-08-12T14:51:00Z
G0613,to conceal,Greek,M14,Deceit,auto-precedent,2026-08-12T14:51:00Z
G0615,to kill,Greek,T3,Operations,auto-precedent,2026-08-12T14:51:01Z
G0616,to generate,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0618,to get back,Greek,T3,Operations,llm-reassignment-v1_1-20260811,2026-08-12T08:40:51Z
G0620,to leave,Greek,M11,Repentance,auto-precedent,2026-08-12T14:51:01Z
G0621,to lick,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0622,to destroy,Greek,M10,Sin,auto-precedent,2026-08-12T14:51:01Z
G0628,to wash off,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0629,redemption,Greek,T2,Supplementary,auto-precedent,2026-08-12T14:51:01Z
G0630G,to release: release,Greek,M11,Repentance,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0631,to wipe off,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0632,to render as due,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0633,to wash off,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0635,to mislead,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0636,to set sail,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0639,be perplexed,Greek,M20,Doubt,old-system-migration,2026-08-11T15:45:16Z
G0642,to orphan,Greek,M24,Weakness,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0646,apostasy,Greek,M10,Sin,old-system-migration,2026-08-11T15:45:16Z
G0647,divorce,Greek,T2,Supplementary,auto-precedent,2026-08-12T14:51:01Z
G0648,to unroof,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0649,to send,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0650,to defraud,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0653,to interrogate,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0654,to turn away,Greek,M06,Hate,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0655,to abhor,Greek,M06,Hate,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0657,to leave,Greek,M11,Repentance,auto-precedent,2026-08-12T14:51:01Z
G0658,to complete,Greek,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0660,to shake off,Greek,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0661,to repay,Greek,M26,Righteousness,auto-precedent,2026-08-12T14:51:01Z
G0662,be bold,Greek,M34,Perseverance,old-system-migration,2026-08-11T15:45:16Z
G0663,severity,Greek,M06,Hate,auto-precedent,2026-08-12T14:51:01Z
G0665,to avoid,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0667,to carry off,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0668,to escape,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0669,to declare,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0670,to unload,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0672,to leave,Greek,M11,Repentance,auto-precedent,2026-08-12T14:51:01Z
G0673,to separate from,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0674,to faint,Greek,M24,Weakness,old-system-migration,2026-08-11T15:45:16Z
G0677,not stumbling,Greek,M35,Testing,old-system-migration,2026-08-11T15:45:16Z
G0679,without falling,Greek,M34,Perseverance,old-system-migration,2026-08-11T15:45:16Z
G0681,to touch,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0683,to reject,Greek,M07,Shame,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0684,destruction,Greek,M10,Sin,auto-precedent,2026-08-12T14:51:01Z
G0685,curse,Greek,M07,Shame,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0686,therefore,Greek,T2,Supplementary,auto-precedent,2026-08-12T14:51:01Z
G0687,no?,Greek,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0691,be idle,Greek,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0694,money,Greek,M28,Envy,auto-precedent,2026-08-12T14:51:01Z
G0699,pleasing,Greek,M04,Joy,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0700,to please,Greek,M04,Joy,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0701,pleasing,Greek,M04,Joy,old-system-migration,2026-08-11T15:45:16Z
G0703,virtue,Greek,M26,Righteousness,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0705,to number,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0706,number,Greek,T2,Supplementary,auto-precedent,2026-08-12T14:51:01Z
G0709,to eat early meal,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0713,sufficient,Greek,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0714,be sufficient,Greek,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0718,to betroth,Greek,M44,Relational,auto-precedent,2026-08-12T14:51:02Z
G0719,joint,Greek,T2,Supplementary,auto-precedent,2026-08-12T14:51:02Z
G0720,to deny,Greek,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0724,plunder,Greek,M24,Weakness,old-system-migration,2026-08-11T15:45:16Z
G0726,to seize,Greek,M24,Weakness,old-system-migration,2026-08-11T15:45:16Z
G0741,to season,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0744,ancient,Greek,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0746,beginning,Greek,M17,Counsel,old-system-migration,2026-08-11T15:45:16Z
G0747,founder,Greek,FLAG,Flag,old-system-migration,2026-08-11T15:45:16Z
G0747,founder,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G0752,synagogue leader,Greek,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0757,be first,Greek,M08,Pride,old-system-migration,2026-08-11T15:45:16Z
G0758,ruler,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G0763,ungodlinessness,Greek,M10,Sin,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0764,be ungodly,Greek,M10,Sin,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0766,debauchery,Greek,M28,Envy,old-system-migration,2026-08-11T15:45:16Z
G0767,insignificant,Greek,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0769G,weakness: weak,Greek,M24,Weakness,old-system-migration,2026-08-11T15:45:16Z
G0769H,weakness: ill,Greek,M24,Weakness,old-system-migration,2026-08-11T15:45:16Z
G0770G,be weak: weak,Greek,M24,Weakness,old-system-migration,2026-08-11T15:45:16Z
G0770H,be weak: ill,Greek,M24,Weakness,old-system-migration,2026-08-11T15:45:16Z
G0771,weakness,Greek,M24,Weakness,old-system-migration,2026-08-11T15:45:16Z
G0772G,weak,Greek,M24,Weakness,old-system-migration,2026-08-11T15:45:16Z
G0772H,weak: ill,Greek,M24,Weakness,old-system-migration,2026-08-11T15:45:16Z
G0776,fasting,Greek,M21,Prayer,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0777,fasting,Greek,M21,Prayer,auto-precedent,2026-08-12T14:51:02Z
G0778,to strive,Greek,M34,Perseverance,auto-precedent,2026-08-12T14:51:02Z
G0780,gladly,Greek,M04,Joy,auto-precedent,2026-08-12T14:51:02Z
G0781,unwise,Greek,M15,Wisdom,old-system-migration,2026-08-11T15:45:16Z
G0782,to pay respects to,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0786,irreconcilable,Greek,M06,Hate,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0790,be unsettled,Greek,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0791,beautiful,Greek,T2,Supplementary,auto-precedent,2026-08-12T14:51:02Z
G0792,star,Greek,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0795,to deviate,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0797,to flash,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0798,star,Greek,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0801,senseless,Greek,M15,Wisdom,old-system-migration,2026-08-11T15:45:16Z
G0802,untrustworthy,Greek,M14,Deceit,old-system-migration,2026-08-11T15:45:16Z
G0803,security,Greek,M19,Trust,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0804,secure,Greek,M19,Trust,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0807,to act improperly,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0808,indecency,Greek,M07,Shame,old-system-migration,2026-08-11T15:45:16Z
G0810,debauchery,Greek,M28,Envy,old-system-migration,2026-08-11T15:45:16Z
G0811,wildly,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G0812,be idle,Greek,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0816,to gaze,Greek,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0817,without,Greek,T2,Supplementary,auto-precedent,2026-08-12T14:51:03Z
G0818,to dishonor,Greek,M07,Shame,old-system-migration,2026-08-11T15:45:16Z
G0819,dishonour,Greek,M07,Shame,old-system-migration,2026-08-11T15:45:16Z
G0824,wrong,Greek,M10b,Wickedness,old-system-migration,2026-08-11T15:45:16Z
G0826,to see,Greek,T3,Operations,auto-precedent,2026-08-12T14:51:03Z
G0829,self-willed,Greek,M08,Pride,old-system-migration,2026-08-11T15:45:16Z
G0830,self-chosen,Greek,M29,Desire,old-system-migration,2026-08-11T15:45:16Z
G0831,to domineer,Greek,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
G0832,to play the flute,Greek,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0834,flute player,Greek,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0835,to spend the night,Greek,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0836,flute,Greek,T2,Supplementary,auto-precedent,2026-08-12T14:51:03Z
G0840,severe,Greek,M24,Weakness,auto-precedent,2026-08-12T14:51:03Z
G0841,self-sufficiency,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G0842,self-sufficient,Greek,M46,Abundance,old-system-migration,2026-08-11T15:45:16Z
G0843,self-condemned,Greek,M26,Righteousness,old-system-migration,2026-08-11T15:45:16Z
G0847,there,Greek,T2,Supplementary,auto-precedent,2026-08-12T14:51:03Z
G0850,dingy,Greek,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0851,to remove,Greek,T3,Operations,auto-precedent,2026-08-12T14:51:03Z
G0853,to destroy,Greek,M10,Sin,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0858,sincerity,Greek,M13,Truth,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0859,forgiveness,Greek,M11,Repentance,old-system-migration,2026-08-11T15:45:16Z
G0860,joint,Greek,T2,Supplementary,auto-precedent,2026-08-12T14:51:03Z
G0861,incorruptibility,Greek,M12,Purity,old-system-migration,2026-08-11T15:45:16Z
G0862,incorruptible,Greek,M12,Purity,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0863G,to release: leave,Greek,M11,Repentance,old-system-migration,2026-08-11T15:45:16Z
G0863H,to release: forgive,Greek,M11,Repentance,old-system-migration,2026-08-11T15:45:16Z
G0863I,to release: permit,Greek,M11,Repentance,old-system-migration,2026-08-11T15:45:16Z
G0864,to reach,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0865,hating good,Greek,M06,Hate,old-system-migration,2026-08-11T15:45:16Z
G0866,not greedy,Greek,M05,Love,old-system-migration,2026-08-11T15:45:16Z
G0868,to leave,Greek,M11,Repentance,auto-precedent,2026-08-12T14:51:03Z
G0870,fearlessly,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G0871,to make like,Greek,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0872,to consider,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0873,to separate,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0875,to foam,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0877,foolishness,Greek,M16,Folly,old-system-migration,2026-08-11T15:45:16Z
G0878,foolish,Greek,M16,Folly,old-system-migration,2026-08-11T15:45:16Z
G0880,mute,Greek,M07,Shame,old-system-migration,2026-08-11T15:45:16Z
G0888,worthless,Greek,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0889,to make worthless,Greek,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0891,until,Greek,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0894,wormwood,Greek,T2,Supplementary,auto-precedent,2026-08-12T14:51:03Z
G0895,lifeless,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G0898,standing,Greek,T2,Supplementary,auto-precedent,2026-08-12T14:51:03Z
G0900,to dig deep,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0902,palm branch,Greek,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0907,to baptize,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0911,to dip,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0917,difficultly,Greek,T2,Supplementary,auto-precedent,2026-08-12T14:51:04Z
G0922,burden,Greek,M36,Service,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0928G,to torture: torture,Greek,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
G0928H,to torture: anguish,Greek,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
G0929,torment,Greek,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
G0929,torment,Greek,M35,Testing,old-system-migration,2026-08-11T15:45:16Z
G0930,torturer,Greek,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
G0930,torturer,Greek,M27,Evil,old-system-migration,2026-08-11T15:45:16Z
G0931,torment,Greek,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
G0932,kingdom,Greek,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
G0933,palace,Greek,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
G0934,kingly,Greek,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
G0936,to reign,Greek,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
G0937,royal,Greek,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
G0938G,queen,Greek,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
G0939,foot,Greek,T2,Supplementary,auto-precedent,2026-08-12T14:51:04Z
G0940,to bewitch,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0941,to carry,Greek,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0945,to babble,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0946,abomination,Greek,M10b,Wickedness,old-system-migration,2026-08-11T15:45:16Z
G0947,abominable,Greek,M10b,Wickedness,old-system-migration,2026-08-11T15:45:16Z
G0948,to abhor,Greek,M06,Hate,old-system-migration,2026-08-11T15:45:16Z
G0949,firm,Greek,M19,Trust,old-system-migration,2026-08-11T15:45:16Z
G0950,to confirm,Greek,M13,Truth,old-system-migration,2026-08-11T15:45:16Z
G0951,confirmation,Greek,M13,Truth,old-system-migration,2026-08-11T15:45:16Z
G0952,profane,Greek,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G0953,to profane,Greek,T3,Operations,auto-precedent,2026-08-12T14:51:04Z
G0970,force,Greek,M23,Strength,auto-precedent,2026-08-12T14:51:04Z
G0972,strong,Greek,M23,Strength,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0977,to eat,Greek,T3,Operations,auto-precedent,2026-08-12T14:51:04Z
G0979,life,Greek,M25,Life,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0980,to live,Greek,M25,Life,auto-precedent,2026-08-12T14:51:04Z
G0983,harmful,Greek,M27,Evil,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0984,to hurt,Greek,M24,Weakness,old-system-migration,2026-08-11T15:45:16Z
G0985,to sprout,Greek,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0987,to blaspheme,Greek,M10b,Wickedness,old-system-migration,2026-08-11T15:45:16Z
G0988,blasphemy,Greek,M10b,Wickedness,old-system-migration,2026-08-11T15:45:16Z
G0989,blasphemous,Greek,M10b,Wickedness,old-system-migration,2026-08-11T15:45:16Z
G0991,to see,Greek,T3,Operations,auto-precedent,2026-08-12T14:51:04Z
G0992,must be put,Greek,M24,Weakness,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0994,to cry out,Greek,M42,Speech,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G0995,outcry,Greek,M42,Speech,auto-precedent,2026-08-12T14:51:04Z
G0997,to help,Greek,M38,Salvation,auto-precedent,2026-08-12T14:51:04Z
G0999,pit,Greek,T2,Supplementary,auto-precedent,2026-08-12T14:51:04Z
G1000,throwing,Greek,M24,Weakness,old-system-migration,2026-08-11T15:45:16Z
G1005,the north,Greek,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G1006,to feed,Greek,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1011,to plan,Greek,M15,Wisdom,old-system-migration,2026-08-11T15:45:16Z
G1012,plan,Greek,M17,Counsel,old-system-migration,2026-08-11T15:45:16Z
G1013,plan,Greek,M17,Counsel,old-system-migration,2026-08-11T15:45:16Z
G1014,to plan,Greek,M15,Wisdom,old-system-migration,2026-08-11T15:45:16Z
G1018,to rule,Greek,M23,Strength,auto-precedent,2026-08-12T14:51:04Z
G1019,to delay,Greek,M09,Humility,auto-precedent,2026-08-12T14:51:04Z
G1020,to sail slowly,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1021,slow,Greek,T2,Supplementary,auto-precedent,2026-08-12T14:51:05Z
G1023,arm,Greek,T2,Supplementary,auto-precedent,2026-08-12T14:51:05Z
G1024,little,Greek,T2,Supplementary,auto-precedent,2026-08-12T14:51:05Z
G1026,to rain down,Greek,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1029,restraint,Greek,T2,Supplementary,auto-precedent,2026-08-12T14:51:05Z
G1031,to gnash,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
