id,verse_context_group_id,owning_registry_no,cluster_assignment,dimension,anchor_count,related_count,set_aside_count,total_verse_count,delete_flagged,dimension_confidence,manual_override,notes,last_modified,dominant_subject
1750,1771,112,C01,04 — Volition,1,5,0,6,0,CLAUDE_AI,0,"Description names ""purposive formation — inner act of planning or forming a purpose, whether divine sovereign intention or human scheme."" The act-of-willing/purposing characteristic is the clean §7.7 match (04 Volition — ""Inner acts of willing, purposing, choosing, desiring, and deciding""). Legacy label ""Volitional/Will"" maps to 04 Volition. Dominant subject is NONE because the description explicitly names both divine and human agents without one dominating.",2026-04-20T10:56:00Z,NONE
1751,1653,93,C02,Moral/Conscience,2,3,1,5,0,CLAUDE_AI,1,Anchored — dimension analytically unambiguous. C01 anchor session 2026-04-06.,2026-04-06,
1752,1654,93,C02,11 — Divine-Human Correspondence,1,2,1,3,0,CLAUDE_AI,1,Anchored — dimension analytically unambiguous. C01 anchor session 2026-04-06.,2026-04-06,
1753,1734,126,C02,03 — Cognition,2,36,0,38,0,CLAUDE_AI,1,Anchored — dimension analytically unambiguous. C01 anchor session 2026-04-06.,2026-04-06,
1754,1735,126,C02,11 — Divine-Human Correspondence,2,12,0,14,0,CLAUDE_AI,1,Anchored — dimension analytically unambiguous. C01 anchor session 2026-04-06.,2026-04-06,
1755,1772,112,C01,04 — Volition,2,13,0,15,0,CLAUDE_AI,0,"Description names ""inner disposition of willing, voluntary devotion — heart spontaneously moved to give or serve without compulsion."" Same characteristic as 3058-001 in a different Strongs within the root — voluntary willing. §7.7 04 Volition. The §7.7 note to the Volition dimension — *""Stable orientation of the will toward God or others → consider Relational Disposition (06)""* — merits consideration here, but the characteristic named is the act of willing (volitional-capacity, not stable disposition-toward-God); 04 Volition stands.",2026-04-20T10:56:00Z,HUMAN
1756,1773,112,C01,04 — Volition,1,2,0,3,0,CLAUDE_AI,0,"Description names ""freewill inner disposition — voluntary offering or willingness expressed in dedication to God's house."" The characteristic is voluntary willing — direct §7.7 04 Volition match. Human subject (the offerer).",2026-04-20T10:56:00Z,HUMAN
1757,1741,135,C13,06 — Relational Disposition,2,38,0,40,0,CLAUDE_AI,0,Human comforting — relational care directed toward another's grief. Corrected from non-standard Affective/Emotional.,2026-04-13,HUMAN
1758,1742,135,C13,06 — Relational Disposition,2,24,0,26,0,CLAUDE_AI,0,Divine comfort — God's inner-relational act of bringing relief to people's grief. Corrected from non-standard Theological/Divine-Human.,2026-04-13,GOD
1759,1743,135,C13,08 — Transformation,1,3,0,4,0,CLAUDE_AI,0,Human relenting — inner change of heart before God. Corrected from non-standard Volitional/Will.,2026-04-13,HUMAN
1760,1744,135,C13,11 — Divine-Human Correspondence,2,28,0,30,0,CLAUDE_AI,0,Divine relenting as direct inner-relational response to human repentance — double na.cham pattern. Corrected from non-standard Theological/Divine-Human.,2026-04-13,GOD
1761,1774,112,C01,02 — Emotion — Negative,1,1,0,2,0,CLAUDE_AI,0,"Description names ""troubled, disquieting thoughts — inner agitation of the mind under pressure or in visionary states."" The characteristic is inner agitation/disquiet — a negative affective state. §7.7 02 Emotion — Negative (""Inner states of pain, distress, grief, fear, anger, shame, or anxiety""). The ""thoughts"" language is medium; the characteristic is the disquiet itself (anxiety-territory).",2026-04-20T10:56:00Z,HUMAN
1762,1775,112,C01,05 — Moral Character,1,0,0,1,0,CLAUDE_AI,0,"Description names ""inner division — split allegiance of the person who cannot commit fully to God's law."" Same characteristic as dipsuchos (1398-001) in Hebrew vocabulary — the divided heart of Psalm 119:113. §7.7 05 Moral Character. Cross-root thematic resonance confirmed at Phase B; formalised as Session D pointer below.",2026-04-20T10:56:00Z,HUMAN
1763,1776,112,C01,03 — Cognition,1,6,0,7,0,CLAUDE_AI,0,"Description names ""the inner act of setting attention — directing the mind to consider, take to heart, or attend carefully to a matter or person."" This is an act of attention-directing and consideration — the cognitive act of taking something to mind (§7.7 03 Cognition: ""Inner acts of knowing, perceiving, remembering, understanding, and discerning""). Legacy label ""Cognitive/Mind"" maps to 03 Cognition. Human subject across the verse corpus (covenant people attending to God's acts, wisdom).",2026-04-20T10:56:00Z,HUMAN
1764,1777,112,C01,04 — Volition,2,191,2,193,0,CLAUDE_AI,0,"Description names ""inner disposition of covenantal obedience — will, heart, and soul directed toward faithful keeping of God's commands across generations."" §7.7 04 Volition Note: *""Stable orientation of the will toward God or others → consider Relational Disposition (06).""* This is borderline — covenantal obedience is simultaneously an act of willing (keeping God's commands) and a stable relational orientation toward God. The directionally-determined inner-faculty principle (memory finding from earlier programme work) applies: will directed toward God. 04 Volition captures the act-of-keeping characteristic; 06 Relational Disposition would capture it from the relational-orientation side. The cleaner fit for ""inner disposition of covenantal obedience"" as it operates in the 193-verse corpus ",2026-04-20T10:56:00Z,HUMAN
1765,1778,112,C01,11 — Divine-Human Correspondence,2,38,75,40,0,CLAUDE_AI,0,"Description names ""God's guarding of his people — divine inner disposition of protective care that preserves, shields, and keeps those who belong to him."" GOD is the subject; the characteristic is God's guarding as direct ground/mirror of what his people are called to in 4380-002 (self-guarding). §7.7 11 Divine-Human Correspondence is the explicit framing for *""the same quality, act, or state appears in both divine and human subjects within the same group, or where God's inner-being characteristic is the direct ground, mirror, or counterpart of the human characteristic.""* The sha.mar root shows exactly this pattern: divine guarding (4380-001) and human self-guarding (4380-002) are the same characteristic in divine and human subjects. Strong Dimension 11 candidate. Session D candidate for r",2026-04-20T10:56:00Z,GOD
1766,1779,112,C01,11 — Divine-Human Correspondence,2,34,75,36,0,CLAUDE_AI,0,"Description names ""self-keeping from moral harm — inner discipline of guarding one's ways, mouth, and soul from sin and its consequences."" Paired with 4380-001 as the human-side of the same characteristic (divine guarding / human self-guarding). §7.7 11 Divine-Human Correspondence with the instruction note on 11 Divine-Human Correspondence explicitly applied: ""Assign `GOD` or `HUMAN` where one pole dominates but the correspondence is analytically significant."" The correspondence is significant; HUMAN dominates this sense-split.",2026-04-20T10:56:00Z,HUMAN
1767,1780,112,C01,03 — Cognition,1,21,7,22,0,CLAUDE_AI,0,"Description names ""attentive moral observation — watching over conduct, marking iniquity, or directing inner regard toward a person or object with moral consequence."" The characteristic is attention/observation — cognitive. §7.7 03 Cognition. Alternatively 11 Divine-Human Correspondence (if the moral-observation is primarily divine), but the description frames this more broadly than the 4380 pair. Marking/observing/regarding is the cognitive act.",2026-04-20T10:56:00Z,NONE
1768,1781,112,C01,05 — Moral Character,2,73,0,75,0,CLAUDE_AI,0,"Description names ""careful, attentive inner vigilance — disposition of watchfulness toward one's conduct, duties, or dangers, especially in relation to God's commands."" This is a stable inner-disposition characteristic (watchfulness, vigilance) — §7.7 05 Moral Character. Contrast with 4379-001 (act of keeping covenant, 04 Volition) and 4380-002 (inner discipline of self-guarding, 11 Divine-Human Correspondence) — each sha.mar sense engages a different dimension. Session D pattern: sha.mar root shows remarkable dimensional breadth across senses (04, 11, 11, 03, 05).",2026-04-20T10:56:00Z,HUMAN
2654,2654,182,C01,Affective/Emotional,1,0,0,1,0,CLAUDE_AI,1,Anchored — dimension analytically unambiguous. C01 anchor session 2026-04-06.,2026-04-06,
2655,2655,182,C01,Identity/Selfhood,1,0,0,1,0,CLAUDE_AI,1,Anchored — dimension analytically unambiguous. C01 anchor session 2026-04-06.,2026-04-06,
2656,2656,182,C01,11 — Divine-Human Correspondence,1,2,0,3,0,CLAUDE_AI,1,Anchored — dimension analytically unambiguous. C01 anchor session 2026-04-06.,2026-04-06,
2657,2657,182,C01,Affective/Emotional,1,0,0,1,0,CLAUDE_AI,1,Anchored — dimension analytically unambiguous. C01 anchor session 2026-04-06.,2026-04-06,
2658,2661,182,C01,Identity/Selfhood,1,4,0,5,0,CLAUDE_AI,1,Anchored — dimension analytically unambiguous. C01 anchor session 2026-04-06.,2026-04-06,
2659,2662,182,C01,Affective/Emotional,1,4,0,5,0,CLAUDE_AI,1,Anchored — dimension analytically unambiguous. C01 anchor session 2026-04-06.,2026-04-06,
2660,2663,182,C01,06 — Relational Disposition,1,4,0,5,0,CLAUDE_AI,1,Anchored — dimension analytically unambiguous. C01 anchor session 2026-04-06.,2026-04-06,
2661,2664,182,C01,Spiritual/God-ward,1,4,0,5,0,CLAUDE_AI,1,Anchored — dimension analytically unambiguous. C01 anchor session 2026-04-06.,2026-04-06,
2662,2665,182,C01,06 — Relational Disposition,1,4,0,5,0,CLAUDE_AI,1,Anchored — dimension analytically unambiguous. C01 anchor session 2026-04-06.,2026-04-06,
2663,2666,182,C01,Moral/Conscience,1,4,0,5,0,CLAUDE_AI,1,Anchored — dimension analytically unambiguous. C01 anchor session 2026-04-06.,2026-04-06,
2664,2667,182,C01,11 — Divine-Human Correspondence,1,4,0,5,0,CLAUDE_AI,1,Anchored — dimension analytically unambiguous. C01 anchor session 2026-04-06.,2026-04-06,
2665,2668,182,C01,Moral/Conscience,1,4,0,5,0,CLAUDE_AI,1,Anchored — dimension analytically unambiguous. C01 anchor session 2026-04-06.,2026-04-06,
2666,2669,182,C01,11 — Divine-Human Correspondence,1,5,0,6,0,CLAUDE_AI,1,Anchored — dimension analytically unambiguous. C01 anchor session 2026-04-06.,2026-04-06,
2667,2670,182,C01,04 — Volition,1,4,0,5,0,CLAUDE_AI,1,Anchored — dimension analytically unambiguous. C01 anchor session 2026-04-06.,2026-04-06,
2668,2671,182,C01,11 — Divine-Human Correspondence,1,4,0,5,0,CLAUDE_AI,1,Anchored — dimension analytically unambiguous. C01 anchor session 2026-04-06.,2026-04-06,
2669,2672,182,C01,Character/Disposition,1,4,0,5,0,CLAUDE_AI,1,Anchored — dimension analytically unambiguous. C01 anchor session 2026-04-06.,2026-04-06,
2670,2673,182,C01,04 — Volition,1,4,0,5,0,CLAUDE_AI,1,Anchored — dimension analytically unambiguous. C01 anchor session 2026-04-06.,2026-04-06,
2671,2674,182,C01,Affective/Emotional,1,4,0,5,0,CLAUDE_AI,1,Anchored — dimension analytically unambiguous. C01 anchor session 2026-04-06.,2026-04-06,
2672,2675,182,C01,Moral/Conscience,1,7,0,8,0,CLAUDE_AI,1,Anchored — dimension analytically unambiguous. C01 anchor session 2026-04-06.,2026-04-06,
2673,2676,182,C01,Affective/Emotional,1,1,0,2,0,CLAUDE_AI,1,Anchored — dimension analytically unambiguous. C01 anchor session 2026-04-06.,2026-04-06,
2674,2677,182,C01,Spiritual/God-ward,1,0,0,1,0,CLAUDE_AI,1,Anchored — dimension analytically unambiguous. C01 anchor session 2026-04-06.,2026-04-06,
2675,2678,182,C01,11 — Divine-Human Correspondence,1,2,0,3,0,CLAUDE_AI,1,Anchored — dimension analytically unambiguous. C01 anchor session 2026-04-06.,2026-04-06,
2676,2679,182,C01,Moral/Conscience,1,3,4,4,0,CLAUDE_AI,1,Anchored — dimension analytically unambiguous. C01 anchor session 2026-04-06.,2026-04-06,
2677,2658,182,C01,Identity/Selfhood,1,0,0,1,0,CLAUDE_AI,1,Anchored — dimension analytically unambiguous. C01 anchor session 2026-04-06.,2026-04-06,
2678,2659,182,C01,Identity/Selfhood,1,3,0,4,0,CLAUDE_AI,1,Anchored — dimension analytically unambiguous. C01 anchor session 2026-04-06.,2026-04-06,
2679,2660,182,C01,Spiritual/God-ward,1,2,0,3,0,CLAUDE_AI,1,Anchored — dimension analytically unambiguous. C01 anchor session 2026-04-06.,2026-04-06,
2680,2680,182,C01,Spiritual/God-ward,1,17,0,18,0,CLAUDE_AI,1,Anchored — dimension analytically unambiguous. C01 anchor session 2026-04-06.,2026-04-06,
2681,2681,182,C01,Affective/Emotional,1,29,0,30,0,CLAUDE_AI,1,Anchored — dimension analytically unambiguous. C01 anchor session 2026-04-06.,2026-04-06,
