strong,stepGloss,language,cluster_code,cluster_short_name,source,created_at
G1655,merciful,Greek,M05,Love,old-system-migration,2026-08-11T15:45:16Z
G1656,mercy,Greek,M05,Love,old-system-migration,2026-08-11T15:45:16Z
G1679,to hope/expect,Greek,M18,Hope,old-system-migration,2026-08-11T15:45:16Z
G1680,hope,Greek,M18,Hope,old-system-migration,2026-08-11T15:45:16Z
G1719,afraid,Greek,M01,Fear,old-system-migration,2026-08-11T15:45:16Z
G1731,to show,Greek,M05,Love,old-system-migration,2026-08-11T15:45:16Z
G1738,just,Greek,M26,Righteousness,old-system-migration,2026-08-11T15:45:16Z
G1743,to strengthen,Greek,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
G1753,active energy,Greek,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
G1754,be active,Greek,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
G1755,working,Greek,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
G1756,effective,Greek,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
G1760,to reflect on,Greek,M15,Wisdom,old-system-migration,2026-08-11T15:45:16Z
G1761,reflection,Greek,M15,Wisdom,old-system-migration,2026-08-11T15:45:16Z
G1765,to strengthen,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G1771,thought/purpose,Greek,M15,Wisdom,old-system-migration,2026-08-11T15:45:16Z
G1774,to dwell in/with,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G1775,unity,Greek,M44,Relational,old-system-migration,2026-08-11T15:45:16Z
G1777,liable for,Greek,M10,Sin,old-system-migration,2026-08-11T15:45:16Z
G1783,intercession,Greek,M21,Prayer,old-system-migration,2026-08-11T15:45:16Z
G1788,to cause shame,Greek,M07,Shame,old-system-migration,2026-08-11T15:45:16Z
G1790,trembling,Greek,M01,Fear,old-system-migration,2026-08-11T15:45:16Z
G1791,shame,Greek,M07,Shame,old-system-migration,2026-08-11T15:45:16Z
G1793,to call on,Greek,M37,Calling,old-system-migration,2026-08-11T15:45:16Z
G1801,to listen to,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G1809,to demand/ask for,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G1813,to blot out,Greek,M11,Repentance,old-system-migration,2026-08-11T15:45:16Z
G1820,to despair,Greek,M20,Doubt,old-system-migration,2026-08-11T15:45:16Z
G1832,be permitted,Greek,M31,Faith,old-system-migration,2026-08-11T15:45:16Z
G1840,to have power,Greek,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
G1843,to agree,Greek,M44,Relational,old-system-migration,2026-08-11T15:45:16Z
G1847,be rejected,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G1848,to reject,Greek,M07,Shame,old-system-migration,2026-08-11T15:45:16Z
G1849,authority,Greek,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
G1850,to have authority,Greek,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
G1864,to contend,Greek,M44,Relational,old-system-migration,2026-08-11T15:45:16Z
G1867,to praise,Greek,M22,Praise,old-system-migration,2026-08-11T15:45:16Z
G1868,praise,Greek,M22,Praise,old-system-migration,2026-08-11T15:45:16Z
G1870,be ashamed of,Greek,M07,Shame,old-system-migration,2026-08-11T15:45:16Z
G1873,to listen to,Greek,M21,Prayer,old-system-migration,2026-08-11T15:45:16Z
G1874,to listen ro,Greek,M21,Prayer,old-system-migration,2026-08-11T15:45:16Z
G1876,necessarily,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G1917,plot,Greek,M14,Deceit,old-system-migration,2026-08-11T15:45:16Z
G1929,to give/deliver,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G1932,gentleness,Greek,M05,Love,old-system-migration,2026-08-11T15:45:16Z
G1933,gentle,Greek,M05,Love,old-system-migration,2026-08-11T15:45:16Z
G1934,to seek after,Greek,M21,Prayer,old-system-migration,2026-08-11T15:45:16Z
G1937,to long for,Greek,M18,Hope,old-system-migration,2026-08-11T15:45:16Z
G1938,one who desires,Greek,M29,Desire,old-system-migration,2026-08-11T15:45:16Z
G1939,desire,Greek,M28,Envy,old-system-migration,2026-08-11T15:45:16Z
G1941,to call (on)/name,Greek,M37,Calling,old-system-migration,2026-08-11T15:45:16Z
G1950,to forget,Greek,M41,Remembrance,old-system-migration,2026-08-11T15:45:16Z
G1963,thought,Greek,M15,Wisdom,old-system-migration,2026-08-11T15:45:16Z
G1971,to long for,Greek,M18,Hope,old-system-migration,2026-08-11T15:45:16Z
G1972,longing,Greek,M18,Hope,old-system-migration,2026-08-11T15:45:16Z
G1973,longed for,Greek,M18,Hope,old-system-migration,2026-08-11T15:45:16Z
G1974,longing,Greek,M18,Hope,old-system-migration,2026-08-11T15:45:16Z
G1990,knowing,Greek,M15,Wisdom,old-system-migration,2026-08-11T15:45:16Z
G2001,to insist,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G2003,command,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G2004,to command,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G2021,to attempt,Greek,M35,Testing,old-system-migration,2026-08-11T15:45:16Z
G2025,to rub on,Greek,M12,Purity,old-system-migration,2026-08-11T15:45:16Z
G2026,to build up/upon,Greek,M05,Love,old-system-migration,2026-08-11T15:45:16Z
G2042,to provoke/irritate,Greek,M02,Anger,old-system-migration,2026-08-11T15:45:16Z
G2051,to quarrel,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G2052,rivalry,Greek,M28,Envy,old-system-migration,2026-08-11T15:45:16Z
G2054,quarrel,Greek,M02,Anger,old-system-migration,2026-08-11T15:45:16Z
G2058,interpretation,Greek,M15,Wisdom,old-system-migration,2026-08-11T15:45:16Z
G2059,to interpret,Greek,M43,Prophecy,old-system-migration,2026-08-11T15:45:16Z
G2065,to ask,Greek,M21,Prayer,old-system-migration,2026-08-11T15:45:16Z
G2106,to delight,Greek,M04,Joy,old-system-migration,2026-08-11T15:45:16Z
G2107,goodwill,Greek,M39,Blessing,old-system-migration,2026-08-11T15:45:16Z
G2114,be cheerful,Greek,M04,Joy,old-system-migration,2026-08-11T15:45:16Z
G2115,encouraging,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G2118,righteousness,Greek,M26,Righteousness,old-system-migration,2026-08-11T15:45:16Z
G2124,reverence,Greek,M21,Prayer,old-system-migration,2026-08-11T15:45:16Z
G2125,to revere,Greek,M21,Prayer,old-system-migration,2026-08-11T15:45:16Z
G2126,devout,Greek,M31,Faith,old-system-migration,2026-08-11T15:45:16Z
G2127,to praise/bless,Greek,M22,Praise,old-system-migration,2026-08-11T15:45:16Z
G2151,to show piety,Greek,M21,Prayer,old-system-migration,2026-08-11T15:45:16Z
G2155,compassionate,Greek,M05,Love,old-system-migration,2026-08-11T15:45:16Z
G2162,good report,Greek,M22,Praise,old-system-migration,2026-08-11T15:45:16Z
G2165,to celebrate,Greek,M22,Praise,old-system-migration,2026-08-11T15:45:16Z
G2167,joy,Greek,M04,Joy,old-system-migration,2026-08-11T15:45:16Z
G2168,to thank,Greek,M21,Prayer,old-system-migration,2026-08-11T15:45:16Z
G2169,thankfulness,Greek,M04,Joy,old-system-migration,2026-08-11T15:45:16Z
G2170,thankful,Greek,M04,Joy,old-system-migration,2026-08-11T15:45:16Z
G2171,a vow/prayer,Greek,M21,Prayer,old-system-migration,2026-08-11T15:45:16Z
G2174,be glad,Greek,M04,Joy,old-system-migration,2026-08-11T15:45:16Z
G2183,division,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G2184,daily,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G2192,to have/be,Greek,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
G2200,hot,Greek,M02,Anger,old-system-migration,2026-08-11T15:45:16Z
G2204,be fervent,Greek,M19,Trust,old-system-migration,2026-08-11T15:45:16Z
G2205,zeal,Greek,M21,Prayer,old-system-migration,2026-08-11T15:45:16Z
G2206,be eager,Greek,M19,Trust,old-system-migration,2026-08-11T15:45:16Z
G2207,zealot,Greek,M21,Prayer,old-system-migration,2026-08-11T15:45:16Z
G2212,to seek,Greek,M41,Remembrance,old-system-migration,2026-08-11T15:45:16Z
G2233,to govern,Greek,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
G2234,gladly,Greek,M04,Joy,old-system-migration,2026-08-11T15:45:16Z
G2236,most gladly,Greek,M04,Joy,old-system-migration,2026-08-11T15:45:16Z
G2237,pleasure,Greek,M04,Joy,old-system-migration,2026-08-11T15:45:16Z
G2237,pleasure,Greek,M28,Envy,old-system-migration,2026-08-11T15:45:16Z
G2253,half-dead,Greek,M24,Weakness,old-system-migration,2026-08-11T15:45:16Z
G2263,quiet,Greek,M33,Peace,old-system-migration,2026-08-11T15:45:16Z
G2270,be quiet/give up,Greek,M33,Peace,old-system-migration,2026-08-11T15:45:16Z
G2271,quietness,Greek,M33,Peace,old-system-migration,2026-08-11T15:45:16Z
G2272,quiet,Greek,M33,Peace,old-system-migration,2026-08-11T15:45:16Z
G2284,to astonish,Greek,M04,Joy,old-system-migration,2026-08-11T15:45:16Z
G2285,amazement,Greek,M01,Fear,old-system-migration,2026-08-11T15:45:16Z
G2288,death,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G2292,be confident,Greek,M04,Joy,old-system-migration,2026-08-11T15:45:16Z
G2292,be confident,Greek,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
G2293,take heart,Greek,M04,Joy,old-system-migration,2026-08-11T15:45:16Z
G2293,take heart,Greek,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
G2295,marvel,Greek,M04,Joy,old-system-migration,2026-08-11T15:45:16Z
G2296,to marvel,Greek,M04,Joy,old-system-migration,2026-08-11T15:45:16Z
G2307,will/desire,Greek,M29,Desire,old-system-migration,2026-08-11T15:45:16Z
G2308,will,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G2309,to will/desire,Greek,M29,Desire,old-system-migration,2026-08-11T15:45:16Z
G2317,reverence for God,Greek,M21,Prayer,old-system-migration,2026-08-11T15:45:16Z
G2318,godly,Greek,M21,Prayer,old-system-migration,2026-08-11T15:45:16Z
G2346,to press on,Greek,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
G2347,pressure,Greek,M01,Fear,old-system-migration,2026-08-11T15:45:16Z
G2347,pressure,Greek,M24,Weakness,old-system-migration,2026-08-11T15:45:16Z
G2348,to die/be dead,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G2349,mortal,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G2356,religion,Greek,M31,Faith,old-system-migration,2026-08-11T15:45:16Z
G2371,to quarrel,Greek,M02,Anger,old-system-migration,2026-08-11T15:45:16Z
G2373,to anger,Greek,M02,Anger,old-system-migration,2026-08-11T15:45:16Z
G2373,to anger,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G2433,to propitiate,Greek,M38,Salvation,old-system-migration,2026-08-11T15:45:16Z
G2434,propitiation,Greek,M38,Salvation,old-system-migration,2026-08-11T15:45:16Z
G2435,propitiation,Greek,M38,Salvation,old-system-migration,2026-08-11T15:45:16Z
G2436,propitious/gracious,Greek,M38,Salvation,old-system-migration,2026-08-11T15:45:16Z
G2442,to desire,Greek,M28,Envy,old-system-migration,2026-08-11T15:45:16Z
G2473,like-minded,Greek,M05,Love,old-system-migration,2026-08-11T15:45:16Z
G2478,strong,Greek,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
G2479,strength,Greek,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
G2480,be strong,Greek,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
G2511,to clean,Greek,M12,Purity,old-system-migration,2026-08-11T15:45:16Z
G2512,cleansing,Greek,M12,Purity,old-system-migration,2026-08-11T15:45:16Z
G2513,clean,Greek,M12,Purity,old-system-migration,2026-08-11T15:45:16Z
G2532,and,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G2537,new,Greek,M45,Transformation,old-system-migration,2026-08-11T15:45:16Z
G2549,evil,Greek,M10,Sin,old-system-migration,2026-08-11T15:45:16Z
G2551,to curse/revile,Greek,M07,Shame,old-system-migration,2026-08-11T15:45:16Z
G2552,suffering,Greek,M24,Weakness,old-system-migration,2026-08-11T15:45:16Z
G2553,to endure,Greek,M34,Perseverance,old-system-migration,2026-08-11T15:45:16Z
G2554,to do evil/harm,Greek,M27,Evil,old-system-migration,2026-08-11T15:45:16Z
G2555,wrongdoing,Greek,M10,Sin,old-system-migration,2026-08-11T15:45:16Z
G2559,to harm,Greek,M24,Weakness,old-system-migration,2026-08-11T15:45:16Z
G2560,badly,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G2564G,to call: call,Greek,M37,Calling,old-system-migration,2026-08-11T15:45:16Z
G2588,heart,Greek,M47,Constitution,old-system-migration,2026-08-11T15:45:16Z
G2589,heart-knower,Greek,M26,Righteousness,old-system-migration,2026-08-11T15:45:16Z
G2610,to conquer,Greek,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
G2613,to condemn,Greek,M26,Righteousness,old-system-migration,2026-08-11T15:45:16Z
G2615,to enslave,Greek,M36,Service,old-system-migration,2026-08-11T15:45:16Z
G2616,to oppress,Greek,M24,Weakness,old-system-migration,2026-08-11T15:45:16Z
G2617,to dishonor,Greek,M07,Shame,old-system-migration,2026-08-11T15:45:16Z
G2631,condemnation,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G2632,to condemn,Greek,M26,Righteousness,old-system-migration,2026-08-11T15:45:16Z
G2633,condemnation,Greek,M26,Righteousness,old-system-migration,2026-08-11T15:45:16Z
G2634,to master,Greek,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
G2635,to slander,Greek,M42,Speech,old-system-migration,2026-08-11T15:45:16Z
G2636,slander,Greek,M14,Deceit,old-system-migration,2026-08-11T15:45:16Z
G2637,slanderous,Greek,M14,Deceit,old-system-migration,2026-08-11T15:45:16Z
G2643,reconciliation,Greek,M05,Love,old-system-migration,2026-08-11T15:45:16Z
G2644,to reconcile,Greek,M11,Repentance,old-system-migration,2026-08-11T15:45:16Z
G2669,to oppress,Greek,M24,Weakness,old-system-migration,2026-08-11T15:45:16Z
G2686,be cunning,Greek,M14,Deceit,old-system-migration,2026-08-11T15:45:16Z
G2691,to desire,Greek,M28,Envy,old-system-migration,2026-08-11T15:45:16Z
G2699,mutilation,Greek,M07,Shame,old-system-migration,2026-08-11T15:45:16Z
G2705,to kiss,Greek,M05,Love,old-system-migration,2026-08-11T15:45:16Z
G2712,idolatrous,Greek,M27,Evil,old-system-migration,2026-08-11T15:45:16Z
G2715,to rule,Greek,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
G2729,to prevail,Greek,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
G2744,to boast,Greek,M08,Pride,old-system-migration,2026-08-11T15:45:16Z
G2745,pride,Greek,M08,Pride,old-system-migration,2026-08-11T15:45:16Z
G2746,pride,Greek,M08,Pride,old-system-migration,2026-08-11T15:45:16Z
G2767,to mix,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G2770,to gain,Greek,M37,Calling,old-system-migration,2026-08-11T15:45:16Z
G2787G,ark: covenant,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G2787H,ark: Noah,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G2799,to weep,Greek,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
G2805,weeping,Greek,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
G2821,calling,Greek,M31,Faith,old-system-migration,2026-08-11T15:45:16Z
G2822,called,Greek,M31,Faith,old-system-migration,2026-08-11T15:45:16Z
G2842,participation,Greek,M05,Love,old-system-migration,2026-08-11T15:45:16Z
G2844,participant,Greek,M05,Love,old-system-migration,2026-08-11T15:45:16Z
G2875,to cut/mourn,Greek,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
G2896,to cry,Greek,M42,Speech,old-system-migration,2026-08-11T15:45:16Z
G2900,mighty,Greek,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
G2900,mighty,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G2904,power,Greek,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
G2907,meat,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G2908,greater,Greek,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
G2919,to judge,Greek,FLAG,Flag,old-system-migration,2026-08-11T15:45:16Z
G2919,to judge,Greek,M26,Righteousness,old-system-migration,2026-08-11T15:45:16Z
G2920,judgment,Greek,FLAG,Flag,old-system-migration,2026-08-11T15:45:16Z
G2920,judgment,Greek,M26,Righteousness,old-system-migration,2026-08-11T15:45:16Z
G2961,to lord over,Greek,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
G2962H,lord: master,Greek,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
G2963,lordship,Greek,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
G2965,dog,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G2999,ministry,Greek,M36,Service,old-system-migration,2026-08-11T15:45:16Z
G2999,ministry,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G3000,to minister,Greek,M36,Service,old-system-migration,2026-08-11T15:45:16Z
G3009,ministry,Greek,M36,Service,old-system-migration,2026-08-11T15:45:16Z
G3040, Havens,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G3045,rich,Greek,M46,Abundance,old-system-migration,2026-08-11T15:45:16Z
G3049,to count,Greek,M26,Righteousness,old-system-migration,2026-08-11T15:45:16Z
G3050,spiritual,Greek,M43,Prophecy,old-system-migration,2026-08-11T15:45:16Z
G3053,thought,Greek,M15,Wisdom,old-system-migration,2026-08-11T15:45:16Z
G3054,to quarrel,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G3055,quarrel,Greek,M02,Anger,old-system-migration,2026-08-11T15:45:16Z
G3056,word,Greek,M15,Wisdom,old-system-migration,2026-08-11T15:45:16Z
G3059,reviling,Greek,M07,Shame,old-system-migration,2026-08-11T15:45:16Z
G3076,to grieve,Greek,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
G3077,grief,Greek,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
G3105,to rave,Greek,M16,Folly,old-system-migration,2026-08-11T15:45:16Z
G3108,blessedness,Greek,M04,Joy,old-system-migration,2026-08-11T15:45:16Z
G3114,to have patience,Greek,M34,Perseverance,old-system-migration,2026-08-11T15:45:16Z
G3115,patience,Greek,M33,Peace,old-system-migration,2026-08-11T15:45:16Z
G3116,patiently,Greek,M34,Perseverance,old-system-migration,2026-08-11T15:45:16Z
G3130,insanity,Greek,M16,Folly,old-system-migration,2026-08-11T15:45:16Z
G3177,to mean,Greek,M15,Wisdom,old-system-migration,2026-08-11T15:45:16Z
G3195,to ensue,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G3303,on the other hand,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G3307,to divide,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G3308,concern,Greek,M20,Doubt,old-system-migration,2026-08-11T15:45:16Z
G3309,to worry,Greek,M20,Doubt,old-system-migration,2026-08-11T15:45:16Z
G3310,part,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G3311,division,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G3312,arbiter,Greek,M15,Wisdom,old-system-migration,2026-08-11T15:45:16Z
G3313,part,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G3328,to change mind,Greek,M45,Transformation,old-system-migration,2026-08-11T15:45:16Z
G3330,to share,Greek,M44,Relational,old-system-migration,2026-08-11T15:45:16Z
G3338,to repent,Greek,M45,Transformation,old-system-migration,2026-08-11T15:45:16Z
G3339,to transform,Greek,M45,Transformation,old-system-migration,2026-08-11T15:45:16Z
G3340,to repent,Greek,M45,Transformation,old-system-migration,2026-08-11T15:45:16Z
G3341,repentance,Greek,M45,Transformation,old-system-migration,2026-08-11T15:45:16Z
G3346,to transport,Greek,FLAG,Flag,old-system-migration,2026-08-11T15:45:16Z
G3346,to transport,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G3350,deportation,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G3351,to deport,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G3356,be gentle,Greek,M09,Humility,old-system-migration,2026-08-11T15:45:16Z
G3361,not,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G3379,lest,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G3392,to stain,Greek,M12,Purity,old-system-migration,2026-08-11T15:45:16Z
G3394,defilement,Greek,M10,Sin,old-system-migration,2026-08-11T15:45:16Z
G3403,to remember,Greek,M41,Remembrance,old-system-migration,2026-08-11T15:45:16Z
G3415,to remember,Greek,M41,Remembrance,old-system-migration,2026-08-11T15:45:16Z
G3417,remembrance,Greek,M41,Remembrance,old-system-migration,2026-08-11T15:45:16Z
